DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2022-01,82.0,35.0,21.0,12982.15286624204,0.1477971311475409,393416.64081632654,245.0,2589.0,249251.80304133325,2.66,3.445,0.785
2022-02,88.0,33.0,18.0,11966.617511520735,0.1210449927431059,420215.4285714286,273.0,2574.0,254173.81554365376,2.998,3.763,0.765
2022-03,85.0,31.0,13.0,14914.131493506491,0.1325784383109224,413918.69740634,347.0,3215.0,259652.16186696172,3.39,4.172,0.782
2022-04,80.0,31.0,11.0,15281.672413793103,0.1224404513163393,430081.4190140845,284.0,3370.0,264831.8406627618,4.215,4.982,0.767
2022-05,71.0,32.0,9.0,15942.371508379889,0.1706787330316742,440565.7803617571,387.0,3703.0,268899.7238601709,4.435,5.23,0.795
2022-06,63.0,32.0,11.0,15194.244538834952,0.2243357962584499,420493.4460093897,426.0,4071.0,272252.87521925085,4.652,5.522,0.87
2022-07,59.0,32.0,14.0,13220.730269266482,0.2820982006709362,449900.9852507375,339.0,3770.0,273784.215681487,4.612,5.412,0.8
2022-08,54.0,32.0,19.0,12495.676482961717,0.3001188001188001,440484.6569148936,376.0,3775.0,273877.684556562,4.562,5.223,0.66
2022-09,49.0,33.0,21.0,12071.826086956522,0.3218684289576449,422080.61518987344,395.0,3365.0,272853.4160494861,5.35,6.112,0.762
2022-10,44.0,32.0,24.0,11445.655724892536,0.328315520096342,476510.67441860464,344.0,2851.0,272060.0800832724,6.145,6.9,0.755
2022-11,41.0,32.0,30.0,10513.05717008099,0.3170111826499491,434995.1694444445,360.0,2630.0,271699.07770552667,6.138,6.805,0.667
2022-12,46.0,31.0,35.0,10228.440877055598,0.2349137931034483,436725.36515513127,419.0,2312.0,271632.9461549307,5.668,6.364,0.696
2023-01,55.0,33.0,46.0,10391.466470154754,0.2594728171334431,454142.3793103448,232.0,1619.0,271379.90301768255,5.425,6.272,0.848
2023-02,64.0,31.0,36.0,13780.209661835748,0.2155743320392783,440696.0402930403,273.0,1942.0,271349.7512521749,5.415,6.258,0.843
2023-03,69.0,31.0,27.0,12831.830555555556,0.2049624687239366,461189.463592233,412.0,2643.0,271483.3561911624,5.796,6.544,0.748
2023-04,69.0,32.0,20.0,13783.97965412004,0.1887701655143515,450072.0148883375,403.0,2485.0,272261.5316066866,5.662,6.342,0.68
2023-05,66.0,32.0,17.0,13429.37554269175,0.2350960586254704,441762.7632183908,435.0,2962.0,273215.16391683527,5.808,6.425,0.617
2023-06,62.0,33.0,20.0,13769.451963746224,0.2598257158100658,440099.81113801454,414.0,3107.0,274438.9335062996,6.088,6.714,0.626
2023-07,60.0,33.0,20.0,12775.52786709539,0.2854581316119777,437099.4056338028,355.0,2831.0,275436.0191120736,6.178,6.84,0.662
2023-08,56.0,32.0,21.0,11879.295675198588,0.3212059962944248,461247.183908046,348.0,2863.0,276318.2305786816,6.43,7.072,0.642
2023-09,50.0,32.0,26.0,11801.342553191487,0.3312365502400264,469275.0303030303,330.0,2480.0,276903.5193188017,6.572,7.2,0.628
2023-10,44.0,32.0,26.0,10607.43080357143,0.3546189193471716,465514.17518248176,274.0,2381.0,277238.9179512413,6.905,7.62,0.715
2023-11,43.0,31.0,35.0,9665.957850856876,0.3162955465587044,451310.8990228013,308.0,2155.0,277250.5794874314,6.766,7.442,0.676
2023-12,47.0,31.0,44.0,9377.041245791246,0.217258495609011,436578.2346938776,294.0,2053.0,277110.7876711039,6.138,6.815,0.678
2024-01,52.0,33.0,46.0,9900.38551572787,0.249465708179522,429906.28571428574,196.0,1629.0,277488.3803386784,5.87,6.643,0.773
2024-02,59.0,31.0,39.0,10385.39257981018,0.217330116606353,422515.8113207547,265.0,1883.0,278403.8220571344,6.102,6.776,0.674
2024-03,63.0,30.0,30.0,10906.364243323442,0.2245548266166822,412844.724852071,338.0,2315.0,280072.8465430063,6.175,6.82,0.645
2024-04,63.0,32.0,24.0,11099.63713592233,0.2629373177842565,463492.1806020067,299.0,2613.0,281725.56942158384,6.263,6.992,0.73
2024-05,60.0,32.0,23.0,11084.26780341023,0.2787928221859706,458284.2964071856,334.0,2784.0,282983.7748428591,6.346,7.06,0.714
2024-06,56.0,33.0,23.0,11605.348695652174,0.3026438569206843,451549.5807860262,229.0,2740.0,283502.7868961394,6.188,6.918,0.73
