DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2021-09,80.0,30.0,16.0,22496.456243854474,0.2021112821640642,660583.317164179,268.0,5575.0,540983.390731478,2.184,2.9,0.716
2021-10,81.0,29.0,16.0,21564.952176249328,0.1975949068615892,725094.6209386282,277.0,5453.0,543770.5863354817,2.308,3.067,0.76
2021-11,87.0,30.0,17.0,21666.453608247422,0.1488246505717916,731019.1460674157,356.0,5222.0,548052.4614117137,2.357,3.067,0.71
2021-12,104.0,30.0,21.0,19973.04651162791,0.116504854368932,676460.8936170213,612.0,4524.0,553677.9030964359,2.348,3.098,0.75
2022-01,118.0,32.0,16.0,27018.14238410596,0.068950177935943,657597.6027027027,370.0,2971.0,562021.4049109253,2.66,3.445,0.785
2022-02,118.0,27.0,11.0,39510.67479674797,0.051913133402275,681830.3598971722,389.0,3362.0,573486.6263887036,2.998,3.763,0.765
2022-03,103.0,26.0,9.0,31721.35489510489,0.0838014981273408,677193.7631027254,477.0,4646.0,587748.7748060079,3.39,4.172,0.782
2022-04,92.0,26.0,8.0,29744.305305305305,0.1116789230960987,741920.0481283423,374.0,5095.0,601473.3408801776,4.215,4.982,0.767
2022-05,81.0,26.0,9.0,29079.99583333333,0.1847211442510256,773888.7554945055,364.0,5481.0,612038.9781403174,4.435,5.23,0.795
2022-06,70.0,27.0,13.0,26503.86006567315,0.3114977160073865,788331.6020942408,382.0,5275.0,617853.1396303187,4.652,5.522,0.87
2022-07,60.0,29.0,19.0,23494.56189018557,0.3688964407082811,722303.6373626373,273.0,4150.0,617453.8588214024,4.612,5.412,0.8
2022-08,54.0,29.0,27.0,20922.194718171068,0.379195536758751,782335.79296875,256.0,4087.0,612002.9949924708,4.562,5.223,0.66
2022-09,51.0,29.0,31.0,20232.222945795824,0.3913564319941024,791085.7434402333,343.0,3783.0,604136.7324712527,5.35,6.112,0.762
2022-10,48.0,29.0,35.0,21029.97177091796,0.3910162720452109,805518.3389830509,295.0,3069.0,597860.3659058259,6.145,6.9,0.755
2022-11,48.0,29.0,43.0,20011.584041262136,0.3371264367816092,786846.9907120743,323.0,2625.0,593168.3015895444,6.138,6.805,0.667
2022-12,55.0,29.0,52.0,17916.22456140351,0.2354035489410418,766771.0947630922,401.0,2340.0,589256.9728449647,5.668,6.364,0.696
2023-01,67.0,32.0,52.0,19813.685393258427,0.2380458919319023,768947.1535087719,228.0,1893.0,584997.0733439821,5.425,6.272,0.848
2023-02,75.0,28.0,38.0,22130.18217054264,0.1844586374695863,774039.6910828026,314.0,2432.0,581317.7847531907,5.415,6.258,0.843
2023-03,78.0,28.0,26.0,24953.949662369552,0.1947663064705116,726758.9128440367,436.0,3460.0,578335.9247481627,5.796,6.544,0.748
2023-04,76.0,28.0,20.0,24177.811627906976,0.1924593395761459,775433.1156812339,389.0,3347.0,576818.9927417166,5.662,6.342,0.68
2023-05,73.0,28.0,19.0,27353.832182916307,0.2352478363493312,757507.7336814621,383.0,3890.0,576980.8723017426,5.808,6.425,0.617
2023-06,67.0,28.0,20.0,22761.74936868687,0.2736500203004466,764877.5484693878,392.0,4061.0,578834.4715807951,6.088,6.714,0.626
2023-07,64.0,29.0,24.0,23671.4338817794,0.2909425475362912,758554.5916666667,360.0,3594.0,581417.788506934,6.178,6.84,0.662
2023-08,60.0,28.0,27.0,23112.21716479298,0.3084542958022754,753494.2288557214,402.0,3693.0,584116.3127640687,6.43,7.072,0.642
2023-09,56.0,28.0,31.0,20735.312659520165,0.325353750726885,755045.6555891238,331.0,3088.0,586454.1971013339,6.572,7.2,0.628
2023-10,52.0,29.0,35.0,20343.987679155143,0.3307624719320511,695737.0733944954,327.0,2901.0,588234.9599113422,6.905,7.62,0.715
2023-11,53.0,28.0,42.0,17064.998846153845,0.2781257248898167,720854.768,375.0,2492.0,588922.0609758958,6.766,7.442,0.676
2023-12,61.0,28.0,49.0,15786.13074204947,0.1640439429928741,704691.0122549019,408.0,2355.0,589026.9639860691,6.138,6.815,0.678
2024-01,70.0,31.0,47.0,16557.86684073107,0.2112295451133463,829871.1128404669,257.0,1976.0,588555.5477322353,5.87,6.643,0.773
2024-02,74.0,28.0,35.0,17228.12417516497,0.215376075492645,749677.6467391305,368.0,2767.0,588450.4385441622,6.102,6.776,0.674
2024-03,72.0,28.0,26.0,18829.755065285903,0.2404643449419568,745504.104783599,439.0,3327.0,588917.6807272105,6.175,6.82,0.645
2024-04,68.0,28.0,21.0,19466.3330206379,0.2875268597155428,841958.0895140665,391.0,3660.0,590109.794947443,6.263,6.992,0.73
2024-05,62.0,28.0,23.0,18533.91067875304,0.3287473460721868,813332.5962566845,374.0,4050.0,590809.1759959782,6.346,7.06,0.714
2024-06,56.0,29.0,27.0,19201.70871337085,0.3472027427146641,751711.6781002638,379.0,3695.0,590448.4915506021,6.188,6.918,0.73
