DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2019-05,76.0,37.0,31.0,11425.57562825984,0.2370021094428589,325257.92553191487,94.0,3629.0,189990.0238895349,3.534,4.072,0.538
2019-06,80.0,38.0,29.0,11560.923989455185,0.2589507707608155,337714.125,112.0,3460.0,190619.1034320339,3.237,3.803,0.565
2019-07,85.0,38.0,32.0,11214.650513347022,0.2788425403983465,350790.185840708,113.0,3450.0,191197.98785782928,3.203,3.765,0.562
2019-08,89.0,38.0,32.0,10464.81345177665,0.2724513028079939,347385.54,100.0,3442.0,191885.54403996727,3.082,3.616,0.534
2019-09,84.0,37.0,35.0,9793.864529058115,0.2888602704443013,380333.6923076923,79.0,2910.0,192574.71829553097,3.115,3.605,0.49
2019-10,78.0,38.0,40.0,9743.811696391538,0.2924288957137134,314138.16346153844,104.0,3105.0,193429.98758506565,3.142,3.688,0.546
2019-11,75.0,36.0,41.0,9452.934087882822,0.2250226380923634,351797.89130434784,92.0,2562.0,194507.8166681179,3.158,3.695,0.538
2019-12,80.0,37.0,45.0,9077.1008492569,0.1722453410530124,351499.6373626374,91.0,2565.0,195635.53210681136,3.178,3.72,0.543
2020-01,87.0,40.0,49.0,9293.0047318612,0.2176978670897232,334439.49206349207,63.0,2020.0,196940.93236255497,3.072,3.624,0.552
2020-02,85.0,36.0,42.0,11740.237891737892,0.226950354609929,276407.0459770115,87.0,2149.0,198187.42528485748,2.97,3.465,0.495
2020-03,78.0,36.0,30.0,11692.992544268409,0.1828591876901055,330540.93396226416,106.0,2650.0,199622.51716307647,2.885,3.45,0.565
2020-04,80.0,40.0,28.0,10158.041958041958,0.1840525328330206,335640.8137254902,102.0,2503.0,200886.7372097821,2.804,3.306,0.502
2020-05,83.0,40.0,30.0,10873.96928327645,0.1941814425890859,355513.1411764706,85.0,2613.0,201865.46502634772,2.692,3.232,0.54
2020-06,84.0,40.0,26.0,11244.679779701022,0.2064685314685314,312794.141025641,156.0,3492.0,202682.6121473932,2.603,3.163,0.56
2020-07,82.0,39.0,22.0,12598.357698289268,0.2074421839680055,343600.43842364533,203.0,3826.0,203862.99260319312,2.52,3.016,0.496
2020-08,79.0,39.0,22.0,12187.69372693727,0.2147887323943662,345547.85507246375,138.0,3705.0,205865.93921777955,2.475,2.935,0.46
2020-09,72.0,40.0,20.0,12698.543981481482,0.2184587813620071,360987.75657894736,152.0,3652.0,208752.5494585715,2.385,2.89,0.505
2020-10,67.0,40.0,18.0,11826.2690459849,0.2260734609415416,382716.4626865672,136.0,3713.0,212089.54007767016,2.346,2.834,0.488
2020-11,66.0,38.0,21.0,11285.592334494771,0.2153505237711523,342038.2230215828,139.0,2915.0,215645.8164996073,2.305,2.765,0.46
2020-12,70.0,39.0,28.0,10115.069857697285,0.1781287970838396,358327.020979021,143.0,3176.0,219036.44184135503,2.218,2.684,0.466
2021-01,75.0,40.0,28.0,12678.261580381472,0.1648122392211404,368383.9916666666,120.0,2354.0,222130.3002143396,2.2,2.735,0.535
2021-02,78.0,37.0,22.0,12057.387308533916,0.1217948717948717,362043.8253968254,126.0,2463.0,225133.28727915083,2.237,2.81,0.573
2021-03,80.0,35.0,19.0,14398.502454991816,0.1258880994671403,354482.26200873364,229.0,3176.0,228198.8118051173,2.393,3.083,0.69
2021-04,79.0,37.0,12.0,16765.81281618887,0.1207925010651896,393158.7634408602,186.0,3368.0,231464.5576414425,2.364,3.06,0.696
2021-05,74.0,37.0,12.0,16882.213567839197,0.1428009441384736,405366.3487179487,195.0,3559.0,234863.66446908624,2.28,2.962,0.683
2021-06,68.0,38.0,12.0,16216.878143133465,0.1711861280206603,383033.5051546392,194.0,4126.0,238184.7708251441,2.27,2.975,0.705
2021-07,65.0,37.0,11.0,15368.00432276657,0.2102990033222591,409628.4029850746,134.0,3786.0,240466.2796226609,2.18,2.868,0.688
2021-08,62.0,37.0,14.0,14997.969240426868,0.2211938917167978,410197.461038961,154.0,3949.0,241361.3674412251,2.145,2.842,0.698
