DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2019-06,53.0,38.0,35.0,10862.565422026984,0.2623933175957871,380310.3963560501,721.0,5116.0,234245.05169988048,3.237,3.803,0.565
2019-07,52.0,38.0,38.0,10283.376160527105,0.2708333333333333,378842.9938715953,515.0,5059.0,235123.13659488995,3.203,3.765,0.562
2019-08,53.0,38.0,39.0,9626.510118043843,0.2903954802259887,420023.6706114399,507.0,5197.0,236041.5043643226,3.082,3.616,0.534
2019-09,52.0,38.0,43.0,9795.38952536825,0.2640047091140979,365483.1747058823,510.0,4342.0,236910.64446204764,3.115,3.605,0.49
2019-10,53.0,38.0,43.0,9328.027322404372,0.273440603893524,395972.7890234376,512.0,4526.0,237981.29815007505,3.142,3.688,0.546
2019-11,53.0,38.0,45.0,8998.163776493257,0.2271464938671603,359166.07760649093,494.0,3735.0,239325.8796323572,3.158,3.695,0.538
2019-12,58.0,38.0,51.0,9093.853322528365,0.1718857773485998,378569.9791356185,672.0,3977.0,240889.73742845064,3.178,3.72,0.543
2020-01,65.0,41.0,53.0,9794.037436188317,0.2144332558739994,370978.1608187134,344.0,3105.0,242530.92996555995,3.072,3.624,0.552
2020-02,68.0,37.0,42.0,12634.467545638943,0.213903743315508,362785.75144351466,479.0,3327.0,244149.5163591024,2.97,3.465,0.495
2020-03,68.0,37.0,33.0,11413.5994100295,0.1807103064066852,384065.79452991456,585.0,4281.0,245930.43954591,2.885,3.45,0.565
2020-04,70.0,40.0,29.0,9266.121189591078,0.1581752820131399,381312.8652561247,450.0,3501.0,247564.02560267973,2.804,3.306,0.502
2020-05,74.0,40.0,38.0,12196.472206934508,0.1995619091537929,365343.31292181066,486.0,3440.0,248657.7396074064,2.692,3.232,0.54
2020-06,76.0,39.0,35.0,12781.163803680982,0.1954022988505747,378969.48295081966,610.0,4794.0,249532.51809360203,2.603,3.163,0.56
2020-07,78.0,40.0,31.0,13031.1618729097,0.1822374489392541,390815.9491452992,586.0,5560.0,250800.39887685623,2.52,3.016,0.496
2020-08,79.0,40.0,25.0,14225.703168044078,0.1782914301162476,402186.2194784173,558.0,5127.0,253087.79374338387,2.475,2.935,0.46
2020-09,76.0,39.0,24.0,15587.80213089802,0.1781715095676825,410113.581928839,535.0,5204.0,256464.73448104825,2.385,2.89,0.505
2020-10,75.0,39.0,23.0,14781.055032585084,0.1839663670629167,423536.409462572,521.0,5319.0,260491.4835862312,2.346,2.834,0.488
2020-11,81.0,39.0,24.0,13138.298315163527,0.1679469273743016,410329.1724208145,442.0,4515.0,264947.11547683744,2.305,2.765,0.46
2020-12,89.0,40.0,26.0,14034.051515151516,0.1375616027426612,393120.483926282,624.0,4713.0,269427.0157144906,2.218,2.684,0.466
2021-01,94.0,38.0,31.0,15870.253146853149,0.1177072671443193,376537.7457829457,647.0,3679.0,273794.11185927904,2.2,2.735,0.535
2021-02,93.0,32.0,17.0,17068.991883116883,0.1037609133646742,384745.9742948718,782.0,3658.0,278291.85241429263,2.237,2.81,0.573
2021-03,92.0,36.0,15.0,19360.152317880795,0.1109429393067958,398248.94798301486,944.0,5239.0,282984.1331052512,2.393,3.083,0.69
2021-04,88.0,37.0,14.0,21579.037135278515,0.1052023121387283,417656.3930288461,835.0,5380.0,288065.4518660525,2.364,3.06,0.696
2021-05,83.0,36.0,12.0,21754.495464852607,0.1135839326910028,412422.5414165666,837.0,5503.0,293643.9865027517,2.28,2.962,0.683
2021-06,78.0,37.0,13.0,21623.03706972639,0.1331977630910015,409318.470492126,1016.0,6466.0,299800.7806257296,2.27,2.975,0.705
2021-07,75.0,36.0,14.0,17578.47218788628,0.1594441827602449,405588.86615186615,778.0,6145.0,305834.8010095086,2.18,2.868,0.688
2021-08,73.0,36.0,15.0,17954.261150614093,0.1635220125786163,426119.4093914081,838.0,6369.0,310987.9962285194,2.145,2.842,0.698
2021-09,73.0,36.0,17.0,16591.66187989556,0.1673886883273165,411562.97671711294,859.0,5986.0,315324.46174673847,2.184,2.9,0.716
2021-10,72.0,36.0,20.0,17180.908964558723,0.1608731759402064,428291.86855670105,777.0,5827.0,319580.4359490641,2.308,3.067,0.76
2021-11,71.0,35.0,20.0,17450.09254267745,0.140036851803106,475319.7836185819,818.0,5430.0,324545.24977061385,2.357,3.067,0.71
2021-12,80.0,35.0,24.0,14783.648120300752,0.1039294306335204,466713.55845248105,1191.0,5251.0,329831.98834544024,2.348,3.098,0.75
2022-01,90.0,38.0,25.0,17054.987993138937,0.0936170212765957,449337.98412698414,757.0,4026.0,336102.07654582337,2.66,3.445,0.785
