DATE,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
1996-03-31,7.114,7.624,0.5099999999999998
1996-04-30,7.4399999999999995,7.925000000000001,0.4850000000000003
1996-05-31,7.578,8.07,0.492
1996-06-30,7.8325,8.32,0.48750000000000027
1996-07-31,7.7675,8.245000000000001,0.47750000000000026
1996-08-31,7.518000000000001,8.001999999999999,0.484
1996-09-30,7.7524999999999995,8.23,0.47750000000000026
1996-10-31,7.43,7.915,0.4850000000000003
1996-11-30,7.142,7.618,0.476
1996-12-31,7.0975,7.5975,0.5000000000000002
1997-01-31,7.328,7.824,0.4960000000000001
1997-02-28,7.15,7.65,0.5000000000000002
1997-03-31,7.405,7.8975,0.49249999999999994
1997-04-30,7.675,8.1425,0.4675
1997-05-31,7.4719999999999995,7.944,0.4720000000000001
1997-06-30,7.234999999999999,7.6899999999999995,0.45500000000000007
1997-07-31,7.0375,7.4975,0.45999999999999974
1997-08-31,7.016,7.4799999999999995,0.46399999999999986
1997-09-30,6.987500000000001,7.43,0.4424999999999999
1997-10-31,6.848000000000001,7.294,0.44599999999999973
1997-11-30,6.76,7.205,0.44499999999999984
1997-12-31,6.6625,7.095000000000001,0.4325000000000001
1998-01-31,6.5760000000000005,6.994,0.41800000000000015
1998-02-28,6.6375,7.0425,0.4049999999999998
1998-03-31,6.7425,7.1275,0.385
1998-04-30,6.78,7.140000000000001,0.3600000000000001
1998-05-31,6.784000000000001,7.144,0.36
1998-06-30,6.6675,6.9975000000000005,0.33000000000000007
1998-07-31,6.624,6.952,0.3280000000000003
1998-08-31,6.6125,6.9225,0.31000000000000005
1998-09-30,6.4025,6.7225,0.32000000000000006
1998-10-31,6.364,6.709999999999999,0.3460000000000001
1998-11-30,6.505,6.865,0.3599999999999999
1998-12-31,6.39,6.7379999999999995,0.34800000000000003
1999-01-31,6.425,6.785,0.3600000000000001
1999-02-28,6.4375,6.8075,0.3699999999999999
1999-03-31,6.675,7.04,0.365
1999-04-30,6.5280000000000005,6.9159999999999995,0.38800000000000007
1999-05-31,6.7475000000000005,7.145,0.39749999999999996
1999-06-30,7.1775,7.55,0.37250000000000005
1999-07-31,7.256,7.632,0.376
1999-08-31,7.5275,7.9425,0.4149999999999998
1999-09-30,7.4425,7.8225,0.3799999999999999
1999-10-31,7.465999999999999,7.851999999999999,0.38599999999999995
1999-11-30,7.355,7.7375,0.38250000000000006
1999-12-31,7.522,7.912000000000001,0.39
2000-01-31,7.8025,8.21,0.40749999999999975
2000-02-29,7.932499999999999,8.325,0.3925000000000003
2000-03-31,7.831999999999999,8.24,0.40800000000000036
2000-04-30,7.8,8.1525,0.3524999999999998
2000-05-31,8.182500000000001,8.515,0.33249999999999935
2000-06-30,7.992,8.288,0.29600000000000043
2000-07-31,7.865,8.1475,0.28250000000000064
2000-08-31,7.7625,8.0275,0.2649999999999997
2000-09-30,7.604000000000001,7.912000000000001,0.308
2000-10-31,7.47,7.795,0.32499999999999996
2000-11-30,7.4175,7.745,0.3275000000000001
2000-12-31,7.056,7.382,0.32599999999999996
2001-01-31,6.640000000000001,7.0325,0.39249999999999985
2001-02-28,6.640000000000001,7.05,0.4099999999999999
2001-03-31,6.508,6.952,0.44399999999999995
2001-04-30,6.595,7.0775,0.48249999999999993
2001-05-31,6.675,7.145,0.46999999999999975
2001-06-30,6.7,7.159999999999999,0.45999999999999996
2001-07-31,6.6825,7.1275,0.44500000000000006
2001-08-31,6.5,6.95,0.45
2001-09-30,6.34,6.8175,0.4774999999999998
2001-10-31,6.0975,6.6175,0.52
2001-11-30,6.146,6.6579999999999995,0.5119999999999996
2001-12-31,6.5425,7.0649999999999995,0.5224999999999997
2002-01-31,6.48,6.9975,0.5174999999999998
2002-02-28,6.375,6.8925,0.5174999999999998
2002-03-31,6.516,7.014,0.49799999999999967
2002-04-30,6.475,6.985,0.5100000000000002
2002-05-31,6.279999999999999,6.806,0.526
2002-06-30,6.105,6.65,0.5449999999999999
2002-07-31,5.93,6.485,0.5550000000000002
2002-08-31,5.702,6.29,0.5879999999999997
2002-09-30,5.5075,6.0925,0.5850000000000002
2002-10-31,5.5,6.1125,0.6125
2002-11-30,5.464,6.068,0.6039999999999999
2002-12-31,5.45,6.0475,0.5975000000000001
2003-01-31,5.304,5.9159999999999995,0.6119999999999999
2003-02-28,5.22,5.8425,0.6225000000000003
2003-03-31,5.0649999999999995,5.745,0.6800000000000002
2003-04-30,5.1175,5.8125,0.6950000000000001
2003-05-31,4.86,5.484,0.6239999999999999
2003-06-30,4.6274999999999995,5.23,0.6025
2003-07-31,4.967499999999999,5.6325,0.6650000000000003
2003-08-31,5.588,6.264,0.6759999999999999
2003-09-30,5.4575,6.1475,0.6900000000000004
2003-10-31,5.273999999999999,5.952,0.6780000000000002
2003-11-30,5.2725,5.9325,0.6600000000000004
2003-12-31,5.204,5.8759999999999994,0.6719999999999997
2004-01-31,5.015,5.7125,0.6975
2004-02-29,4.9375,5.635,0.6975
2004-03-31,4.74,5.445,0.7049999999999998
2004-04-30,5.1579999999999995,5.83,0.6719999999999999
2004-05-31,5.6375,6.27,0.6325000000000001
2004-06-30,5.66,6.2875,0.6275000000000002
2004-07-31,5.464,6.056,0.592
2004-08-31,5.26,5.8675,0.6074999999999997
2004-09-30,5.144,5.754,0.61
2004-10-31,5.115,5.7225,0.6075000000000002
2004-11-30,5.135,5.73,0.5949999999999998
2004-12-31,5.178,5.752,0.5739999999999996
2005-01-31,5.1725,5.71,0.5374999999999999
2005-02-28,5.1499999999999995,5.6275,0.4775000000000005
2005-03-31,5.464,5.928,0.4640000000000001
2005-04-30,5.407500000000001,5.855,0.4474999999999998
2005-05-31,5.279999999999999,5.72,0.44000000000000017
2005-06-30,5.168,5.582,0.41400000000000003
2005-07-31,5.2775,5.695,0.4175
2005-08-31,5.4,5.82,0.41999999999999993
2005-09-30,5.358,5.774,0.4159999999999998
2005-10-31,5.625,6.065,0.43999999999999995
2005-11-30,5.8625,6.33,0.46750000000000025
2005-12-31,5.816,6.272,0.45600000000000007
2006-01-31,5.71,6.145,0.43500000000000005
2006-02-28,5.859999999999999,6.2525,0.3925000000000003
2006-03-31,5.968,6.324,0.35600000000000004
2006-04-30,6.154999999999999,6.5075,0.35250000000000026
2006-05-31,6.205,6.5975,0.39249999999999985
2006-06-30,6.306,6.6819999999999995,0.376
2006-07-31,6.390000000000001,6.7625,0.37249999999999983
2006-08-31,6.1979999999999995,6.523999999999999,0.3260000000000002
2006-09-30,6.077500000000001,6.4025,0.32499999999999973
2006-10-31,6.05,6.3575,0.30750000000000033
2006-11-30,5.956,6.24,0.2839999999999998
2006-12-31,5.88,6.135,0.2550000000000001
2007-01-31,5.965,6.2175,0.2524999999999997
2007-02-28,6.02,6.285,0.2650000000000001
2007-03-31,5.884,6.156000000000001,0.2719999999999997
2007-04-30,5.8825,6.18,0.2974999999999999
2007-05-31,5.968,6.2620000000000005,0.29400000000000015
2007-06-30,6.34,6.657500000000001,0.31750000000000034
2007-07-31,6.359999999999999,6.695,0.3350000000000004
2007-08-31,6.234,6.572,0.3379999999999999
2007-09-30,6.0475,6.3825,0.33499999999999974
2007-10-31,6.04,6.375,0.3350000000000002
2007-11-30,5.85,6.208,0.3579999999999998
2007-12-31,5.7525,6.095,0.3424999999999998
2008-01-31,5.287999999999999,5.758,0.4700000000000003
2008-02-29,5.4399999999999995,5.9175,0.47750000000000004
2008-03-31,5.42,5.97,0.5500000000000003
2008-04-30,5.465,5.9175,0.4524999999999999
2008-05-31,5.6,6.036,0.4360000000000001
2008-06-30,5.91,6.32,0.41000000000000014
2008-07-31,5.9719999999999995,6.425999999999999,0.45399999999999974
2008-08-31,6.025,6.4775,0.4524999999999999
2008-09-30,5.64,6.0375,0.39749999999999996
2008-10-31,5.892,6.2,0.308
2008-11-30,5.79,6.0875,0.2974999999999999
2008-12-31,5.038,5.286,0.24799999999999986
2009-01-31,4.7175,5.047499999999999,0.32999999999999985
2009-02-28,4.7725,5.13,0.3575000000000004
2009-03-31,4.6375,5.0025,0.3650000000000002
2009-04-30,4.5,4.8100000000000005,0.30999999999999994
2009-05-31,4.515,4.8575,0.34250000000000025
2009-06-30,4.9025,5.42,0.5175000000000001
2009-07-31,4.692,5.2219999999999995,0.53
2009-08-31,4.6125,5.1925,0.5800000000000001
2009-09-30,4.4925,5.0575,0.5650000000000002
2009-10-31,4.39,4.952,0.562
2009-11-30,4.3425,4.875,0.5325
2009-12-31,4.392,4.93,0.5379999999999999
2010-01-31,4.4350000000000005,5.03,0.595
2010-02-28,4.3675,4.99,0.6224999999999996
2010-03-31,4.33,4.9675,0.6375
2010-04-30,4.418,5.098000000000001,0.6800000000000003
2010-05-31,4.2775,4.8875,0.6099999999999999
2010-06-30,4.175,4.7375,0.5625
2010-07-31,4.04,4.564,0.524
2010-08-31,3.9074999999999998,4.4275,0.5200000000000002
2010-09-30,3.81,4.346,0.5360000000000001
2010-10-31,3.66,4.225,0.565
2010-11-30,3.6825,4.3,0.6175000000000002
2010-12-31,4.058,4.714,0.6559999999999999
2011-01-31,4.0875,4.755,0.6675
2011-02-28,4.215,4.9525,0.7375
2011-03-31,4.08,4.836,0.7559999999999998
2011-04-30,4.055,4.84,0.7850000000000003
2011-05-31,3.8225,4.6375,0.8150000000000001
2011-06-30,3.694,4.51,0.8160000000000001
2011-07-31,3.68,4.545,0.8649999999999997
2011-08-31,3.46,4.27,0.81
2011-09-30,3.318,4.106,0.7879999999999999
2011-10-31,3.3475,4.0675,0.7200000000000001
2011-11-30,3.3049999999999997,3.9925,0.6875000000000001
2011-12-31,3.246,3.9579999999999997,0.7120000000000001
2012-01-31,3.2,3.915,0.715
2012-02-29,3.1625,3.89,0.7275
2012-03-31,3.198,3.9539999999999997,0.756
2012-04-30,3.1425,3.91,0.7675
2012-05-31,3.034,3.7979999999999996,0.764
2012-06-30,2.9525,3.675,0.7225
2012-07-31,2.8449999999999998,3.55,0.7050000000000001
2012-08-31,2.8600000000000003,3.6019999999999994,0.742
2012-09-30,2.8025,3.4975,0.695
2012-10-31,2.6925,3.3825000000000003,0.69
2012-11-30,2.662,3.3519999999999994,0.69
2012-12-31,2.6574999999999998,3.3449999999999998,0.6875
2013-01-31,2.696,3.414,0.7179999999999997
2013-02-28,2.7675,3.5324999999999998,0.7649999999999999
2013-03-31,2.7575,3.565,0.8075
2013-04-30,2.66,3.4450000000000003,0.785
2013-05-31,2.722,3.536,0.8140000000000001
2013-06-30,3.1675,4.07,0.9025000000000001
2013-07-31,3.43,4.37,0.9399999999999998
2013-08-31,3.4880000000000004,4.456,0.968
2013-09-30,3.5225,4.49,0.9675000000000002
2013-10-31,3.274,4.192,0.9179999999999999
2013-11-30,3.2975,4.255,0.9574999999999999
2013-12-31,3.4825,4.4575,0.975
2014-01-31,3.4799999999999995,4.432,0.952
2014-02-28,3.35,4.3025,0.9525000000000001
2014-03-31,3.36,4.3425,0.9825000000000004
2014-04-30,3.3925,4.3375,0.9449999999999998
2014-05-31,3.29,4.192,0.9019999999999999
2014-06-30,3.265,4.1625,0.8974999999999999
2014-07-31,3.2359999999999998,4.13,0.8940000000000001
2014-08-31,3.2475,4.115,0.8674999999999997
2014-09-30,3.3075,4.1625,0.8550000000000001
2014-10-31,3.21,4.036,0.8260000000000002
2014-11-30,3.1875,3.9975,0.8099999999999999
2014-12-31,3.128,3.864,0.736
2015-01-31,2.985,3.67,0.685
2015-02-28,3.0075,3.71,0.7024999999999999
2015-03-31,3.04,3.77,0.7299999999999999
2015-04-30,2.942,3.6719999999999997,0.7300000000000001
2015-05-31,3.0625,3.84,0.7775000000000001
2015-06-30,3.1925,3.9825,0.7899999999999999
2015-07-31,3.214,4.046,0.8320000000000001
2015-08-31,3.1275,3.9050000000000002,0.7775000000000001
2015-09-30,3.0949999999999998,3.89,0.795
2015-10-31,3.0100000000000002,3.7960000000000003,0.7859999999999999
2015-11-30,3.1625,3.9425,0.78
2015-12-31,3.2060000000000004,3.964,0.7579999999999999
2016-01-31,3.155,3.8725,0.7175000000000001
2016-02-29,2.96,3.66,0.7
2016-03-31,2.966,3.694,0.728
2016-04-30,2.87,3.605,0.735
2016-05-31,2.8425000000000002,3.6,0.7575
2016-06-30,2.842,3.568,0.7260000000000001
2016-07-31,2.7475,3.44,0.6925
2016-08-31,2.745,3.435,0.6900000000000001
2016-09-30,2.756,3.46,0.704
2016-10-31,2.7625,3.47,0.7075000000000001
2016-11-30,3.0275,3.77,0.7425
2016-12-31,3.428,4.198,0.7700000000000001
2017-01-31,3.3875,4.15,0.7625000000000002
2017-02-28,3.38,4.1675,0.7875000000000001
2017-03-31,3.414,4.196,0.7819999999999999
2017-04-30,3.3,4.045,0.7450000000000001
2017-05-31,3.255,4.01,0.7549999999999998
2017-06-30,3.1740000000000004,3.904,0.73
2017-07-31,3.2350000000000003,3.9675000000000002,0.7324999999999999
2017-08-31,3.16,3.88,0.7199999999999999
2017-09-30,3.105,3.8049999999999997,0.7
2017-10-31,3.2,3.895,0.6950000000000001
2017-11-30,3.2880000000000003,3.9219999999999997,0.634
2017-12-31,3.385,3.95,0.5650000000000002
2018-01-31,3.4825,4.032500000000001,0.5500000000000002
2018-02-28,3.785,4.33,0.545
2018-03-31,3.91,4.444,0.5340000000000001
2018-04-30,3.925,4.4675,0.5425000000000001
2018-05-31,4.066,4.586,0.5199999999999999
2018-06-30,4.04,4.57,0.53
2018-07-31,4.0075,4.5275,0.52
2018-08-31,4.018,4.55,0.5319999999999998
2018-09-30,4.08,4.6274999999999995,0.5474999999999999
2018-10-31,4.2475000000000005,4.83,0.5825
2018-11-30,4.282,4.866,0.5839999999999999
2018-12-31,4.09,4.6375,0.5474999999999999
2019-01-31,3.906,4.464,0.558
2019-02-28,3.8,4.37,0.57
2019-03-31,3.7175,4.265,0.5475
2019-04-30,3.605,4.1425,0.5375
2019-05-31,3.534,4.072,0.538
2019-06-30,3.2375,3.8024999999999998,0.565
2019-07-31,3.2025,3.765,0.5624999999999999
2019-08-31,3.082,3.6159999999999997,0.534
2019-09-30,3.115,3.605,0.4900000000000001
2019-10-31,3.1420000000000003,3.6879999999999997,0.5459999999999999
2019-11-30,3.1574999999999998,3.6950000000000003,0.5375000000000001
2019-12-31,3.1775,3.72,0.5425000000000001
2020-01-31,3.072,3.624,0.552
2020-02-29,2.97,3.4650000000000003,0.495
2020-03-31,2.885,3.45,0.565
2020-04-30,2.804,3.306,0.5020000000000001
2020-05-31,2.6925,3.2325,0.5399999999999998
2020-06-30,2.6025,3.1625,0.5599999999999999
2020-07-31,2.52,3.016,0.496
2020-08-31,2.475,2.935,0.4600000000000001
2020-09-30,2.385,2.89,0.505
2020-10-31,2.346,2.834,0.488
2020-11-30,2.3049999999999997,2.765,0.4600000000000002
2020-12-31,2.218,2.684,0.4660000000000001
2021-01-31,2.2,2.735,0.5349999999999999
2021-02-28,2.2375,2.81,0.5725000000000001
2021-03-31,2.3925,3.0825,0.69
2021-04-30,2.364,3.06,0.696
2021-05-31,2.28,2.9625,0.6825000000000001
2021-06-30,2.27,2.975,0.7050000000000001
2021-07-31,2.18,2.868,0.6879999999999998
2021-08-31,2.145,2.8425000000000002,0.6975
2021-09-30,2.184,2.9,0.716
2021-10-31,2.3075,3.0675,0.76
2021-11-30,2.3575,3.0675,0.71
2021-12-31,2.348,3.098,0.75
2022-01-31,2.66,3.4450000000000003,0.785
2022-02-28,2.9975,3.7625,0.7649999999999999
2022-03-31,3.3899999999999997,4.172,0.782
2022-04-30,4.215,4.9825,0.7674999999999998
2022-05-31,4.435,5.2299999999999995,0.7949999999999999
2022-06-30,4.651999999999999,5.522,0.8700000000000001
2022-07-31,4.6125,5.4125,0.7999999999999998
2022-08-31,4.5625,5.2225,0.6600000000000001
2022-09-30,5.35,6.112,0.7619999999999998
2022-10-31,6.1450000000000005,6.9,0.7549999999999999
2022-11-30,6.1375,6.805,0.6675
2022-12-31,5.668,6.364,0.696
2023-01-31,5.425,6.2725,0.8475000000000001
2023-02-28,5.415,6.2575,0.8425000000000002
2023-03-31,5.796,6.544,0.7480000000000002
2023-04-30,5.6625,6.342499999999999,0.6799999999999999
2023-05-31,5.8075,6.425,0.6174999999999999
2023-06-30,6.087999999999999,6.714,0.6260000000000001
2023-07-31,6.1775,6.84,0.6624999999999999
2023-08-31,6.43,7.072,0.6420000000000001
2023-09-30,6.5725,7.2,0.6275000000000002
2023-10-31,6.905,7.62,0.7150000000000001
2023-11-30,6.766,7.442,0.6760000000000002
2023-12-31,6.1375,6.815,0.6775000000000002
2024-01-31,5.87,6.6425,0.7725000000000002
2024-02-29,6.102,6.776000000000001,0.6739999999999998
2024-03-31,6.175,6.82,0.645
2024-04-30,6.2625,6.9925,0.73
2024-05-31,6.346,7.06,0.7139999999999999
2024-06-30,6.1875,6.9175,0.7300000000000002
2024-07-31,6.135,6.8475,0.7124999999999999
2024-08-31,5.682,6.5,0.818
