RegionID,CityName,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06
394957,PALM BAY,FL,307507.8640776699,272966.1911764706,245295.94871794872,297655.64,308068.0833333333,284031.7875,306361.95454545453,319545.7543859649,319305.01639344264,327255.90579710144,340146.3333333333,359051.52413793106,296472.6603773585,297480.1538461539,299330.4166666667,289358.3125,293049.9166666667,309733.1617647059,358130.8390804598,358259.4927536232,317298.1129032258,281558.64444444445,349081.6615384615,385925.7313432836,364879.7118644068,340340.7162162162,351465.4712643678,313239.4675324675,338128.04285714286,282274.40714285715,343888.8263888889,339470.4615384616,304159.79032258067,327847.63703703706,305295.10169491527,319377.3441558442,317826.6,318937.2661870504,312298.82666666666,338697.05,335192.7721518987,342005.9823529412,328131.05263157893,373265.1277777778,354389.78571428574,366165.2971014493,365466.3768115942,373950.5958904109,339788.9811320755,320231.2,350376.56707317074,362529.90476190473,361109.8466666667,404048.4529147982,410198.8057142857,402125.2906403941,396326.0628019324,379822.79574468086,385576.9274611399,396256.68888888886,392444.4550561798,383477.0053763441,377190.1218274112,389479.4479166667,398113.37,397329.2587719298,392470.1548387097,434306.7711442786,442234.2331606218,417997.935828877,450244.1509433962,435500.3086419753,413627.0787401575,436380.2023121388,435463.2050209205,454198.7188940093,440569.8049792531,436376.1075949368
394711,JACKSON,MS,301560.86,290242.65789473685,290805.2586206897,319652.07547169813,287168.6623376624,314202.5675675676,297060.641509434,311331.56,302036.86363636365,332548.8723404256,309500.5,291472.5135135135,371506.1875,297367.3571428572,283638.6818181818,323636.25,356376.5909090909,310099.9117647059,329596.75,359470.0,332756.8333333333,294344.375,319876.63636363635,345210.5416666667,359595.9615384616,300394.64285714284,299019.29545454547,322546.90625,312868.1818181818,344922.641509434,337108.1632653061,334080.59016393445,315331.84375,372039.5131578947,345177.4705882353,310619.5,318708.22,324050.7413793103,353918.47540983604,328307.90625,369577.9740259741,338454.32258064515,349103.3275862069,287833.8490566038,362073.6274509804,350197.0652173913,346505.1785714286,374980.253968254,374422.9743589744,366515.51020408166,360412.7972972973,382016.76712328766,368125.07692307694,380797.4375,387770.0754716981,406303.5333333333,437638.3260869565,420023.6808510638,435189.4,405437.9807692308,420431.77777777775,431618.7291666667,447261.5147058824,399131.5862068966,470637.95081967214,409170.54901960783,356555.0869565217,398656.54285714286,399888.0172413793,410478.5813953488,410491.4545454545,380130.8095238095,409617.8085106383,359587.3653846154,384274.5692307693,388193.0714285714,429353.32835820894,374094.3518518519
394666,HARRISBURG,PA,233222.46666666667,269559.4482758621,286469.13333333336,245420.5,291328.9523809524,282646.0,234627.30303030304,305502.2162162162,292284.6,297676.8125,290342.93333333335,293877.3243243243,290470.125,291752.7037037037,287753.5833333333,313487.44444444444,340822.5348837209,306718.43333333335,305567.62790697673,346194.4375,272711.95,301496.5142857143,320376.6129032258,323921.12903225806,327556.3043478261,303460.2,349697.1794871795,324566.0465116279,324817.8571428572,318299.4,292976.71875,352837.5256410256,331075.1836734694,355478.75,304520.0,322892.0517241379,377788.9318181818,354315.28,375024.95,358102.7901020408,414599.6212121212,385115.1785714286,449631.9642857143,409578.0,416305.9814814815,418791.8813432836,464865.5254237288,434670.0786516854,438403.2708333333,439780.1940298508,494293.9305555556,461558.8604651163,471486.6883116883,485945.012195122,442422.8382352941,498918.7282608696,443845.6153846154,522205.9444444445,507413.7397260274,450490.0985915493,450209.175,437533.2258064517,490754.8596491228,547607.2619047619,459195.37735849054,453252.6944444445,428756.06666666665,456431.1052631579,439056.7435897436,468791.652173913,489075.4247826087,487069.431372549,488186.5806451613,446543.7073170732,451161.0608571429,442422.8222222222,436932.1052631579,449160.9007317073
394460,CHATTANOOGA,TN,258483.512195122,249693.53333333333,280600.7986577181,270229.25974025973,283438.70245398773,304065.4788148148,307288.13513513515,330253.8695652174,330509.1682051282,331183.0283018868,325898.8401801801,333599.128440367,276029.7840909091,290585.56,307837.1308411215,322106.44444444444,309412.08407079644,327569.6551724138,313386.75,294516.6891891892,311188.4,330199.1357377049,322368.16,400338.27358490566,345966.07575757575,381676.55,339813.5,351873.53846153844,322861.8823529412,345867.513,358680.97685185185,369266.4274193549,366088.0198019802,350486.4680851064,345625.36370370374,346951.21428571426,372778.4289534884,352642.21348314604,355749.1028037383,395011.0693069307,381920.6803278689,382476.1140350877,397780.3888888889,390079.3229166667,400213.5056179775,411863.275862069,444255.1637931034,413846.19438888895,406073.5098039216,436564.87903225806,432097.28387096775,449428.5142857143,449987.081300813,472458.24944099376,493535.8341,479467.0333333333,556321.5316666666,501058.7333333333,487243.9743589744,453860.60638297873,456621.2933333333,440013.6808510638,480548.504,493414.28125,500846.4765625,483282.75,508951.06862745096,501843.3818181818,492798.9285714286,511416.7831325301,553902.2826086957,452972.9268292683,563714.4,500699.5151515152,433640.0714285714,516260.3854166667,535578.3064516129,491177.92146551725
394997,PORTLAND,ME,435536.93253731343,361846.4444444445,357690.2751948052,364770.46476190473,419931.4488679245,362696.79422222223,443802.21129870135,397463.5937878788,351364.42230769235,393005.1320754717,596936.8802325581,448655.3846153846,314759.91250000003,400121.4375757576,402884.5954545455,435711.1536170213,455568.3777777778,402764.379375,518339.4331428572,499963.68888888886,421308.4475609756,369122.4819047619,393368.5882352941,415213.8054,425255.4364285714,472520.13333333336,437248.3461538461,378468.74324324325,397840.4210526316,453031.4183673469,399672.02129629627,477892.0217391304,586829.8524590164,501408.5614035088,598592.8501298701,431731.55656716414,475355.28125,422987.1,467071.03857142857,562287.8452380953,482974.4545454545,570891.3398058253,523278.6052631579,546662.7421428572,562738.7174025974,601162.7217391304,522033.21909090906,478412.410086207,558393.7352702703,513171.2180357143,561334.2186666667,521353.4347826087,529403.9791428571,571024.1866666666,590337.3432835821,594110.6085897436,745641.6046511628,573422.9181707317,555345.1621621621,611828.8184705882,617965.121969697,671672.4486274509,737271.06,676706.6698076923,638487.9677419355,656407.770909091,630094.0508474576,645324.9166666666,632152.1333333333,612056.5166666667,729279.0303921568,680451.0423636363,705730.4864864865,675031.3773584906,705593.28,696585.4363636364,705917.2412903226,789374.8157500001
394590,FAYETTEVILLE,AR,231174.69871794872,253668.85795454544,234504.97757847531,234044.72222222225,253256.61252873568,252749.8227848101,266581.275,273292.7848837209,258653.36305732484,257327.0386740332,262012.23668639053,271785.8843537415,229142.6875,262060.56,258947.062992126,286138.9930555556,281464.6358381503,300082.9772727273,268503.178807947,274937.3766233766,290019.1130434783,281915.86363636365,285565.7215189873,285589.92647058825,269922.57446808513,287156.7,291808.8818897637,288904.2896527778,265262.2192307692,306443.573964497,340840.6323529412,337681.04724832217,305308.85895522387,298669.3818897637,319245.77875,312928.0492156863,298019.8348214286,283118.9606741573,296506.4366515837,292354.32705128205,295541.0713618677,314297.2970805369,317440.2755477032,330675.7203806229,322505.98763157893,323900.331,329518.7721107266,345053.6849546828,356484.63831683167,361347.7415075377,384007.09385135135,396695.3883471074,386081.7496943232,401163.6609090909,405740.48740585777,368206.90885017416,379435.9432089553,393071.0739473684,404068.2973372781,420518.3061440678,440282.7227272727,398686.79924242425,416323.0197761194,391218.5946153847,398200.40653333336,397625.841161473,373949.32214007777,375853.3767655786,386077.9392832765,404981.831496063,408533.4451754386,406334.05372807017,394470.2173913043,394039.93349344976,402559.9058219178,383982.47586206894,413734.8483754513,401984.8192088608
394589,FAYETTEVILLE,NC,194956.34453781517,205953.46534653465,216439.6222222222,212070.10738255037,232962.93209876545,228784.1958041958,261213.82945736437,226319.34965034964,235651.6307692308,248131.69696969696,246760.50537634408,254151.5625,217640.7123287671,255409.34722222225,228434.13043478265,225897.38848920865,253074.23863636365,245132.11643835617,232908.5460992908,250851.22556390977,247039.67441860464,251475.8761061947,270754.46,259586.72108843536,208821.0243902439,235866.81679389317,239079.53548387095,254786.22151898732,264180.3142857143,247397.83495145632,285716.64245810057,251563.679245283,281872.5238095238,278270.6,270972.903030303,274398.31612903223,301936.1960784314,287510.89570552146,301456.9197530864,298553.7534246575,300171.40458015265,307099.1008403361,317328.57692307694,318680.39864864864,311452.67333333334,326624.39597315434,327860.28571428574,335757.64743589744,303037.7156862745,334130.9307692308,341849.06031914894,357425.7346938776,356711.3006756757,354079.34306569345,375017.9795918368,391933.816091954,406190.0914285714,407135.4689265537,425609.02892045456,407369.3435582822,404427.1964285714,414543.54346820817,404738.3470149254,402324.0852017937,389159.59493670886,376833.5429098361,401373.0168539326,359384.60493827163,363280.9935897436,362009.1689189189,360069.38167938933,360528.075,372716.2205882353,372751.2643678161,380769.44221105526,381541.8055555556,394471.19266055047,395317.342519685
394792,LEXINGTON,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341797.2272727273,320637.4570689655,390774.6808510638,346271.71126760566,333159.26666666666,332150.12727272726,390882.7954545455,380346.3457894737,398480.0,381014.2253521127,375700.06,375040.0888888889,389323.89795918367,410806.02702702704,472548.5,418956.2567567568,476581.4912244898,417918.0845070423,472823.5925925926,441971.5238095238,386925.0243902439,451950.6226415095,619445.7931034482,433794.8181818182,492626.1818181818,422649.38,505732.1343283582,458211.8,573394.274509804,467695.2291666667,496455.6851851852,519658.22807017545,495877.5894230769,456514.2166666667,461764.3409090909,454606.0925925926,427468.7321428572,452004.61036363634,452178.9,453064.7345070422
394971,PENSACOLA,FL,234433.91346153847,236118.70786516852,254063.86607142855,239787.86111111112,246184.0879120879,283356.8775510204,266361.9012345679,265162.1927710843,261714.7066666667,276653.71014492755,289625.81944444444,300600.652173913,255242.8,262202.25,244489.26153846155,272339.7303370786,268663.11,270333.12765957444,289314.1904761905,289516.98780487804,278295.28089887643,280452.0315789474,274937.2736842105,278707.53921568627,270325.89552238805,277520.61643835617,258633.39795918367,277553.3663366337,291965.1855670103,274030.2631578947,309345.231884058,293410.3923076923,296309.46774193546,294347.80916030536,308380.22047244094,307295.8445945946,282195.83766233764,276291.5310344828,292766.93636363634,290250.54260089685,306238.7396694215,334919.219330855,329340.2935323383,344726.2598039216,350554.3068181818,369985.8939393939,340783.96116504853,367121.193877551,355804.70680628275,367896.572,370738.9700374532,359943.13618677045,376153.9346938775,404455.003257329,404041.0622222222,387850.0970464135,365935.1304347826,383959.6438356164,376083.61875,384438.7695473251,363537.2833333333,393288.4702702703,373141.7768924303,365867.9147982063,390327.4198473282,498979.1530944625,379927.7743589744,384507.3636363637,362986.5089285714,347770.4066666667,424813.0281690141,409496.6413793104,423991.8691588785,363490.0352941176,386761.9310344828,383605.5215053763,369192.2596153846,360431.134529148
395019,RENO,NV,460433.1439393939,463796.6806722689,502727.525974026,460568.05147058825,478293.4269005848,469388.0704225352,484095.0379746836,478255.6338797814,468216.3098591549,502235.1612903226,522911.1960784314,488006.6923076923,512786.09821428574,516614.137254902,521535.1568627451,518693.397260274,577631.8714285714,488684.4918032787,625475.7884615385,527283.0394736842,539728.15,497310.8309859155,496965.6610169492,581260.911111111,496311.3928571429,507871.6330275229,558577.5714285715,553261.5365853659,541033.512195122,477393.6458333333,536522.9315068494,492162.0843373494,608613.085106383,549747.7575757576,499020.1568627451,565469.8271604938,625428.1285714286,556146.8831168831,516543.5930232558,578977.6025641026,585141.7083333334,725514.8125,678957.1058823529,627072.0689655172,645209.28125,847637.2162162162,776021.4716981133,634094.4191616767,689923.7941176471,692882.128,773780.4205607476,750926.1818181818,814227.9487179487,785636.9848484849,738971.2142857143,662753.7272727273,807169.2686567164,669860.4303797468,702124.0,654654.0153846154,585291.4444444445,576898.6379310344,586737.2597402597,576140.7407407408,704838.5384615385,849650.5365853659,689733.9019607843,810574.1551724138,714639.546875,933814.0714285716,557512.9411764706,837517.1016949152,643705.0961538461,790689.7692307692,720119.5652173914,743812.1132075472,938144.5471698112,748262.3958333334
394698,HUNTSVILLE,AL,274386.59349593497,269698.4655172414,275141.2341772152,270436.20805369125,264858.9885714286,269220.2057142857,286790.8058823529,268859.6785714286,259289.02727272728,299059.94,290374.2211538461,361426.8382352941,294480.8823529412,261941.7808219178,304012.8484848485,314031.843373494,297451.7411764706,299553.5934065934,285418.8333333333,287322.7123287671,278997.4285714286,304955.2727272727,306326.95714285714,295367.04672897194,281751.7530864198,290585.5263157895,323588.7403846154,277328.1467889908,290332.306122449,302383.5338983051,292110.34146341466,296519.3333333333,290218.3363636364,343875.9405940594,359353.96774193546,375445.824,304799.0602409639,314188.103960396,308173.58422939066,325219.175,358599.3333333333,339814.5286343612,358930.4146341463,365775.4120603015,359182.0813397129,385180.5051020408,370845.1451612903,377012.2827868852,357683.4076433121,378411.58604651166,378372.79591836734,392478.1153846154,386898.9483568075,396846.9799196787,423313.1565656566,394428.1129943503,422128.850678733,428152.817679558,394554.8324873096,390969.9590163935,373115.3333333333,404116.0059171598,391851.4408163265,391620.3611111111,392075.4314516129,391381.4552845528,395402.28571428574,387678.4166666667,398754.0520833333,430339.7153846154,388534.6506024096,396465.9054726368,364137.0340909091,363412.099378882,370330.1276595744,366614.7803030303,420966.1985815603,392682.27819548873
