DATE,MeanSalePrice,SalesCount,TotalTransactionValue,HomeValueIndex,HomeValueIndexSmSa,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,SaleToList,NewConstructMeanSalePrice,NewConstructSalesCount,PctListingsPriceCut,PctSoldAboveList,PctSoldBelowList,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE,NUM_JOBS,GROWTH_PCT,People25PlusThousands_2019,PctHighSchoolDiploma_2019,PctBachelorsDegree_2019,CityName
2022-02-28,619295.0,3362.0,2244180113.0,576114.6707096223,573486.6263887036,118.0,27.0,16.0,28833.95456416061,0.0323685817359591,1.0296864932686125,681830.3598971722,389.0,0.0791227219023834,0.6173555782507624,0.2381559214922567,2.998,3.763,0.765,1574.7,5.9,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-03-31,641278.0,4646.0,2371575434.0,596203.0290077742,587748.7748060079,103.0,26.0,12.0,32750.05735865293,0.0331590564627348,1.0469046199154055,677193.7631027254,477.0,0.0682216031551863,0.6977221276434125,0.1848047306142884,3.39,4.172,0.782,1580.5,5.4,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-04-30,679901.0,5095.0,2994731046.0,612072.2267636057,601473.3408801776,92.0,26.0,10.0,33658.77833238606,0.0335071776753628,1.0644522598900206,741920.0481283423,374.0,0.0824645182085715,0.7785914120298246,0.1246766628382997,4.215,4.982,0.767,1591.2,7.3,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-05-31,702524.0,5481.0,3566891834.0,621522.0311895799,612038.9781403174,81.0,26.0,9.0,30181.88534458118,0.0321896844602133,1.0653312389410514,773888.7554945055,364.0,0.126733855158155,0.7851664644228085,0.1125096498526742,4.435,5.23,0.795,1593.1,6.1,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-06-30,708715.0,5275.0,3743615762.0,622970.7938536829,617853.1396303187,70.0,27.0,10.0,28442.720401437266,0.0324881466672416,1.0532271792879768,788331.6020942408,382.0,0.2026325944515036,0.7378807028503349,0.1398416800225381,4.652,5.522,0.87,1588.7,2.7,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-07-31,699003.0,4150.0,3477114630.0,613423.6654216606,617453.8588214024,60.0,29.0,14.0,26359.47259639735,0.0319830432611171,1.031408826565248,722303.6373626373,273.0,0.2883717669888977,0.6116111535747637,0.2203539094532879,4.612,5.412,0.8,1596.7,1.8,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-08-31,683202.0,4087.0,3086167984.0,599842.109945036,612002.9949924708,54.0,29.0,20.0,23640.20555800993,0.0305282627510173,1.010448907353644,782335.79296875,256.0,0.3531965644914729,0.4577651119823496,0.3310357864752749,4.562,5.223,0.66,1602.6,3.2,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-09-30,668219.0,3783.0,2678523478.0,588688.8982735561,604136.7324712527,51.0,29.0,26.0,21549.65985138416,0.0290233928360761,0.9957423424214636,791085.7434402333,343.0,0.3798161364870449,0.3221988481427407,0.4413773039470229,5.35,6.112,0.762,1605.9,5.7,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-10-31,654616.0,3069.0,2388522834.0,581516.9388283566,597860.3659058259,48.0,29.0,31.0,20728.12981162828,0.0284123315786157,0.9886494107805852,805518.3389830509,295.0,0.3871894135993548,0.2510123233058359,0.5087453519468325,6.145,6.9,0.755,1607.3,3.5,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-11-30,649295.0,2625.0,2055372046.0,573405.0746816106,593168.3015895444,48.0,29.0,36.0,20424.592919325307,0.0282199953665209,0.985652780278945,786846.9907120743,323.0,0.3731663802736408,0.2222324375318468,0.5442904789400501,6.138,6.805,0.667,1610.8,2.7,2434.5429,91.688128,49.747029,"DENVER, CO"
2022-12-31,636759.0,2340.0,1708219745.0,566437.0718896193,589256.9728449647,55.0,29.0,43.0,19652.5934578612,0.0279606019963294,0.9841313494303886,766771.0947630922,401.0,0.3211820859226206,0.2094210694440854,0.5618716543016027,5.668,6.364,0.696,1613.1,2.4,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-01-31,622894.0,1893.0,1427901877.0,561624.3446106336,584997.0733439821,67.0,32.0,49.0,19247.164665308024,0.0271999663542878,0.9833121303461267,768947.1535087719,228.0,0.2701919592181844,0.200506274691914,0.5792679693069007,5.425,6.272,0.848,1616.5,3.1,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-02-28,624800.0,2432.0,1391428525.0,562630.1307428265,581317.7847531907,75.0,28.0,47.0,19953.36404173486,0.0267138764118118,0.9854674973348744,774039.6910828026,314.0,0.2193026927808435,0.2275637939642841,0.5553757749796367,5.415,6.258,0.843,1620.0,3.1,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-03-31,640545.0,3460.0,1678544285.0,566927.1327332767,578335.9247481627,78.0,28.0,38.0,22299.27240872354,0.0268444354394512,0.9908364202248108,726758.9128440367,436.0,0.2057569452906667,0.2880890960294137,0.4932382061576438,5.796,6.544,0.748,1623.9,3.6,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-04-30,663054.0,3347.0,2047854726.0,573289.057894865,576818.9927417166,76.0,28.0,28.0,23753.98115360639,0.0266349286977093,0.9974275460534138,775433.1156812339,389.0,0.1905614278387479,0.367933011463684,0.4128229775816174,5.662,6.342,0.68,1629.3,4.3,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-05-31,677110.0,3890.0,2415864661.0,580018.9824616426,576980.8723017426,73.0,28.0,22.0,25495.19782439761,0.0273043402954759,1.0028954977538749,757507.7336814621,383.0,0.2074911607986629,0.4298463478720117,0.3540390393022739,5.808,6.425,0.617,1631.9,4.0,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-06-30,686323.0,4061.0,2587577872.0,584560.0591900655,578834.4715807951,67.0,28.0,20.0,24764.46439317005,0.0267999226405311,1.004488905546541,764877.5484693878,392.0,0.2337857320753079,0.4462832489868442,0.3378100779960098,6.088,6.714,0.626,1635.9,4.0,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-07-31,687741.0,3594.0,2648172205.0,585754.186217437,581417.788506934,64.0,29.0,21.0,24595.67181112753,0.0271934209847593,1.0038296387366217,758554.5916666667,360.0,0.266613468062023,0.4306414441829109,0.3421531717940091,6.178,6.84,0.662,1636.0,2.2,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-08-31,684921.0,3693.0,2592650212.0,584307.6189972361,584116.3127640687,60.0,28.0,24.0,23181.800138419752,0.0266495043902546,1.0002414279900724,753494.2288557214,402.0,0.2910156212130044,0.3864702901983866,0.3778794820292424,6.43,7.072,0.642,1637.1,1.7,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-09-30,674946.0,3088.0,2335459028.0,581458.9746346475,586454.1971013339,56.0,28.0,27.0,22506.321235364183,0.0266073763001359,0.9966801031805907,755045.6555891238,331.0,0.3082501980218172,0.3423646267963139,0.4139328212200512,6.572,7.2,0.628,1637.7,0.6,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-10-31,668729.0,2901.0,2160729669.0,577958.386210668,588234.9599113422,52.0,29.0,31.0,21397.172501156096,0.0260166799812192,0.9931662206345464,695737.0733944954,327.0,0.3215235061537372,0.3074813286843563,0.4488366968289066,6.905,7.62,0.715,1628.2,-2.6,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-11-30,655733.0,2492.0,1856750272.0,573261.467183969,588922.0609758958,53.0,28.0,36.0,19381.43306160972,0.0251632847137349,0.9902848011562146,720854.768,375.0,0.3114139825162509,0.275435983572507,0.4779365067027781,6.766,7.442,0.676,1626.8,-3.4,2434.5429,91.688128,49.747029,"DENVER, CO"
2023-12-31,642921.0,2355.0,1663341742.0,570107.4153017091,589026.9639860691,61.0,28.0,42.0,17731.70575578615,0.0243613964823111,0.9876883876110418,704691.0122549019,408.0,0.257644046604914,0.2497662706071199,0.5037492161008625,6.138,6.815,0.678,1626.2,-3.8,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-01-31,629952.0,1976.0,1434313651.0,567918.918183053,588555.5477322353,70.0,31.0,46.0,16469.66547631146,0.0235723007680363,0.9860046229523364,829871.1128404669,257.0,0.2177997376653457,0.2327282231302297,0.5266416133377633,5.87,6.643,0.773,1624.6,-1.2,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-02-29,635082.0,2767.0,1507124266.0,572034.3048963844,588450.4385441622,74.0,28.0,44.0,16524.04058598184,0.0233971825297773,0.9886558859336634,749677.6467391305,368.0,0.1968831878662885,0.2575857897285833,0.4978162542131599,6.102,6.776,0.674,,,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-03-31,654724.0,3327.0,1776480038.0,580597.5589046036,588917.6807272105,72.0,28.0,36.0,17538.58202706065,0.0235744071116433,0.9933840294219566,745504.104783599,439.0,0.2223566551826494,0.3155507143868045,0.4413064616840486,6.175,6.82,0.645,1627.7,0.5,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-04-30,682101.0,3660.0,2225135996.0,588155.6091794418,590109.794947443,68.0,28.0,28.0,18508.07075369625,0.0239182387834544,0.997722209101263,841958.0895140665,391.0,0.2477890933833815,0.3659557414582529,0.3860854826547207,6.263,6.992,0.73,1621.2,-1.1,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-05-31,695652.0,4050.0,2560065163.0,591315.6745618989,590809.1759959782,62.0,28.0,24.0,18943.33292155895,0.0238485337879531,0.9993945859677186,813332.5962566845,374.0,0.2855795169098955,0.3874274609979111,0.3712052527658327,6.346,7.06,0.714,1623.4,-1.0,2434.5429,91.688128,49.747029,"DENVER, CO"
2024-06-30,700544.0,3695.0,2662606809.0,591312.8901624096,590448.4915506021,56.0,29.0,24.0,19067.3174709206,0.0242994791806084,0.9985083828772616,751711.6781002638,379.0,0.3211589828341313,0.3747786126386916,0.3786538843923965,6.188,6.918,0.73,1623.0,-1.6,2434.5429,91.688128,49.747029,"DENVER, CO"
