DATE,MeanSalePrice,SalesCount,TotalTransactionValue,HomeValueIndex,HomeValueIndexSmSa,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,SaleToList,NewConstructMeanSalePrice,NewConstructSalesCount,PctListingsPriceCut,PctSoldAboveList,PctSoldBelowList,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE,NUM_JOBS,GROWTH_PCT,CityName
2023-01-31,246557.0,1670.0,602945189.0,256665.52237253755,265749.65737870306,67.0,34.0,28.0,12765.177076809348,0.0418824564251373,0.9792601740875884,447575.02255639096,133.0,0.224563932825842,0.266889275205872,0.5540647214693372,5.425,6.272,0.848,1149.6,2.5,"CINCINNATI, OH"
2023-02-28,252342.0,1646.0,453003180.0,256784.96630146864,265787.62815879966,76.0,32.0,28.0,13267.616177119851,0.0423702107172906,0.9792166690691732,468829.0507246377,138.0,0.1981250196256302,0.2639202177079124,0.559309742321048,5.415,6.258,0.843,1150.7,2.5,"CINCINNATI, OH"
2023-03-31,255221.0,2387.0,487797789.0,260219.1915814581,266571.3338030757,80.0,32.0,26.0,14322.58299936075,0.0423937513738214,0.9854373687327111,453720.5436893204,206.0,0.1913890150320817,0.3084139432253523,0.5195587146608349,5.796,6.544,0.748,1153.7,3.0,"CINCINNATI, OH"
2023-04-30,271505.0,2212.0,566923774.0,265204.29156069807,268355.1359305885,81.0,32.0,20.0,15208.727888074784,0.0427667476885403,0.9954958132683476,418632.8278145695,151.0,0.1701427388083478,0.379029337178457,0.4376025181886963,5.662,6.342,0.68,1152.3,0.9,"CINCINNATI, OH"
2023-05-31,284042.0,2582.0,680630440.0,270933.5848349164,270929.94335275743,79.0,31.0,16.0,16215.48429951848,0.0429141206543492,1.0063222038465156,442086.4338624339,189.0,0.1685759888575614,0.4551572381402568,0.3696622777825836,5.808,6.425,0.617,1152.6,0.6,"CINCINNATI, OH"
2023-06-30,296596.0,2934.0,766033912.0,275479.9936165585,273576.21106388204,74.0,32.0,14.0,16743.970378342234,0.042562148802822,1.0138150069063154,478265.94636942673,157.0,0.1824048788514905,0.5044301128636973,0.328269218082462,6.088,6.714,0.626,1153.6,0.0,"CINCINNATI, OH"
2023-07-31,303802.0,2535.0,815249783.0,277852.8564334684,275938.4500716155,74.0,31.0,14.0,17072.216640553408,0.0408393984826536,1.0150445804991215,481622.2489375,160.0,0.2026498840721357,0.5124657669121249,0.3309948883762165,6.178,6.84,0.662,1154.8,0.8,"CINCINNATI, OH"
2023-08-31,305377.0,2660.0,827194924.0,278502.6446151259,277662.075202193,71.0,31.0,16.0,16618.21868756918,0.0393427594368762,1.0114918984609076,438835.6241610738,149.0,0.2161715747486848,0.4852902816764389,0.3486245942333472,6.43,7.072,0.642,1155.0,0.8,"CINCINNATI, OH"
2023-09-30,297670.0,2299.0,745120041.0,277710.06329149904,278734.635746815,64.0,30.0,17.0,15628.103153421349,0.0378055959928702,1.003633908569963,433097.5151515152,132.0,0.2294093761922366,0.4424162593909314,0.3846735718624141,6.572,7.2,0.628,1156.0,0.8,"CINCINNATI, OH"
2023-10-31,292067.0,2300.0,708024362.0,275955.1615103681,279236.6161697793,56.0,31.0,19.0,14914.888384634118,0.0381073152758301,0.9978361359624044,457476.6226415095,107.0,0.2509913574088676,0.3947644850051419,0.4259966074782906,6.905,7.62,0.715,1157.4,0.9,"CINCINNATI, OH"
2023-11-30,287798.0,2007.0,633496272.0,274542.5118061222,279509.7973847943,54.0,32.0,21.0,13848.271049185782,0.037240727415495,0.9939156402012193,403725.0229885057,87.0,0.2651686293042603,0.358919236768394,0.4597535818219158,6.766,7.442,0.676,1155.8,0.3,"CINCINNATI, OH"
2023-12-31,289591.0,1898.0,599351175.0,272617.7791049124,279757.79317851126,59.0,32.0,25.0,13111.158371515388,0.0373312207603535,0.9916275569901843,485971.8918918919,75.0,0.2382785262463245,0.3094050471380097,0.4923006439008166,6.138,6.815,0.678,1157.0,0.3,"CINCINNATI, OH"
2024-01-31,280875.0,1564.0,514018344.0,271469.8319093222,280322.0201655694,65.0,33.0,30.0,12476.563771178277,0.0365659427043051,0.9860681782974224,416768.8064516129,62.0,0.2197060444886538,0.2701084256453585,0.5279931530734746,5.87,6.643,0.773,1155.7,-0.6,"CINCINNATI, OH"
2024-02-29,281555.0,1675.0,483039521.0,272688.3843012934,281327.0598322278,71.0,31.0,32.0,12611.327361519294,0.037114338661013,0.9841059442555414,452102.8392857143,112.0,0.1954899427639015,0.2662459457128396,0.5351587177293117,6.102,6.776,0.674,,,"CINCINNATI, OH"
2024-03-31,285858.0,2166.0,517937450.0,277135.9006560328,283198.3900339076,72.0,30.0,27.0,13325.314496205612,0.037764562182428,0.9871467140915152,477956.9338842975,121.0,0.2029542060948463,0.309132262812566,0.5081964469304542,6.175,6.82,0.645,1156.1,-0.3,"CINCINNATI, OH"
2024-04-30,297765.0,2452.0,625901065.0,281432.1374981434,285301.78119369486,71.0,33.0,21.0,13889.84705947211,0.0381098592410852,0.9968429880433186,495735.8924731183,93.0,0.1984014510882041,0.3799518127356896,0.4401542865200321,6.263,6.992,0.73,1156.4,0.2,"CINCINNATI, OH"
2024-05-31,309705.0,2800.0,768929978.0,285067.5388167881,287108.71982267,68.0,31.0,17.0,14909.143943223067,0.0379412265008477,1.002509327861944,488512.203539823,113.0,0.2080348037337408,0.4277252952917809,0.3958670520154063,6.346,7.06,0.714,1157.3,0.2,"CINCINNATI, OH"
2024-06-30,322691.0,2327.0,815205814.0,288004.7218879187,288156.92005777225,65.0,32.0,17.0,14875.015939311566,0.0365115654899273,1.0045346095497445,520544.2772277228,101.0,0.2254992073796862,0.4503702296410273,0.3768226923139624,6.188,6.918,0.73,1159.7,1.2,"CINCINNATI, OH"
