RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
102001,0,United States,country,,0.036218977222758846,0.03533357971401316,0.034695571921165964,0.03418358689401154,0.03409372622018494,0.03400461331299034,0.03402270333423583,0.034014590762858773,0.03396685477140591,0.034408203829566573,0.03439900316826197,0.03427842393223934,0.03348229212177678,0.0330625637009623,0.03280886826834279,0.03272316338323059,0.032695733193333944,0.032776584418059945,0.032913609141677055,0.03288664093931492,0.032897094907015985,0.033181447307630736,0.03359832897898033,0.03469610937035627,0.03494420113348357,0.03466767092577502,0.03322069064759626,0.032360842308916116,0.03229145200357155,0.03294041777110552,0.03386858306471447,0.03456397069038468,0.03505968763589714,0.03561784039045041,0.03666249586964635,0.03787196409385357,0.03901033005323643,0.04025910264837752,0.04164785711008056,0.04270928063179503,0.042827262831757966,0.04246261709635172,0.04176130574393069,0.041240899186121276,0.040979655220966596,0.041386982553952956,0.04242981650589244,0.04410702190259055,0.04557613612659006,0.04565813617715084,0.04461759406857762,0.04296280765058157,0.04143390903155495,0.03988360292262293,0.038459808224422,0.03798350645542012,0.03770857980794021,0.03778482409802228,0.03748632320824948,0.03725603650542759,0.03696425172485084,0.036862458809474176,0.03689936714577625,0.036810399727796705,0.03665631380848988,0.03634659122037992,0.03603479776585028,0.035775848021989125,0.03532747461573113,0.035268837113875955,0.03482734553342554,0.034513719785433314,0.03397445110087726,0.03378319730408357,0.03363757122464337,0.03361415512556789,0.03362398691702175
394913,1,"New York, NY",msa,NY,0.041811607159051856,0.040782007878206454,0.04033929679883853,0.039411343038416806,0.03895870252135093,0.03865250074938432,0.03890672069449092,0.039371212171192195,0.039685254041522476,0.04022584940205449,0.04013999318637957,0.03997314140263348,0.03889304674785571,0.03848926674368259,0.03809460458323139,0.03797768681594526,0.037597418723517795,0.037167702159551334,0.037254474936615205,0.03736672283930464,0.03774913117587724,0.03777297739959938,0.037824721805675095,0.03805112918984457,0.03767970940331117,0.03775453415585021,0.03735372816783241,0.036994403896544605,0.036861569434112895,0.03714928875558877,0.03844777405365628,0.03911247109892737,0.039628480143665164,0.03947362943790101,0.03950385942959813,0.03978184288980935,0.04005421489611715,0.040876009263834334,0.04163625344188669,0.042404228944060395,0.04261396017341174,0.042537511193263454,0.042679151068022,0.042520883608235326,0.04211743924047897,0.0421131404420931,0.042230879852886705,,,,,0.045395658093334575,0.04533965522545954,0.04449298860925455,0.04363854890592323,0.04347742125863565,0.043683052540773225,0.04357547671360895,0.04344967942789679,0.042609539668036746,0.04233227737558474,0.04232294281797503,0.04320823096088131,0.043650183931948826,0.04375231056172776,0.04371834605677008,0.043837467184500656,0.04402661918863574,0.0442942264001124,0.04388323441034642,0.04339350346872665,0.04278896948379538,0.04303108472807132,0.043356807686992904,0.044272388469585616,0.04451349958113457,0.04505038497149454
753899,2,"Los Angeles, CA",msa,CA,0.031670340991606365,0.031397157640892986,0.031324792291305616,0.030780383666817315,0.030208894136021347,0.029570031418286537,0.02940344817139207,0.029587596436619856,0.030047839135576643,0.030262310568882702,0.030279077915658013,0.029989283765549046,0.029633311899774112,0.02936613601121188,0.029226985699597984,0.029231551249137067,0.029142519706550626,0.029115787589385923,0.02901828236074201,0.02906471575667981,0.029237679260571654,0.029270929294541195,0.029428621754827064,0.030729833402548368,0.03206975739640434,0.03251634565568554,0.03107777567132326,0.030234084573709782,0.030068259449526163,0.03128963649849805,0.03211762046707844,0.03253149555806387,0.03240465677239978,0.03221039159811979,0.03314603811604958,0.034349036151243774,0.03569886987717471,0.03722181111646495,0.038371600394988235,0.03975960948308374,0.03985244147516153,0.03929338300641947,0.03822028161971495,0.03769103411184526,0.037754080408850026,0.037220134966502,0.03848544203071649,0.040208234389333554,0.042210183193357925,0.0419446269856516,0.041461965422900586,0.04107669690458615,0.04036219038158929,0.038689060260351356,0.037039697580777596,0.036372810704292734,0.036586973210329055,0.03653678896692408,0.0364805313781113,0.036255627958529345,0.03630876458995704,0.036954278733325595,0.03783245572358212,0.03882081613298469,0.03918207386959217,0.03856803493120356,0.03818033052521413,0.03725841360676411,0.03671737159945913,0.036236216882218425,0.035898810837649224,0.0359022774740764,0.03590331866873484,0.036459666596397454,0.036960180097599764,0.037275435587459375,0.03685842433442577
394463,3,"Chicago, IL",msa,IL,0.030466000942043426,0.029942290694374332,0.029580046646130703,0.02935671794147121,0.02929585215883355,0.029130327682607145,0.028967416419604444,0.028866852306482657,0.028965840088865505,0.029413492469681085,0.029780051308073013,0.02988728035586898,0.0294901932077261,0.029134060956526764,0.02895574674177223,0.02900072651169802,0.02898985143765219,0.028899648015689925,0.028968418143824882,0.028937393717401727,0.029018634451972777,0.028825712628806153,0.028954445112738147,0.029485423081941357,0.029805841655052612,0.029718016238081207,0.028861215706994268,0.02827675407290417,0.028303844469546115,0.02874589646153175,0.029344380601537993,0.029542451236271694,0.029648696428540042,0.0298018762962583,0.030134050156905828,0.03087881655520074,0.03166784226772429,0.032655996330347305,0.03359736739781884,,0.03426835551771095,0.03417898856289849,0.0339449243988816,0.03378277307583868,0.03352400576378601,0.03373061024744697,0.034091190364849006,0.03479639143773141,0.03590083665760446,0.03716179453250026,0.037903346771301395,0.037507898060928885,0.03659214246686685,0.035449867489130434,0.03501471206786432,0.034869125040377445,0.03467787749930525,0.03441721484338521,0.0343754148690733,0.034588774680350036,0.03445579995619289,0.03478030409813853,0.03531389532220705,0.035921761743644,0.03561046281683177,0.035364355215640915,0.034936812319111187,0.03434293659809055,0.03338719540185605,0.03264013956291531,0.03240171699542455,0.032472095123941204,0.033019069315603465,0.033754001812640676,0.034186845127353656,0.03421519138742062,0.03373885300500754
394514,4,"Dallas, TX",msa,TX,0.027427662301870447,0.027024839002887116,0.026530082124276388,0.02593403729575876,0.025695289912744695,0.025208214952292404,0.024840821833473855,0.024727987835131277,0.024815367851547924,0.025046610133343205,0.025464737471279312,0.025753272588665457,0.025692450730615126,0.025115933720822502,0.024625822083930982,0.024150703374692165,0.023953127376139183,0.024018132461257558,0.024247769470789087,0.024219613528993062,0.024312755672045147,0.02414011426294348,0.024219810007251836,0.024772502754963757,0.025622061297871757,0.025704304633825194,0.024684341942992433,0.023779538059374734,0.02355124448418261,0.02385696244026622,0.024266895609043312,0.02510389576508597,0.025890183184946375,0.02681894847233168,0.027574159185099287,0.02861395065268189,0.029599851569700963,0.03148770312119163,0.033652545500717786,0.035299360890839564,0.035149526614796936,0.0341445266399309,0.0331045702202469,0.032623261768117306,0.03281588688787253,0.032824929827993565,0.0336386353790077,0.0356958221510926,0.036464345706858886,0.03641954407457089,0.03494336397153256,0.03475649778016687,0.03420184141658038,0.03275396315251043,0.030902832153447125,0.029786942128920527,0.029270129242112558,0.0290862105349658,0.028813350522664715,0.028178689108340718,0.028421349389666006,0.028180277383871688,0.028434916525654674,0.027637062467953142,0.027392905960894772,0.026897582562138384,0.026983964955349507,0.026757089953487027,0.02680628685437307,0.026866921534671868,0.026731419181864377,0.02630914388908441,0.025523919431114553,0.025260453153823484,0.025072812433536706,0.02573957168062302,0.025887925427950768
394692,5,"Houston, TX",msa,TX,0.033786145325999016,0.032750164555510816,0.031919893988440286,0.03118651242802173,0.03071872353092632,0.030631954014055645,0.030976839230299924,0.0314069199590074,0.03184076984357783,0.03221551022561902,0.0326975940944055,0.03224659347265164,0.03153671169562949,0.030256596033095218,0.02969259923796798,0.02903941604326259,0.028663009339926108,0.0284681026653693,0.028560247937356287,0.028528990091250084,0.02874994885530478,0.029075106397010747,0.02947659241693569,0.030302334366809708,0.03086544419453277,0.031412581400399035,0.030485724966036336,0.029442899408524903,0.028499550596511217,0.028282798002172083,0.0283241691296512,0.028679646577994416,0.029181630356643323,0.029882395506411016,0.030797581112261704,0.03166429579490357,0.03273839333717732,0.03341560992033372,0.0344476861333373,0.03515272179260562,0.035446025911474104,0.03545905342799092,0.03492841967814171,0.0348495938608644,0.03452501183739618,0.03431073431446563,0.03470476654763167,0.03556063229029318,0.03638850832828582,0.03693560916616851,0.03713510118752957,0.03720685284319767,0.036147603837651775,0.034693119293814016,0.033041114871179084,0.032550578654976,0.03283495531601947,0.03403923659034963,0.03433661596066497,0.03435779819472736,0.03382049819428204,0.03376721021869678,0.03362894471840464,0.03331156988619705,0.03280540750853356,0.032166070923259564,0.03192362054553432,0.03185688633618495,0.032099311744212385,0.03260098000742126,0.032560941124064866,0.03218636326022597,0.0314566909567929,0.031341715893688955,0.03091171997850904,0.03067503690128422,0.030635043563382963
395209,6,"Washington, DC",msa,VA,0.029818512992784152,0.02863736310074093,0.02776124742827237,0.0272968834669159,0.027072640130294718,0.026600577376637916,0.026711528936441797,0.02708259742543312,0.028021684494407503,0.02939351559118609,0.030519778616255183,0.03059154355907276,0.0298363901792317,0.028868227641402535,0.028357731934362154,0.027754110580754873,0.027317870527788835,0.026877666264517947,0.02689288808645635,0.02727720286023566,0.027570915173363214,0.02814139681682648,0.029166458708588205,0.03104860338546202,0.03128634632858541,0.030174611065973644,0.028315475379626268,0.027475282130204892,0.027902892159116625,0.028608434456772316,0.02934966403621041,0.029116872157947216,0.028709044225048923,0.029062568040791315,0.030216896069952637,0.03163723164842627,0.03220081393889181,0.0332140290525296,0.03416263019129681,0.03464787258529012,0.033865166564994185,0.032468092107380934,0.03135118331128089,0.03053023261559039,0.03044799884058329,0.030999301588465797,0.032266851976983264,0.03297418130593912,0.034180590184585004,0.03481029382135838,0.03568869045102296,0.03499679662208585,0.03360839584190762,0.03191346184514338,0.030797670951045075,0.030566595711335676,0.030675164928773795,0.030330346767228622,0.03043892067086749,0.031085549714914024,0.032067563553277716,0.03240885378746866,0.032567411390999605,0.03312717022534517,0.03300483627469552,0.03255695353458032,0.03126042275404447,0.030847137574998768,0.030237775926570776,0.031010126385009825,0.031139072529205863,0.03158446280184457,0.03195269316436399,0.03232456609310296,0.03260481298309287,0.03190256110964124,0.031220675890628474
394974,7,"Philadelphia, PA",msa,PA,0.03824213427368173,0.036827381449770005,0.035918005137278004,0.03493163094610113,0.034510598713157085,0.0339434749158174,0.034054437944542985,0.03440054042876819,0.035176734814013816,0.03693820124077378,0.03832035040308989,0.038431961878929756,0.036802740694959875,0.0353539668811588,0.03455068879450412,0.03371307889523318,0.03297522640197046,0.032568573729715576,0.03263184311572295,0.032769531844464524,0.03318601914684327,0.03395673885658365,0.03459382840808212,0.035663274197224225,0.03564203400406584,0.03613549409934552,0.03427274321679663,0.033325149647883974,0.03243138258903256,0.03333830716567209,0.03430176444713146,0.034494922253973444,0.03454881772180986,0.035428356861586435,0.03661160932598984,0.03792934206281347,0.03802699513400398,0.03869572834264982,0.039806440062135996,0.040667304253044545,0.04119325653457621,0.040380975801687695,0.03975254744477206,0.03893294846673693,0.038864243310401315,0.03935696623754151,0.04015440917784404,0.04114077104323486,0.04193018520548445,0.04252266225238535,0.042972092461319694,0.04229483356669526,0.04128938730924012,0.03952515567916736,0.03925302954552173,0.039145144748320704,0.03931806368148724,0.03908110167061588,0.038740767381938025,0.03871516095627927,0.038973880095435016,0.03940040541628204,0.039735639650884856,0.03953166928521958,0.03927388127703988,0.03931705580688961,0.03881150872821403,0.03828268657791076,0.03717741430116649,0.03733683420705425,0.03799989838877235,0.038345224392664946,0.03827112809656504,0.03758668376733438,0.0374092479391658,0.036715760557609264,0.036361368268019466
394856,8,"Miami, FL",msa,FL,0.0369470947292407,0.036185833020887535,0.03546650739822684,0.03434736151965139,0.03364232043952251,0.03283252534225576,0.032542392969956764,0.03261590978375548,0.03315692249994095,0.03418877519462318,0.034629261605900845,0.034980556010441984,0.03472643155772901,0.034485281791147404,0.033896253197338765,0.0332025600259732,0.03272210630382195,0.03238827915675433,0.03228885225907487,0.0322987909808447,0.032827125658085106,0.033389197032917095,0.03421489533090205,0.035435233929367115,0.03616682548581435,0.03614323146446114,0.03490933757104492,0.0340890038286378,0.03359717375824228,0.03345646755538017,0.03384289796006595,0.03413176296628284,0.03431232198906841,0.03424986186250493,0.035231957371127186,0.03603513939522822,0.03672102856043976,0.03661731316699427,0.03747963224967404,0.03857426800572535,0.039475799815826045,0.03954370108914582,0.03939660876355914,0.03885463108795982,0.03870780609640071,0.03880785203993132,0.03979598477476041,0.04143816124969684,0.0426810058028447,0.04369351436146238,0.04397361686693534,0.044472323916857015,0.04368143523972156,0.042170002997382994,0.04030771254248938,0.0393161999634973,0.038607925492533036,0.03851018763721894,0.03865293073687622,0.039133434015074145,0.03877041300931399,0.03846786153365256,0.037816372163760874,0.037551229142510856,0.037016303773896586,0.03660912332721409,0.03586586768136794,0.03526669414273632,0.03485951286026198,0.03532892818889591,0.035812904417470474,0.03652882459047954,0.03665731389394161,0.036465065443372115,0.03591304069010252,0.03554522195012094,0.03514770246894938
394347,9,"Atlanta, GA",msa,GA,0.031876412006045844,0.03067977363576541,0.02951560241975332,0.028828826608197123,0.0287830726240387,0.028547415990537634,0.02858619844098889,0.028542798219512038,0.028163608112248644,0.02776906411861022,0.027342522154842747,0.027801504146024388,0.027611956900397347,0.026986078814660464,0.026212750734969485,0.026089453576433722,0.026312347454278934,0.026297925583556786,0.025699187839784827,0.025297418380988673,0.024959604774384553,0.025255416001905825,0.025956635147802498,0.027444381499991382,0.028927017368824224,0.02917136326997896,0.02823746848157736,0.027088137652951177,0.02662753063426447,0.026916958450743367,0.027728314161394884,0.028995518209284584,0.03008800427640121,0.03068694768843057,0.03180969018726099,0.032889177297711375,0.034110020127622376,0.03494503545884626,0.03570911057357307,0.036764546844188645,0.03710224557636499,0.03792474654219092,0.03709397026296591,0.03680443381464957,0.0359699231612206,0.03598843798137509,0.03590081112977922,0.03682250237388915,0.03838981425967023,0.039102976864510634,0.03897368288302095,0.037752527510771725,0.03616505208503356,0.03433269270532093,0.03273588945161287,0.032351648363847324,0.03187122064727881,0.03225255893590931,0.032012262894532115,0.03224742435384275,0.032012579440069626,0.03220560546849635,0.03225542179797375,0.0325280413759417,0.03241519537706498,0.03194786371959357,0.0308918495930897,0.03051872743341866,0.03035001272572026,0.03123077713253748,0.031012873124871554,0.03046449436955041,0.029491082057355917,0.028875184770298573,0.028709707226625608,0.028748945841657103,0.029140778989737316
