RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
102001,0,United States,country,,0.22682494070653414,0.25219109016135854,0.2749371177533617,0.28712192683748244,0.2847306450739621,0.26914321591194246,0.24618985735186183,0.22570636544994957,0.20881008438728368,0.1945523730674487,0.18107584989274705,0.1788275786786503,0.1891736042235849,0.2122272177447381,0.23441822527754774,0.25063542574789266,0.2541558964487054,0.24654498404044775,0.23326866101695262,0.22114108758170484,0.21216381044823385,0.20274558158371617,0.19210754994062604,0.1930081882378575,0.21181667655434247,0.24408195218710907,0.25945675594159745,0.2662724090206166,0.2742122084125176,0.297824840144264,0.32174067243887033,0.3380299715613087,0.348305334766021,0.3480451683059516,0.3418348849913408,0.3423724607535108,0.3682127642461741,0.42048916909517847,0.47940137531870247,0.5270750015906862,0.5479340812247364,0.541283699264146,0.5123452491789467,0.47851362063377473,0.4530747922702136,0.43763893398358,0.42738277681854936,0.43686326184872804,0.4728624507713608,0.5274485686977389,0.5679366962393884,0.5735659045523526,0.5359670828718014,0.4655949926853504,0.3885231244390206,0.3293140788293998,0.2930704195389589,0.26539296738517437,0.23959625440129526,0.23117530461557287,0.25012468762715084,0.2938821888916601,0.34088814216425284,0.37746969973959194,0.3924564972278939,0.38705024622142487,0.3649912661260018,0.34100513914745784,0.3165173900076159,0.29131790184311157,0.2661095995383754,0.25697307840942174,0.2703628444786139,0.3006305486675438,0.32929397570929275,0.34639985257270833
394913,1,"New York, NY",msa,NY,0.20308195807762583,0.20749347899485002,0.21712272605523264,0.23443108975418755,0.2442902678616273,0.25186795630011555,0.239768242557905,0.22719612805548542,0.20859108071615065,0.20031764790061998,0.18954890995335497,0.1840954767523165,0.1805948573191879,0.18500790186866922,0.20037437970214123,0.21211100947100622,0.2231358147299142,0.22262983470942097,0.213242288132835,0.20361690302418775,0.1935328958577279,0.19417105499612844,0.18965547954324724,0.1878145873466549,0.19147686650941362,0.21407476249057797,0.2327018045275319,0.24249629848300724,0.2507986051087551,0.28574143078932557,0.3287911907721977,0.363889486287902,0.37859711078404157,0.38608418711428455,0.3815979488746601,0.36923793547743006,0.3596838691162514,0.37194774112848195,0.40747636904305273,0.4539132337291398,0.4900528773915657,0.5069054927756935,0.4984864067924075,0.4768298117226117,0.4540581949256784,0.44139229663117124,0.4298624190433195,0.4207934943493948,0.4236758995888,0.45832149538638967,0.5043619127270348,0.5495852725007039,0.5640401671430623,0.5549325683753968,0.5180114628009663,0.4699360619937027,0.4289556084491313,0.3969952281485239,0.3655801638563345,0.3355024734505934,0.33414694770629255,0.366675820872639,0.4224889859769129,0.47901083759545693,0.5231306341354038,0.5447814903048322,0.5418518000370702,0.5248324605431723,0.5096888022777201,0.49450205391731944,0.4769162590930258,0.45000080099463874,0.4439629100430566,0.46425517412550116,0.5043756434121783,0.5406326913991636
753899,2,"Los Angeles, CA",msa,CA,0.4002346845853928,0.43286799181472385,0.45405484328378615,0.4558557917815677,0.44308075884782694,0.42028202736539,0.3908016803552961,0.3614657168023338,0.3359316260645686,0.3152621955028872,0.2933488534056459,0.28341358976505854,0.2889311123182913,0.3154657734048581,0.3372917714653572,0.35350610828158513,0.3545698395975656,0.3537265291252109,0.3467401995126988,0.3451599237047094,0.3465513937795024,0.3475097160744532,0.3396435169809662,0.3495245537027074,0.3843276571555417,0.42977355013248525,0.42373682899278925,0.3925059535899365,0.3793569007320601,0.4075758918373664,0.45193525104437776,0.48140265553120537,0.5055443409028363,0.5151853890892827,0.5157128436039674,0.5196898539495725,0.5477728528091078,0.5977713484927883,0.6429893727192187,0.6738351056829753,0.687869852054567,0.6856545684135353,0.6699861813988489,0.6523376052508318,0.6456123253236384,0.6442784980795295,0.6413849658919952,0.6579257987087996,0.6932226708348727,0.7331902025269871,0.7497958378658437,0.7297461282283452,0.6659075667129043,0.5679334987925055,0.4697453465919799,0.40215790468250256,0.3663069150614377,0.33524860682115837,0.30806782628319196,0.3094389191942486,0.3477999397397125,0.4153488419269605,0.47994296208106696,0.5293458305447089,0.562475370798472,0.5727524343445457,0.5619663076226454,0.5389002532661196,0.5102599210256488,0.48086553987613073,0.446175930379203,0.44777153598776426,0.4751947122939604,0.5242312566632056,0.5495347965884582,0.5580666550586383
394463,3,"Chicago, IL",msa,IL,0.1586654025999635,0.17910536326549853,0.20174354069353664,0.21612249593173585,0.21508132886971257,0.20416706300751064,0.1881356475360829,0.17523183689707753,0.1620737290295781,0.1515918794084544,0.14102063114083754,0.1397856797482571,0.152463220256158,0.1718560388917042,0.19127761058475104,0.19744964325838946,0.1998874684631775,0.1921409924550337,0.18413732376707678,0.17429515703040824,0.16476500911520278,0.1535857785281168,0.14314403963748454,0.14016699734391883,0.15023418886234471,0.16782269947309295,0.1792852787476699,0.18576945963170421,0.19820187594317454,0.21987006894800087,0.24206870585386,0.2556227441916867,0.262746263815466,0.2632942366291384,0.2584722181940449,0.2608884426295269,0.2837583827598031,0.33642811138368356,0.40464149003580574,0.46138297669553774,0.4859251196020537,0.4734215818607433,0.43555093437716813,0.39407613636270566,0.3613145453201243,0.3463516691226,0.32911554586637887,0.34126494614564834,0.3837470707821482,0.46167653232732225,0.527160997483792,0.5596870747827566,0.5446068870550115,0.4863023193506475,0.40702891222780635,0.3406389506932652,0.3019344678092592,0.2749482929605338,0.2558259135938022,0.25571596435973415,0.29472443667137,0.36244273947783273,0.43347928661768137,0.48579531324643005,0.5055360927800753,0.49849600927369875,0.47175863874657925,0.4388162498152263,0.40134852005268623,0.3604160056360502,0.3276321729411003,0.32338358524704497,0.3542841964280943,0.4131890846991135,0.4651345674743214,0.4982669285047842
394514,4,"Dallas, TX",msa,TX,0.2730551200248758,0.30779758056968914,0.3313409602464398,0.3366973341860369,0.3232331070361384,0.2932240463024089,0.26237154804977497,0.23414840154628289,0.21636899180563482,0.20017847407544767,0.18579813834233624,0.18465982812765214,0.19414046917273628,0.21672138083267103,0.23022257919842484,0.23788264553511565,0.23426679137492448,0.2252699957811487,0.21031930957787617,0.1987992263613042,0.18904852472074749,0.18335323258359149,0.17370276668950327,0.17974576494633068,0.19720213852005652,0.22395482005439926,0.2334611064696093,0.24424365168846238,0.2563411443701475,0.2836414184952172,0.303453566494667,0.31790290633599855,0.33044074243575144,0.33892103300644855,0.34839746298129776,0.3816884429681447,0.4425133111418192,,0.6125713439092872,0.6708852081366189,0.6861937943024611,0.6714698390599015,0.6289647348893883,0.5831394392379821,0.5518246513443552,0.5439007242770374,0.5482111568555861,0.5742462722677938,0.6278055234258749,0.6933174142826545,0.732780586569156,0.7228809910026014,0.6565633303042328,0.5410703382347931,0.4116026385558613,0.3120835913205862,0.2553136069885454,0.22067723303027117,0.19066061420302538,0.18551889849217038,0.21628632472945766,0.27750738207250025,0.33103290096323534,0.3568287031641764,0.3505629584711845,0.3193446622209778,0.2801757264217039,0.24840420078073724,0.22546348205880193,0.2068923037320921,0.18597523192747364,0.1892186047246728,0.21138727350316575,0.2454820808656197,0.26359863564420877,0.25834315879981784
394692,5,"Houston, TX",msa,TX,0.1402505181114958,0.15749821157428331,0.1713729016202973,0.1775057877023932,0.17236698718508503,0.16418291558968814,0.15168527815396718,0.14170317682882225,0.13585084209358725,0.13250238169446651,0.13122469107637783,0.13416048571609038,0.1356836415700424,0.14644727439315783,0.15248301269774853,0.16200139121822096,0.1605899224816907,0.15102001035432827,0.1427516007357969,0.1335618535079944,0.1362706901092625,0.13013450090676335,0.12746344804392254,0.12471199616662432,0.1337661661781681,0.15005676941916335,0.1561476090532015,0.16078202364458008,0.16742826288824997,0.1808962818199021,0.18979473953930712,0.19459040648244205,0.20258247600500986,0.20797253093518073,0.21220590663137207,0.21921484259106513,0.25025789794840264,,,,,0.46207944951221586,0.4257369119578665,0.38585294624850636,0.3588799576152905,0.3488693305670971,0.3521357109532924,0.37035362266817434,0.411078505441221,0.4628716443084075,0.5083611663856131,0.5194399615546338,0.48697038548958277,0.4126904675546758,0.3196334872675392,0.2448857308253507,0.19748087190599997,0.1772647677264804,0.15706442583242208,0.15447225700624082,0.16669716688698952,0.20091394207738014,0.23179942682776744,0.2531176981111165,,,0.2135585744417017,0.18908500350592172,0.16786647140144204,0.15522400450519747,0.14183678639431377,0.13825008071583414,0.1496072531224946,0.16872746568603647,0.1883441062115442,0.19500225182020178
395209,6,"Washington, DC",msa,VA,0.2614502376477608,0.31091236988659504,0.33248380024808427,0.3474026919124873,0.32509052486743745,0.30060310584798655,0.2731610383945861,0.2626404731483112,0.2512251743282003,0.24272496518375056,0.22772862903355304,0.23819004076535485,0.26705721704366187,0.3141495463926471,0.3410914289977369,0.34918486776493535,0.3303776719901718,0.3086869736170787,0.2869235673889325,0.2791231687382019,0.27400643254367574,0.27250267260078803,0.2555522710458056,0.2690378441659302,0.3114445379706215,0.3718254637678227,0.37734490766014667,0.3683898475336131,0.3690530165359586,0.40163619801861933,0.4348079730300682,0.4603180494889339,0.47865270817278677,0.47441998987332434,0.4603083561601366,0.46743776770527967,0.5095798728347677,0.5675427123797488,0.620863997489216,0.6404888123935822,0.628383706763914,0.581606844263817,0.5305225910100764,0.4870945182132435,0.45890412422221427,0.44265297718619906,0.43798882198635186,0.47808814127631577,0.5501326671581083,0.6303664818746816,0.6660137449495008,0.6427400240512154,0.5755025541290709,0.4770726571384704,0.39964207542951474,0.35071210965323346,0.32796965579266374,0.2995728378905275,0.2730742710253598,0.2918110870766295,0.35586079393049963,0.446218719453459,0.5144331636182005,0.5463955511461281,0.5466542809676336,0.5229426356790344,0.4913705914107584,0.4629570201233792,0.42691584044665687,0.3869054558464165,0.35109756598514436,0.3762854824382889,0.442405620089114,0.523394876631515,0.5635630019882799,0.5660360031402397
394974,7,"Philadelphia, PA",msa,PA,0.19123725165573083,0.20085825190337125,0.21558310047796167,0.22017819253649984,0.22701337305644498,0.22131533785649407,0.21051017435238473,0.1973881598222652,0.18630909452633246,0.17622648923390927,0.169192946292427,0.16030184115089963,0.165711277601268,0.1803328588383745,0.21221480912956703,0.2334520176910241,0.24614348558787347,0.23572675058153347,0.22041101878234162,0.2066832985302545,0.20312850858514234,0.1982756259062728,0.18820878371521452,0.1869368952926215,0.20420482674238957,0.2372965303665183,0.25723456146770657,0.2592494173427809,0.26689562575806497,0.29338362692376213,0.3321777498689611,0.3570289755966809,0.37318339301822473,0.3727216459824098,0.36580545213619337,0.35502535520923867,0.3732277961713398,0.41098958298898336,0.4645101846050668,0.5075322872584404,0.5362325129436724,0.5345012591838723,0.5096401520406749,0.4747621880518706,0.4493278134251765,0.4364161849489024,0.4296234087323157,0.4280918580892306,0.44703603944242537,0.49523977697666083,0.5484934268165459,0.5835358698872111,0.5748401458302542,0.5396903908502869,0.47922082231625124,0.4347198687243885,0.3964570914792121,0.3655208529615683,0.3256523734449949,0.31171441000872896,0.3351942478115451,0.39203651353642294,0.44503681876703377,0.4876000869748773,0.509557875408345,0.5159475673473027,0.5007571390122992,0.4765796285100747,0.4536174921234402,0.4176494299910997,0.38412406821338685,0.36203342332113486,0.3827138884351092,0.42467159562332046,0.4725725350785807,0.5027585647252198
394856,8,"Miami, FL",msa,FL,0.07663029838674008,0.08130428160589538,0.083893494560962,0.0874036809999909,0.08584414130787815,0.08437487463799649,0.08424399704424053,0.08053412568143035,0.07774376882752974,0.07418451250697576,0.07223689418895646,0.07052180137216872,0.06760614972187153,0.0701143862834359,0.07205620304006748,0.07785852131817034,0.08003047725879502,0.0824112228604401,0.08030041174347181,0.08031861260397644,0.07998609070632849,0.08008045044425523,0.07667290434300195,0.07274922264438417,0.07557873492442019,0.08122497761698656,0.08427978811475877,0.0851590584862505,0.09008490382132911,0.10006955671259427,0.11417441646520839,0.12628356947297892,0.1367448609928928,0.13803732188890508,0.1351433907997923,0.13072024994692433,0.13879873410249757,0.1570055670584373,0.1887843773433201,0.22216068542323897,0.25433766598821855,0.26954226421955263,0.26921075169284775,0.25998245312188695,0.25499857680863186,0.2607487351206598,0.26211599547044534,0.2757179054009898,0.3032631705547584,0.34853188021950404,0.3874553135339081,0.39747838760170784,0.37828554103580064,0.32550256271955896,0.26622987176444246,0.21383011571425414,0.17924279819784417,0.15323489879750593,0.12951504897892382,0.12001847157286989,0.12044553302318983,0.1342838413954406,0.14636624427561004,0.16105591533365746,0.17385060695225288,0.18004822086436487,0.18212953157582046,0.17254363635689537,0.15952699430097417,0.13800677017708562,0.1176937753237718,0.1076544878045154,0.10316988847059864,0.1054062627155423,0.105813065759905,0.10776538979365669
394347,9,"Atlanta, GA",msa,GA,0.18876701610258192,0.22377321094154423,0.2500488357599906,0.26247540169572287,0.2564019773989849,0.23743105381895835,0.21873266414548134,0.20125727591381093,0.18764731183906,0.17546382766317106,0.16517796743302818,0.16733116277645457,0.17352336841896998,0.19058767107899585,0.20460144032304714,0.2151614842499344,0.2149537610055159,0.2065622415831682,0.1950177349601182,0.1840847808384459,0.1737318576768856,0.16645035188208038,0.15859007742070758,0.16046147279021186,0.1759958663425201,0.20557571262206079,0.22904204550751675,0.23334015436317138,0.23862520999033573,0.2498389383656444,0.2772217198592505,0.2964374735661832,0.309886366804014,0.3244480651520482,0.3308305320378469,0.35120028993128266,0.3872088267085754,0.4528914209271498,0.5183166317633389,0.5620003370584942,0.5795044308253324,0.5744153301884888,0.5538767481284793,0.5274652027259062,0.5151277946364222,0.5102704341110355,0.5017824167383981,0.5081031558495316,0.5382770694997524,0.5924764484628363,0.6307787677051798,0.6323724386686953,0.5891567040037989,0.494577632904409,0.39040178712650236,0.30646588022087967,0.25576320620723525,0.22462787052234723,0.19795194210050882,0.19917812038765748,0.22661142596526698,0.2820082070393979,0.3340096732852804,0.36831819059553506,0.373598735512856,0.35719082641225475,0.32529147017484245,0.3008902094168953,0.27400966133088345,0.25146453576303424,0.22571649944979125,0.2223690597804815,0.24606027787892737,0.276838075723729,0.2990148792151253,0.2976628657297278
