RegionName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
"MIDLAND, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8647058823529412,0.8580392156862745,0.7646326222796812,0.7359149405167104,0.6657076039935844,0.630483492005987,0.6058048152255403,0.6266257504219664,0.6286538917135932,0.6297985803582818,0.6292859917859918,0.6204718892218892,0.6476010101010101,0.6424808429118775,0.6460134516075295,0.5953190071630851,0.5578508546065377,0.5408977032752266,0.5346830140096899,0.5728846093686456,0.6207694377185903,0.6683982683982684,0.6811713776419658,0.6710126474832356,0.7036725801431684,0.6977836103820355,0.6744250245234498,0.6286663626357555,0.6068086781796459,0.5798200418160095,0.5696550782148608,0.5896423068227791,0.6085885628614264,0.6194979433360243,0.6037385274464847,0.6295839380745041,0.6234407756813417,0.6431614877589453,0.6342573781699042,0.6185302539868979,0.5850490421414498,0.5813681177168853
"BLOOMINGTON, IL",,,,,,,,,,,0.8379310344827586,0.9145392216172616,0.8879474613176361,0.8732048326319789,0.8484745797697765,0.854166869169931,0.8285975109918772,0.8267195767195767,0.8319792371925073,0.851846528371274,0.8637512902760358,0.8747278882673429,0.8647684311899589,0.843673638132549,0.8110819486069979,0.8032114242748838,0.7758001482379894,0.7636545705824668,0.7215739707699081,0.6946746805878855,0.6794395568589118,0.6714505761426582,0.6661105938040784,0.6327663991695611,0.6260367651672,0.6413419913419913,0.6309481983395027,0.5829964412174399,0.4785117446274801,0.3822699509943821,0.3222960721086171,0.3096264670615167,0.3212070258062545,0.3630871131598379,0.3877968688347644,0.4166341638412136,0.400760069638315,0.3826726908483407,0.3642411137313175,0.3097207260307828,0.2666451471753874,0.1985166793990323,0.1942347984162931,0.2313004354819301,0.3139098630913577,0.3754710014115954,0.413008538949133,0.4158145237418728,0.484169436156191,0.5132003467660491,0.5139591767881241,0.4376902076620121,0.3377059656197809,0.3061652679453623,0.2815206795710903,0.3094747217355177,0.3320355343524651,0.3707140827674461,0.4137713027502571,0.4687070701606696,0.5110859191460099,0.4863604637636201,0.4204994658991278,0.3501648090641874,0.3426827507346714,0.3158236818490594
"OSHKOSH, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2270247229326513,0.2147440211782653
"EAU CLAIRE, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5061728395061729,0.4974009096816114,0.4164485287292305,0.388536558788275
"GREENVILLE, NC",0.6791812981735461,0.626484613364046,0.6272416597185767,0.6040276188574769,0.6192893120076699,0.6056815361357432,0.6192696837643922,0.6288928979179195,0.6524676282723109,0.6344303987196875,0.6320478992611646,0.6315149070428511,0.6498024181622369,0.6054012918897657,0.5796769904153869,0.5148435752404691,0.5194953562080395,0.4959945168923497,0.4990032464457017,0.5318315292739845,0.5529644268774704,0.6246097337006429,0.6340338719907604,0.6090338719907605,0.5490111852301057,0.5021069831441348,0.4888353782058632,0.4445602588316887,0.3843972249844443,0.3355343269987393,0.3409117251222515,0.3500408167255699,0.378554629994374,0.3576211965609406,0.3461204566005724,0.3402967018113003,0.3346750086896072,0.3231475029036004,0.2712520780669992,0.2226497462788266,0.2028788667518496,0.2136631804773397,0.2437195792118072,0.2658904403657192,0.3025571070323858,0.313166532149583,0.3263492063492063,0.2975441749026655,0.2821182862373402,0.235007175126229,0.2080692346852197,0.1875938518471792,0.2025919250649056,0.2179994671830638,0.2515588183117223,0.2872274117606626,0.3587655906709481,0.4214249713631157,0.4734249713631157,0.4661616161616161,0.4258708581138488,0.3796861191580254,0.3416898776734118,0.3059122596528032,0.2591482806599086,0.307051282051282,0.3659288824383164,0.437308972936054,0.4182942797640574,0.4799294998898435,0.5094346352773319,0.5606496862310816,0.5076030912490027,0.4868460704919819,0.4466328921974083,0.4471721125482187
"BURLINGTON, NC",0.6564800481596147,0.5892734553775744,0.515409819013938,0.4903086044390392,0.4728396603396603,0.5150674942341609,0.561221340388007,0.5685834957764783,0.5609260493004663,0.5444466485514027,0.5678384614168999,0.5644729802033173,0.565266106442577,0.5438985850750556,0.5138532336011329,0.4657713921689077,0.4368386132361288,0.445593419506463,0.4464331865388347,0.4650187011873414,0.4829514930331768,0.5340518849535868,0.5505336956949861,0.5264744216357119,0.4641527187610137,0.4471034113891257,0.4591836734693877,0.4935897435897436,0.444010362884535,0.3923794215984214,0.3239104509555376,0.3208514790223935,0.3276052449965493,0.3329480482086298,0.3567575720181536,0.3626949811176181,0.347575320302593,0.2851081287015432,0.208432279298421,0.1705134080462164,0.1485603097921938,0.1593312848488832,0.1890918694996874,0.2142529000955006,0.2370983440055486,0.2431680758868154,0.281073168479408,0.2916162936722147,0.2711422493966284,0.2032807297887852,0.145016407275758,0.1398319901523689,0.1702757466023173,0.2324031238258568,0.2818432616380877,0.3322818581293157,0.3477513227513227,0.3698979591836734,0.4027926960257786,0.4404117436448263,0.4974317738791423,0.4506481481481481,0.4068423738699329,0.3479036274311864,0.3411403424070319,0.3221761636336039,0.3278741693316096,0.3747868474463338,0.4458385874395578,0.4698037290517581,0.4852098915167441,0.4908040735674114,0.4977031294860752,0.4857983675813133,0.4704720169096759,0.4314471163028544
"WATERLOO, IA",,,,,,,,,0.7326007326007327,0.859103859103859,0.7903207903207904,0.8070029033884456,0.8149012010063693,0.79382919732567,0.7653127647313877,0.7234854331844298,0.7177991043743126,0.7170326913002071,0.7200629943305102,0.7153712953712953,0.7429482022402376,0.7640495053087538,0.806081547340796,0.8279049932055397,0.8311158743032222,0.7794903429089047,0.7408592209444494,0.6910076715913083,0.699190016044681,0.676495319436941,0.6740186146723296,0.6640276396885464,0.6651184921117971,0.6899671412488714,0.7049102494153697,0.7041757761795745,0.6876850773359345,0.6391172504573016,0.5463190443745288,0.4810627587100799,0.4271357056780817,0.4374519287086647,0.4500102950085276,0.5073533152472406,0.5578436173598659,0.5843307105136257,0.6223495455328095,0.6232842212665668,0.599821349527833,0.5147063939739563,0.4447143944175452,0.3810573103796068,0.3620766104662974,0.375900283810227,0.4518175174301135,0.514871924136607,0.5504123739519812,0.5749561858896474,0.6172584686982593,0.6580143885525398,0.6609160475445287,0.581843423561725,0.5093992620677467,0.4354536742690811,0.4174567011822876,0.411906617540182,0.4235370104935322,0.4586407955973173,0.5019063745478839,0.5287195613610708,0.6038185815820423,0.6331087882307395,0.6331988783208296,0.5705464392964393,0.4883943536559816,0.4387234252425382
"COEUR D'ALENE, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7118737282076665,0.7034920389749134,0.7069033450177985
"EAST STROUDSBURG, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6317460317460318,0.4412698412698412,0.2948051948051948,0.2503607503607503,0.2857846760285785,0.3731476676468892,0.447800445424667,0.3870789007092198,0.3434551886792452,0.3225364728322507,0.3334376356229484,0.3134432678392255,0.3313466328090271,0.3600288033516627,0.35682261208577,0.3582010582010582,0.3756613756613756,0.4052910052910053,0.401097686172313,0.3723697630781927,0.3378416866146325,0.3369203672853529,0.3501203400689142,0.4273048660854758,0.4557468101392342,0.4956223525939955,0.493706643781735,0.5116192303592367,0.5438853948287911,0.5760491375188496,0.5779549884813043,0.4731116836379994,0.4298368298368298,0.3996721695351832,0.4855138640725299,0.4750563477326606,0.5140593918726911,0.504758072383182,0.5532084202642701,0.5934320854879354,0.6281640858634163,0.6048284647240889,0.5406149005105247,0.4978310541020507,0.4889086107252491,0.4794017776890043
"PUEBLO, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.4542857142857143,0.4001731601731602,0.3429446957536845,0.341062082243164,0.3369417046288105,0.3282442431223602,0.3348887613947855,0.3311558811558812,0.3277673862780246,0.3158626243732627,0.292242850753489,0.3001460793431596,0.2825865555336358,0.2887537966002058,0.310564190411124,0.3748270109239446,0.4316647102816699,0.4312655086848635,0.4113224887418436,0.4075873444294497,0.412867872482255,0.3900758496902321,0.3598440201162973,0.3333513708513708,0.381076948778291,0.4348923273887515,0.4894377819342062,0.5237829110779931,0.5471144024514811,0.5795819349190136,0.5711827254328475,0.5209538448668883,0.4914625028755464,0.4640132275132275,0.4794584599797365,0.4563357493570259,0.4913101083313849,0.5232250019484063,0.5552762839996882,0.5463019250253293,0.5240669240669241,0.535971685971686,0.5420322920322921,0.5206747275712793,0.4951469907033363,0.4827442017518747,0.48672074883187
"BLACKSBURG, VA",0.6425925925925926,0.6068783068783069,0.5965608465608465,0.598917748917749,0.596997626029884,0.6233191638193119,0.6468881873883353,0.6372717368839567,0.6362622656687315,0.6173606053877608,0.6186930971473513,0.5905671777592959,0.5518822191633251,0.5456027843124618,0.5533314470869961,0.5733174218415543,0.5625900539713292,0.5660956853579183,0.5794930564398192,0.5776034116930316,0.547177198339989,0.5340585340585341,0.5340585340585341,0.5687497080939704,0.5616272009714632,0.5460848729291352,0.5298879943664115,0.4741145738871088,0.4488286721248291,0.4216560440301218,0.4406817793242394,0.476012323943662,0.4993788226299694,0.4797928632462159,0.4370916646160789,0.4128966655155213,0.3917374325915825,0.352790346907994,0.3033505709976298,0.2806922769107643,0.2802140368342459,0.3022028323524532,0.348747766115432,0.4095201238390092,0.433502024291498,0.4181310279934133,0.3709088057711911,0.3795824366670442,0.3534645756867978,0.3301913024135246,0.2551906210846608,0.2426686651664784,0.2585835867105391,0.3096852827877607,0.3799666109814443,0.4250233754090697,0.4890988487180705,0.5245827196858125,0.526458127383138,0.49142567224759,0.4673843743124868,0.4326414717911447,0.3946785088281818,0.3511272141706924,0.3510043942247332,0.3618629800833191,0.412788906009245,0.474505928853755,0.5260210803689064,0.5475897078198868,0.5664005078992992,0.5810108975096888,0.5662449911471438,0.4822575097454711,0.4208151642122166,0.3640124431237811
"WAUSAU, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7056277056277057,0.617049617049617,0.4430877764211097,0.3716592049925383
"KAHULUI, HI",0.8326161610751037,0.8221504363236646,0.8194568336300619,0.8041995944434969,0.7727565848982976,0.7720048818210131,0.7590538049418233,0.775663163289735,0.7986953636475168,0.8137405523769159,0.7998562548562548,0.8102662993572084,0.801092933040985,0.7932376358833623,0.7562834633189436,0.7437570734526523,0.775274342441261,0.759613538032618,0.7510102639121025,0.709026949155457,0.7237084791041625,0.7142759182010133,0.7335849154476605,0.7364588068107606,0.7702763215467163,0.776372000559062,0.8019372626351154,0.8098414927768861,0.814796994395009,0.8123887792005342,0.8037981189244808,0.7998638591364231,0.7614659928621658,0.7538867457619606,0.76913729042427,0.7659172028668331,0.742230787302058,0.6768243854250681,0.632974614601613,0.5896482026745185,0.5250328180591338,0.4707355056291227,0.4264775413711584,0.4064402974232999,0.3883121459044216,0.3891645051129451,0.3748739405893488,0.3745844240819161,0.3611394722807999,0.3954055523571931,0.4118934826299167,0.4479671285301522,0.4623599226848511,0.5408290432762572,0.568108223886743,0.6466166642999454,0.6525533538989509,0.6649280406157428,0.6232240655784346,0.5919143607396619,0.5973415316080093,0.603079156814661,0.6262104416439004,0.5974774099696923,0.5886570589080375,0.5962151984429211,0.6190568827524955,0.6309101807583524,0.6464384139095363,0.6421926967396185,0.6548391460057861,0.6638527227056904,0.6659832512925297,0.6627640320733104,0.6293040935672515,0.6366712433257056
"JANESVILLE, WI",0.6253833584715938,0.5516580921093411,0.4759806301133067,0.412309198300282,0.4034427710271517,0.3745450696244932,0.4290397133133614,0.4781718109891484,0.5360007396620668,0.5355621431708388,0.5588721664808621,0.6141707583196945,0.650709219858156,0.6283767136546821,0.5294692955983279,0.4690419451709774,0.3986960454430333,0.4302275769745649,0.4233950728286279,0.5023032983231989,0.5195446776335436,0.5905438484461474,0.6175766283524904,0.6493548568852828,0.6046197147664198,0.506599280539089,0.4127078778241569,0.3777584625042252,0.371209230345237,0.376865338942522,0.3523832297146501,0.3629402009560042,0.3136142205638474,0.3525031094527363,0.3509320175438596,0.4219298245614035,0.3519298245614035,0.3200318979266348,0.2172053872053871,0.2131547542939948,0.1988740158753253,0.2460736545383786,0.2546313297032921,0.2794522525751896,0.3192896509491733,0.3979031760715387,0.4551840594393786,0.4500558543111734,0.3834265150054624,0.2987704303493777,0.2157630422572438,0.1724119108054259,0.1816711700646851,0.2434693147253533,0.3379482657260435,0.3828200605978384,0.4077686202686202,0.3739707108609547,0.3790989159891598,0.3721544715447154,0.3726190476190476,0.3226190476190476,0.2614488348530902,0.2344647078689632,0.2874950108992662,0.2783915918244277,0.281485484748829,0.2431610640714672,0.290286547764115,0.3082244008714597,0.3920033670033669,0.4488816738816738,0.4698000412286127,0.3821847579611555,0.3292747050511025,0.2740970784449045
"BLOOMINGTON, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5660240464344942,0.5648163169658952,0.5752329836325618,0.5467089371980677,0.5097222222222223,0.564330808080808,0.599251443001443,0.6589105339105339,0.5953887178113982,0.5715791940018744,0.4546600020826825,0.3729527029956214,0.30152413156705,0.3332008992438177,0.3908879268879269,0.477986013986014,0.5156695156695158,0.5100154911475666,0.5088758900079654,0.5431923883244637,0.5392517190411926,0.4906518229274844,0.4116964964670033,0.357413870470733,0.3491341252785705,0.3725859056397608,0.4587652838257838,0.5434573529440825,0.6077884852502698,0.6427254841047945,0.6797482211275314,0.7299027137736814,0.7308947772657449,0.7129332066725954,0.622517337865211,0.5667521914310504,0.5118663735343534,0.5247826809712088,0.5672100849009601,0.5889942808181802,0.5900302818541813,0.6059601902572078,0.6443249701314218,0.6535842293906811,0.688647342995169,0.6576949620427882,0.6397211058336377,0.5825552443199502,0.559036080556884
