RegionName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
"BURLINGTON, VT",,,,,,,,,,,,,0.980161593087843,0.9830588750694926,0.990316782213708,0.9948304286815453,0.994955476079307,0.9951085870253448,1.002679788879827,0.999047086109262,0.9967171895327634,0.9887266184415476,0.9923834304294434,0.9878147989613288,0.9920252487210034,0.993609245192705,1.0028984923649211,0.9994321363048484,1.0011123445361922,1.004626427993118,1.0038072145663348,0.9981207993947312,0.994504225091919,0.9972114718104604,0.9995791619878084,0.9950628752923324,0.9989485412097658,1.0077241279562883,1.0179914638052323,1.0242718660888477,1.0288310729486787,1.0337793164773597,1.0320622869298517,1.0265523538482888,1.020028026611411,1.0172939940976529,1.0176085710721925,1.0237701234792331,1.0316395374818204,1.0441691272376448,1.0634984078292142,1.0730671765368978,1.0773844143972244,1.0641396253139348,1.0500088319371936,1.0336759061416176,1.0282791332058512,1.021912191789947,1.016888957110578,0.9979051667878336,1.001891733944924,1.0089542185700469,1.037295445351642,1.0423006535686985,1.0459409075128163,1.0386662182691586,1.0300247011765695,1.02074239295362,1.0211051132267457,1.0162268109108987,1.010786258782299,0.9948488738590252,0.9962200493581528,0.9995005663149578,1.0071096281209977,1.012511518448224
"ROCHESTER, MN",0.9864884214286308,0.9912277173881372,0.9948057473351094,1.000688344924104,0.999974461769131,0.9979237359055068,0.9976870610602424,0.9973096747835472,0.9929133201510306,0.9877069500665928,0.9844610571380148,0.9876213643625952,0.9878461795747234,0.9929620251995848,0.9958420836816844,0.9979228714693432,0.9972675104351518,0.9958279558783248,0.994100356741296,0.9917086636175232,0.9887444366495858,0.9846977105661288,0.9874254612701155,0.9861151488339588,0.9908792902973164,0.9886716640013928,0.993124688248456,0.994115229063035,0.9975711539076872,0.9989924619985824,0.9995065880057052,0.9993698602227242,0.9985398383077672,0.9958023816820692,0.9935507246163264,0.9886814035977344,0.9992877938900516,1.0067489106204912,1.0206142332619812,1.0271660966758238,1.0325593663240966,1.029190292422256,1.016775614814993,1.0059597983028874,1.0014333080850732,0.9995032775281024,0.9965008491149489,0.9993848223079982,1.0041942945256102,1.0151484832394768,1.0218832863114955,1.024283800856238,1.0199511191542674,1.008633077952285,0.9988797811541968,0.991542748332805,0.9861825695997152,0.980839061066077,0.9795527399391752,0.9826875534458596,0.9909044172644876,0.993103280940211,0.998135480701087,1.000695547864118,1.0055684713195336,1.0053246849662287,1.003029368217578,0.9975092531913144,0.9913664805395732,0.9844535943862928,0.9819787244798596,0.9824739177939036,0.9885326106049236,0.9947738590276516,1.002021267133664,1.003374860970521
"LAFAYETTE, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9833070224384108,0.9823458910728524,0.9913514397281696,0.992656250177778,0.9910237530689544,0.992782720696467,0.9877050313567888,0.9842548178261816,0.9803458325768616,0.9829846106581742,0.9911351320422668,0.9987522645537544,1.0061211673990196,1.013408278197256,1.0124464355739364,1.009851654012713,1.001625341969061,0.9967061071350004,0.9891194729319572,0.9845101837407338,0.9825492501812751,0.983074922335256,0.9887293349084608,1.0006906290002464,1.0121477988441725,1.013797100840406,1.006912457830642,0.9947327717291152,0.987044694265642,0.9796901761706616,0.9792513876705768,0.9822307664121662,0.9837214168098632,0.981547388828798,0.980957294666826,0.9872813531571571,0.9981997341251112,1.0038004969347416,1.0036820459282911,1.0011009677244516,0.9951092135411704,0.9904919018634016,0.9832406671502651,0.9800276405477674,0.9751195542444324,0.9766276622576422,0.980224096871,0.989242750819866,0.9940105656265052,0.9957105913315816
"CHAMPAIGN, IL",0.957730204914464,0.9624215698580856,0.9668728487281366,0.9684394597202792,0.9689511687999484,0.9688124577368444,0.9654749410013276,0.9601612360055748,0.9582533284343852,0.9559830260036508,0.956342807699294,0.9563489178217692,0.9611698863328576,0.9646269148503618,0.96736484489875,0.9689160275319556,0.973699808674822,0.971358440222668,0.9681474127515112,0.9627956039506332,0.9634323222179102,0.9623368666057824,0.958708042646605,0.9580344238102182,0.9585239869437964,0.965989260078885,0.9652748594108188,0.9686479931537204,0.9686814181303424,0.9744759123457836,0.9735385273663898,0.9705820247061152,0.969345337789728,0.968248105909008,0.9667059864447248,0.9633181785906147,0.9681675242132456,0.9751355887551804,0.9861178976664892,0.9939727728742456,1.0017969295253228,1.0009309812349294,0.9912374994148704,0.9800826626359804,0.974684707691342,0.9739296518948516,0.9777629206242926,0.9816341375543096,0.98464556030322,0.9895661429399826,0.9981887100235616,1.0070048607695854,1.0119889707047742,1.0048790281597084,0.9951354956477204,0.9810175497098944,0.9706594865725018,0.9638723557278276,0.960015095232535,0.9576715923908026,0.9619347880886824,0.9691434366161524,0.984296733584631,0.9966909264697216,1.0066575230985677,1.003356987601144,0.9979842708151756,0.9892495362326388,0.9841415367769164,0.9790120905721972,0.973720520661008,0.9734348205059712,0.9772686707531902,0.9896293090984756,1.0005570614612374,1.0094800771799513
"MEDFORD, OR",0.984630226722832,0.9862072798249494,0.9852298213911492,0.9881412080782388,0.9842543060348902,0.9813370147972774,0.9782711842405268,0.9749378798279767,0.9734708035440208,0.976955062565906,0.9783987585004572,0.980883452809874,0.9794651811105574,0.9810583595848192,0.9833038128212026,0.9774684460869236,0.9781792866762316,0.9763949870643132,0.9829984014980724,0.9811618877725063,0.9802967987100764,0.980220386872402,0.976139240357759,0.9749040526695012,0.9750968991078222,0.9820303535262256,0.9850464403354752,0.9864591295670224,0.986682674567364,0.9889950330520496,0.9909887102011304,0.9928893151534504,0.9934553635085618,0.994139806678644,0.997097091830437,0.9991019650860352,1.0019516064937155,1.0005415847986796,1.0008726047893175,1.0031283344642905,1.0045366409630263,1.0035432221584386,0.9977836635162348,0.9939767999602632,0.9923435960658162,0.9900302417579984,0.9885931227612588,0.9879609463091268,0.992446440491138,0.9962136281402392,0.9982376506089362,0.9965300055376544,0.9912648556996684,0.9847471857346828,0.9793374646355542,0.9782612519148658,0.9744890836127996,0.9757434633720674,0.9705768141904886,0.9740687468251648,0.9748898371950476,0.9791344863234556,0.9815676538108136,0.979803562679076,0.9818529040240468,0.9814199577785916,0.9820355525985024,0.9803709138607436,0.9787206758002078,0.9782537540533984,0.9786807190459718,0.9792113010102927,0.98174749471157,0.9812229138441864,0.9832106569016482,0.9820333272898666
"LEBANON, NH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9803585648779648,0.9777741154531436,0.9803800201436632,0.9819033588958166,0.9822984055954618,0.9774855450723584,0.9824340045366952,0.9897358989862552,1.001298583110129,1.011883413084094,1.0139000521471653,1.0187427926655634,1.0131525042653728,1.007154491713776,1.0024549819516924,0.999566359030347,1.0012218633662475,0.9993277668929896,1.0043673520115082,1.0155880938072104,1.027623635817515,1.031931523555883,1.0307651727759777,1.0254038163219863,1.0162378202165927,1.0033389505026054,0.9921302638641176,0.983322149133682,0.977724104425706,0.97305713650325,0.9808422265280295,0.9854048176146613,0.9992926643129943,1.0071094322778424,1.0142566586323414,1.0134266138130574,1.009799606590115,1.0019017984174978,0.9942138722490792,0.9781235882076424,0.973846765586878,0.9694184004632624,0.9776673462012956,0.9797973403054514,0.99008683294263,0.9948373160948164
"CHARLOTTESVILLE, VA",0.9690564440536884,0.980559187103776,0.982016589952196,0.9853729187271254,0.9813422804321276,0.9746660845596584,0.9727299051035933,0.9719499097050296,0.9758053930480238,0.966629801053675,0.959898803248799,0.953307656268504,0.9591037051590372,0.9644114378183049,0.9723282779940718,0.981005292880064,0.9816526233433992,0.9789104811772568,0.9759538497808375,0.974773494506014,0.9707523438914366,0.9640697094761438,0.958702021784214,0.9645115874601466,0.9630516883471216,0.9691119038488348,0.9710749346192876,0.9782176833007056,0.9783232230363814,0.987224916848652,0.9888903470411567,0.995961948795685,1.0007743515584833,1.0022705641789431,0.9971373202490122,0.9904008628477587,0.9901278470375192,0.998191343240426,1.0020751749514876,1.013309361031553,1.0156042238518777,1.0118993024477312,1.0029069799980233,0.997102128541682,0.9974161445742096,0.9983985435759408,0.9987576956367206,0.9996431336454552,1.0165535357136557,1.0312884124456505,1.042243014549042,1.0373525316126742,1.0242292734171328,1.0113400230608982,0.99664411017077,0.993539385236832,0.9877189031140944,0.9859542681307236,0.9800966328835642,0.9777526020431464,0.979555328210048,0.9924314859969436,1.0058106258547734,1.0130884217579477,1.010066623036831,1.0035765383429287,0.9969831155066556,0.9937694993456964,0.9913388750584698,0.9854088749091726,0.9780429022610888,0.97954360868304,0.987625435902335,1.000492389241245,1.0070774409092595,1.0100803810301628
"LAKE CHARLES, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676361854444387,0.9575545199376708,0.9526478455069743,0.953719362103842,0.9624118635875089,0.9594660237124852,0.9589508666545448,0.9603048749160396,0.9610043721169992,0.9702006851256628,0.9681482079511334,0.972576181865693,0.9651604202365012,0.9642045086399724,0.9603991303035024,0.9619243861834696,0.9620166117304376,0.9610014781140432,0.9612489072804514,0.9621725694154918,0.963291540489698,0.9644818412801696,0.9601842276052908,0.958389448837522,0.9502807280064576,0.9519315553824308,0.9489422656194751,0.9502430527465404,0.9443409897142242,0.9473210455660176,0.9514081948973132,0.9552279350464046,0.9549112031734364,0.9541179520838547,0.9549508921957076,0.9537261476881396,0.9512662739603384,0.9490815534367192,0.944509309204256,0.9415253331453232,0.9406751832991628,0.9490677534223494,0.9559632448502534,0.9624791135811372,0.9642430805439164
"CHICO, CA",0.9874365052534776,0.989301793225347,0.9934757834637804,0.994595561030935,0.9920383832735286,0.9902537641217768,0.9894765394697406,0.9874463734341684,0.9880289621001208,1.0015854544035985,1.017023415827422,1.0265348074957004,1.0186469274652918,1.0117145638505698,1.0050688344445498,1.0042686102120877,0.9984584996017823,0.9943073807306664,0.9875625001923644,0.9865995795010942,0.9875328415806104,0.9835522036525676,0.979873390314668,0.9764644602863012,0.982041937554434,0.9841570100490044,0.9876326713806004,0.98835113145925,0.992371111834022,0.9936611233408884,0.9976158980901988,0.9975959430062664,0.9971010585092962,0.99556700496909,0.9953078629127288,0.9988958644012182,1.0018921488006158,1.0043455228199998,1.0074502479074632,1.009825199994341,1.012410890414678,1.0146853102496658,1.014629283599904,1.01269003498443,1.0059280273598803,1.0041376398924176,1.0002320431561582,1.0035138166333433,1.0047757497410472,1.0158294212562835,1.017614990669266,1.0159922386201805,1.0062220085847866,0.9974086299861696,0.989690691587742,0.985331516152464,0.9849651745330776,0.9842562659327552,0.9820528886515906,0.9809530607349464,0.9787735265651226,0.9847716753256104,0.9870744921111472,0.9952265722480496,0.9937687996125528,0.9951017235370102,0.9887826569940872,0.9864565319785732,0.984461793180687,0.986280689177746,0.9894394959737316,0.9867086568611892,0.9836229298492336,0.985262117489139,0.990331885041939,0.9962790698751122
"HILTON HEAD ISLAND, SC",0.9570760919892136,0.9572618339908602,0.9598342108942216,0.9615991907186198,0.9631638372294388,0.9635330548356666,0.9617056815178984,0.9599761647240218,0.958766550292883,0.9585510830458402,0.960246896076984,0.959849317796046,0.9613436230621062,0.9619296043451268,0.963878825520089,0.9639633806674603,0.9642981668665448,0.9644096002011024,0.964021678641374,0.9609378285766584,0.9598032294190484,0.9590304944581828,0.9613849272511664,0.9619037620944666,0.9626064987439727,0.9630133643557816,0.963100418626776,0.9627544775442024,0.9644069710564462,0.9667576372712404,0.9685788818744232,0.9684957998742636,0.969327473958836,0.97113816193824,0.9727753317791268,0.9748562542558692,0.9778944039254877,0.9823270955227654,0.9877343604131048,0.9936989174640606,0.9959063374035888,0.995537010474853,0.9917103573915064,0.990113962795484,0.9877855632240324,0.9884802507510232,0.9867762218621272,0.9892070662746304,0.9936298250275848,1.0016651898676154,1.0067693360943477,1.0073468095592626,1.001453232692568,0.9922227710560227,0.982836966680996,0.9775751296936438,0.973142712290026,0.9696744218348188,0.9671463378642766,0.9663296599406946,0.9678308285226476,0.971728438634522,0.9770198436877724,0.9800657977819832,0.9794097011052588,0.9771187328268152,0.976225135993332,0.9755694169251669,0.973211468998512,0.9707047411818528,0.965953413950216,0.96690976138283,0.9673829949816092,0.970848105144062,0.9713132848413798,0.9725861550507824
