RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
102001,0,United States,country,,253094.0,255300.0,258379.0,260009.0,258622.0,250443.0,242034.0,232434.0,227902.0,220425.0,215067.0,209818.0,208132.0,211194.0,217296.0,224296.0,227760.0,226656.0,223218.0,221282.0,223135.0,226090.0,225530.0,225283.0,223681.0,226767.0,230192.0,238089.0,240931.0,238291.0,231185.0,227549.0,226955.0,224717.0,221102.0,217731.0,219488.0,223538.0,229635.0,232566.0,232192.0,226772.0,220123.0,216077.0,214399.0,213862.0,211533.0,213007.0,219080.0,229123.0,237946.0,242462.0,242842.0,238443.0,234417.0,233639.0,238948.0,237171.0,234072.0,231185.0,239419.0,250397.0,259270.0,264934.0,265445.0,261597.0,256802.0,253129.0,254010.0,254025.0,252939.0,252323.0,255675.0,263409.0,269799.0,273167.0,273062.0,268739.0,265065.0,262206.0,262889.0,263070.0,262452.0,263693.0,268393.0,275829.0,282632.0,285046.0,283570.0,278294.0,274057.0,272547.0,273543.0,273593.0,271481.0,270943.0,274242.0,280423.0,287645.0,290811.0,291482.0,286806.0,283919.0,282838.0,282780.0,283879.0,282190.0,284410.0,288279.0,296539.0,304897.0,308510.0,308759.0,303966.0,300907.0,299635.0,300470.0,301607.0,302185.0,305490.0,310119.0,315506.0,319890.0,320714.0,318667.0,312145.0,308446.0,306626.0,306253.0,304961.0,303123.0,305743.0,311686.0,320414.0,327819.0,330329.0,328576.0,323178.0,320402.0,320019.0,322730.0,323385.0,324240.0,327360.0,329273.0,328317.0,329931.0,340231.0,355759.0,366669.0,372480.0,375320.0,377224.0,375690.0,377747.0,385618.0,401759.0,415346.0,425059.0,426922.0,426103.0,421550.0,419861.0,420368.0,422509.0,420968.0,423533.0,434327.0,453388.0,468045.0,472641.0,463870.0,452327.0,439612.0,432966.0,426342.0,419329.0,414751.0,414331.0,424296.0,436782.0,452167.0,461872.0,465989.0,465712.0,459661.0,455341.0,449112.0,444402.0,442644.0,446183.0,457951.0,473019.0,487319.0,497730.0
394913,1,"New York, NY",msa,NY,553990.0,553534.0,554698.0,559482.0,561863.0,549717.0,530908.0,506063.0,492918.0,489774.0,483304.0,472494.0,452395.0,446942.0,454903.0,468412.0,480110.0,482636.0,477285.0,481472.0,477704.0,490256.0,495127.0,485748.0,479273.0,475944.0,490567.0,504098.0,517347.0,,452964.0,438503.0,,499352.0,500188.0,495040.0,500572.0,505067.0,516182.0,523251.0,526656.0,529797.0,506930.0,479725.0,460434.0,464000.0,472042.0,474002.0,479685.0,493963.0,509388.0,519829.0,519253.0,510996.0,495195.0,489202.0,487687.0,501640.0,493205.0,485590.0,473460.0,489124.0,504974.0,520197.0,529468.0,532620.0,523290.0,508073.0,507132.0,518268.0,527744.0,523990.0,511550.0,514556.0,518845.0,532289.0,538345.0,534081.0,521391.0,506995.0,505658.0,520129.0,525704.0,526693.0,514488.0,515743.0,528900.0,539633.0,544826.0,540681.0,535515.0,526031.0,522866.0,520034.0,526142.0,527461.0,524662.0,518532.0,523609.0,535109.0,541337.0,531486.0,522413.0,510437.0,501800.0,508194.0,514011.0,519240.0,519960.0,527248.0,543551.0,549560.0,550306.0,537103.0,518806.0,511223.0,514855.0,526729.0,531208.0,536342.0,537176.0,541491.0,543418.0,552810.0,554301.0,550674.0,535353.0,527719.0,521084.0,522712.0,521616.0,518097.0,514045.0,513636.0,532623.0,552568.0,557465.0,541709.0,520966.0,514581.0,515173.0,523525.0,528327.0,534796.0,529929.0,533816.0,537218.0,546629.0,554811.0,561352.0,571251.0,578455.0,583262.0,586837.0,588572.0,595190.0,604930.0,622571.0,644682.0,665302.0,676193.0,675656.0,671886.0,662118.0,656961.0,659219.0,666749.0,679023.0,683118.0,693280.0,709091.0,723755.0,730170.0,713220.0,690202.0,667901.0,655476.0,658659.0,656949.0,660073.0,665230.0,688204.0,712889.0,733707.0,749139.0,749385.0,734973.0,719645.0,713951.0,724388.0,726722.0,737218.0,746954.0,771056.0,793735.0
753899,2,"Los Angeles, CA",msa,CA,616445.0,601646.0,591802.0,572064.0,554036.0,524150.0,497622.0,469119.0,448172.0,419799.0,408142.0,400810.0,407971.0,416563.0,431559.0,444851.0,454841.0,460902.0,463375.0,462545.0,461886.0,464632.0,463933.0,464782.0,469895.0,480109.0,486006.0,489816.0,488237.0,490031.0,484653.0,483599.0,477176.0,468274.0,456591.0,458072.0,468412.0,484649.0,489341.0,490751.0,487078.0,478650.0,466010.0,458005.0,453763.0,452568.0,446421.0,451764.0,468935.0,486913.0,496155.0,499015.0,504946.0,510672.0,515058.0,522335.0,536713.0,527685.0,524810.0,527703.0,565571.0,597790.0,618863.0,626974.0,627567.0,624001.0,623070.0,621536.0,624443.0,621272.0,627747.0,635167.0,649945.0,663253.0,671265.0,678767.0,678117.0,674122.0,669213.0,663997.0,665359.0,664479.0,667055.0,671035.0,681488.0,693549.0,701968.0,702922.0,700107.0,690295.0,686169.0,688282.0,694859.0,694810.0,698412.0,707763.0,721043.0,732130.0,737391.0,740570.0,738543.0,732215.0,727892.0,724451.0,721022.0,731014.0,733968.0,745210.0,748011.0,768112.0,783581.0,794395.0,788485.0,788328.0,781742.0,784220.0,778775.0,782531.0,787226.0,800568.0,811551.0,824240.0,831899.0,834859.0,831046.0,820945.0,818862.0,814763.0,806794.0,791285.0,785889.0,795527.0,812293.0,822230.0,829926.0,835651.0,831972.0,828796.0,823075.0,821883.0,828741.0,839035.0,851408.0,860459.0,849644.0,840680.0,838144.0,869772.0,911245.0,941562.0,955307.0,949413.0,944120.0,931974.0,949163.0,975911.0,1020341.0,1055726.0,1079885.0,1085296.0,1082263.0,1076832.0,1078303.0,1080408.0,1092562.0,1093452.0,1110488.0,1132410.0,1175612.0,1199747.0,1202652.0,1179776.0,1152177.0,1124535.0,1110908.0,1101291.0,1086485.0,1081714.0,1076934.0,1115539.0,1123347.0,1135853.0,1131618.0,1146658.0,1164915.0,1159739.0,1163693.0,1165772.0,1161258.0,1152168.0,1158892.0,1184331.0,1218304.0,1243799.0,1259517.0
394463,3,"Chicago, IL",msa,IL,283144.0,282706.0,286200.0,291794.0,295834.0,286356.0,277313.0,263696.0,258110.0,249675.0,242421.0,241763.0,238946.0,242586.0,243189.0,249363.0,250289.0,246001.0,237008.0,228018.0,226211.0,231786.0,232534.0,232808.0,231712.0,236623.0,246931.0,254116.0,263801.0,253522.0,244983.0,234506.0,233563.0,230489.0,227040.0,224116.0,226781.0,230044.0,238833.0,245102.0,247890.0,237329.0,222656.0,211230.0,205873.0,203752.0,197395.0,200575.0,206351.0,221955.0,235937.0,241580.0,239891.0,229053.0,216978.0,208111.0,204090.0,199540.0,193768.0,193574.0,205446.0,222050.0,239411.0,249467.0,252915.0,244867.0,236952.0,230106.0,230460.0,229255.0,224315.0,222024.0,227498.0,241706.0,257487.0,265767.0,272546.0,265821.0,257598.0,245583.0,240622.0,236882.0,233183.0,235692.0,243728.0,256386.0,267466.0,274332.0,275336.0,266289.0,258552.0,249364.0,246846.0,242126.0,238440.0,239293.0,247800.0,262107.0,273085.0,278629.0,277699.0,268138.0,258720.0,251473.0,250983.0,250736.0,250917.0,255584.0,264681.0,276629.0,287534.0,291718.0,288956.0,277667.0,268282.0,263054.0,263677.0,265743.0,267931.0,273488.0,281368.0,290356.0,297804.0,298363.0,296289.0,286655.0,277067.0,271741.0,267981.0,268979.0,266311.0,271260.0,279752.0,289339.0,296726.0,297925.0,297420.0,287987.0,279236.0,273573.0,272496.0,272425.0,272275.0,280651.0,293105.0,300586.0,301833.0,304583.0,315024.0,321373.0,323059.0,317366.0,313260.0,307797.0,304822.0,311035.0,322801.0,338389.0,350994.0,354124.0,354412.0,344413.0,336487.0,326446.0,324256.0,324593.0,328833.0,334920.0,349490.0,363125.0,378816.0,375943.0,369953.0,353633.0,342386.0,332600.0,326115.0,323589.0,319600.0,326853.0,339513.0,357882.0,374205.0,382966.0,386897.0,375806.0,362834.0,353175.0,350204.0,350109.0,349414.0,357555.0,373142.0,391655.0,411451.0
394514,4,"Dallas, TX",msa,TX,195172.0,201380.0,204949.0,207418.0,205319.0,200064.0,195506.0,188628.0,185745.0,178306.0,177972.0,177091.0,181471.0,185310.0,193123.0,196628.0,199965.0,193621.0,188184.0,180902.0,183049.0,185861.0,186989.0,187833.0,190841.0,195609.0,200841.0,208258.0,209649.0,206152.0,197686.0,197352.0,204034.0,204259.0,202948.0,195298.0,198990.0,202559.0,208593.0,210716.0,210391.0,203282.0,198349.0,193495.0,195931.0,193102.0,192474.0,194835.0,202414.0,211731.0,217893.0,220917.0,218900.0,213827.0,209029.0,207343.0,209510.0,205407.0,203443.0,204466.0,218354.0,230855.0,240500.0,241956.0,240181.0,234435.0,230328.0,226963.0,226670.0,222268.0,224432.0,226232.0,236798.0,242829.0,249078.0,251333.0,250010.0,246020.0,241784.0,240333.0,245334.0,244725.0,247112.0,247552.0,255801.0,264122.0,271344.0,273082.0,270762.0,262992.0,260282.0,265285.0,269243.0,265716.0,257038.0,258433.0,267069.0,278269.0,284663.0,285902.0,284006.0,279416.0,279429.0,279087.0,279788.0,278369.0,279457.0,284903.0,292901.0,301910.0,307642.0,309783.0,306759.0,298758.0,294172.0,292226.0,296755.0,294514.0,294360.0,299686.0,309919.0,319750.0,323579.0,325166.0,320642.0,311776.0,303957.0,301623.0,302669.0,298876.0,296559.0,299206.0,312250.0,323427.0,332445.0,332905.0,329513.0,320038.0,318055.0,315397.0,320066.0,317780.0,319638.0,321046.0,327346.0,328844.0,333145.0,343066.0,355010.0,359156.0,360341.0,361810.0,364000.0,361724.0,369369.0,382908.0,401994.0,417111.0,428071.0,432436.0,428449.0,422528.0,418882.0,417831.0,421154.0,423075.0,430445.0,441321.0,468295.0,494330.0,512630.0,508828.0,494823.0,475969.0,464726.0,457575.0,449868.0,438416.0,437105.0,441977.0,459872.0,474358.0,491435.0,497384.0,497151.0,486839.0,479991.0,472787.0,474110.0,470275.0,471747.0,479313.0,492915.0,508196.0,510795.0
394692,5,"Houston, TX",msa,TX,199144.0,205056.0,213119.0,217669.0,216935.0,210459.0,200849.0,186791.0,176910.0,171473.0,173453.0,177075.0,183736.0,193391.0,202830.0,211805.0,213621.0,207909.0,198464.0,191234.0,196104.0,196863.0,202651.0,202082.0,207020.0,205429.0,207667.0,211631.0,215842.0,216616.0,213459.0,214905.0,214070.0,210400.0,207015.0,203920.0,206596.0,208543.0,214871.0,219674.0,218656.0,212457.0,207513.0,203969.0,205987.0,202468.0,200281.0,203086.0,209514.0,220738.0,224447.0,230407.0,227841.0,220009.0,213324.0,213435.0,219781.0,215014.0,211245.0,210198.0,226342.0,238437.0,249346.0,252406.0,254349.0,247782.0,240037.0,234179.0,237590.0,238540.0,239331.0,242344.0,253891.0,264371.0,270492.0,270440.0,267683.0,260358.0,253624.0,252081.0,252854.0,255757.0,251669.0,254550.0,257872.0,267344.0,274561.0,277807.0,277247.0,265921.0,261754.0,253478.0,255854.0,250768.0,249904.0,247727.0,252588.0,263140.0,272720.0,276436.0,275956.0,269667.0,265736.0,262196.0,264827.0,263118.0,262972.0,263641.0,270420.0,279727.0,287083.0,290237.0,287990.0,284577.0,279739.0,275103.0,272226.0,268868.0,268764.0,269958.0,280435.0,289585.0,296576.0,298589.0,295904.0,287318.0,281712.0,280432.0,285990.0,281816.0,279085.0,277905.0,287949.0,300718.0,307795.0,307825.0,303237.0,295301.0,290967.0,285030.0,290630.0,288665.0,290888.0,290557.0,297763.0,298003.0,301195.0,310096.0,321841.0,324565.0,322978.0,325494.0,331554.0,329449.0,333118.0,340706.0,359704.0,372177.0,380416.0,381669.0,377275.0,369733.0,367226.0,371112.0,378233.0,377589.0,380208.0,384495.0,400117.0,414576.0,424406.0,424470.0,413728.0,406177.0,394578.0,391009.0,387893.0,382188.0,379280.0,381681.0,398355.0,412878.0,420733.0,421025.0,417412.0,410326.0,406338.0,403501.0,400485.0,395060.0,395652.0,401567.0,419919.0,434220.0,444656.0
395209,6,"Washington, DC",msa,VA,396562.0,396671.0,400708.0,401696.0,394740.0,371225.0,351032.0,331166.0,326922.0,318232.0,314707.0,312892.0,316929.0,327552.0,341818.0,355416.0,361688.0,352783.0,341669.0,333393.0,336108.0,333490.0,328707.0,322542.0,329984.0,340524.0,353425.0,368896.0,368760.0,366193.0,353462.0,357718.0,359775.0,352085.0,341775.0,333069.0,340353.0,353370.0,372325.0,383884.0,387145.0,376936.0,361223.0,350838.0,346412.0,344925.0,336927.0,340470.0,353962.0,378658.0,395537.0,403842.0,401615.0,393043.0,380650.0,378333.0,380673.0,380492.0,372147.0,374299.0,389416.0,412570.0,429485.0,438117.0,434453.0,421912.0,407488.0,401122.0,400776.0,400141.0,397448.0,395228.0,407727.0,428143.0,446413.0,451638.0,442954.0,425743.0,417181.0,411443.0,416325.0,411254.0,409057.0,407197.0,416145.0,431051.0,442547.0,446585.0,439961.0,430499.0,419522.0,416343.0,414413.0,412206.0,406586.0,403914.0,413566.0,427369.0,444033.0,448402.0,447315.0,433316.0,424419.0,414995.0,420067.0,421715.0,423723.0,424373.0,432749.0,448803.0,462768.0,466457.0,460478.0,443911.0,437897.0,433783.0,442267.0,439611.0,438891.0,439663.0,452203.0,467975.0,479081.0,479286.0,474066.0,460261.0,452533.0,447899.0,453680.0,451141.0,451234.0,451771.0,464823.0,476272.0,485785.0,488396.0,484119.0,473672.0,467895.0,469027.0,475661.0,471303.0,470123.0,476722.0,494021.0,500937.0,503749.0,511571.0,521704.0,527035.0,524527.0,522723.0,521990.0,515573.0,510304.0,517021.0,537785.0,563683.0,579716.0,581849.0,572443.0,555741.0,551541.0,552483.0,556319.0,548015.0,547348.0,565095.0,596790.0,623841.0,631858.0,621811.0,606708.0,582965.0,574494.0,568032.0,563257.0,552707.0,552724.0,568080.0,595757.0,618791.0,637440.0,638744.0,633256.0,615462.0,607789.0,600647.0,606261.0,598336.0,603608.0,618734.0,651121.0,677805.0,693960.0
394974,7,"Philadelphia, PA",msa,PA,230889.0,235308.0,244349.0,254475.0,263158.0,257415.0,245252.0,229774.0,224175.0,220168.0,215292.0,212047.0,212925.0,219162.0,230094.0,240341.0,246618.0,240557.0,230703.0,221546.0,221070.0,224779.0,225682.0,223944.0,224290.0,227124.0,238304.0,246455.0,252169.0,246406.0,236648.0,231328.0,227459.0,229179.0,223657.0,221713.0,218219.0,225757.0,236156.0,244812.0,248845.0,239541.0,230016.0,220170.0,217823.0,219345.0,214972.0,216346.0,216901.0,227698.0,239420.0,249551.0,254176.0,246710.0,236009.0,229986.0,231203.0,230596.0,221889.0,218104.0,221338.0,235599.0,250363.0,261855.0,262465.0,252865.0,243194.0,236598.0,236033.0,233014.0,229291.0,224321.0,225590.0,233626.0,247758.0,259249.0,265425.0,255885.0,246284.0,236648.0,234970.0,230339.0,218785.0,215736.0,218778.0,235234.0,249218.0,258570.0,258627.0,251691.0,242846.0,238784.0,232400.0,230155.0,223125.0,221095.0,223890.0,232397.0,246725.0,257824.0,263345.0,257805.0,246673.0,239403.0,238579.0,237075.0,232045.0,229367.0,234601.0,248030.0,263719.0,273858.0,274557.0,263080.0,253177.0,247902.0,249686.0,246720.0,240582.0,239553.0,242781.0,252970.0,264175.0,274613.0,279246.0,269378.0,258586.0,250510.0,248894.0,247974.0,244421.0,243775.0,249829.0,260421.0,277108.0,287223.0,292348.0,282207.0,272505.0,266517.0,265976.0,266811.0,264575.0,267480.0,278893.0,286970.0,293807.0,297605.0,309803.0,316499.0,315884.0,312389.0,310712.0,309390.0,304801.0,305095.0,310156.0,320507.0,337099.0,350396.0,360646.0,351168.0,342765.0,335129.0,332433.0,324785.0,315102.0,314867.0,326203.0,345263.0,368856.0,381071.0,385940.0,373384.0,362275.0,351466.0,347281.0,341955.0,333841.0,336173.0,342736.0,359760.0,377754.0,394621.0,403257.0,393824.0,384107.0,372971.0,371226.0,367483.0,363183.0,363664.0,373215.0,390177.0,411584.0
394856,8,"Miami, FL",msa,FL,341299.0,346163.0,350639.0,348979.0,332401.0,312311.0,295034.0,276730.0,264771.0,246958.0,240381.0,232433.0,227489.0,225870.0,227933.0,234026.0,232116.0,230001.0,226753.0,227389.0,228845.0,224946.0,224677.0,224143.0,230994.0,235115.0,234546.0,232023.0,224495.0,216787.0,216381.0,216607.0,221965.0,212225.0,213229.0,208311.0,218643.0,227004.0,238603.0,243278.0,237225.0,224402.0,215838.0,215342.0,222866.0,224916.0,224705.0,223688.0,235115.0,246836.0,260530.0,259856.0,255713.0,243877.0,240483.0,241038.0,256582.0,259337.0,265355.0,260009.0,271551.0,283965.0,294746.0,296058.0,288424.0,280036.0,274982.0,277715.0,283062.0,288960.0,290167.0,291588.0,294968.0,306887.0,316570.0,318213.0,307302.0,298320.0,294162.0,292141.0,293818.0,300694.0,307108.0,311757.0,315398.0,322245.0,327420.0,324170.0,317901.0,311226.0,305739.0,304269.0,302400.0,309421.0,315219.0,320403.0,321121.0,321151.0,326117.0,324916.0,322848.0,315869.0,311936.0,311023.0,313109.0,317496.0,322368.0,327485.0,335142.0,340874.0,349623.0,349309.0,345861.0,335546.0,332512.0,332466.0,339074.0,349130.0,361744.0,363745.0,366483.0,367208.0,374072.0,367989.0,359105.0,350764.0,348002.0,351207.0,352128.0,359852.0,362455.0,371010.0,374791.0,379366.0,376939.0,374061.0,365298.0,362614.0,356578.0,359758.0,364098.0,374858.0,380321.0,389340.0,393040.0,405408.0,407364.0,419796.0,425471.0,434092.0,434913.0,441823.0,455650.0,471021.0,485974.0,499386.0,521090.0,535780.0,543400.0,533388.0,520000.0,498878.0,488431.0,493534.0,513372.0,532876.0,550078.0,566780.0,584692.0,601119.0,606756.0,596492.0,571843.0,559777.0,555799.0,559393.0,549779.0,563595.0,570460.0,591399.0,595674.0,614916.0,624546.0,621360.0,609973.0,603374.0,609174.0,606876.0,608716.0,622318.0,645145.0,667754.0,677179.0,687983.0,696996.0
394347,9,"Atlanta, GA",msa,GA,200954.0,203419.0,205746.0,205553.0,202855.0,192124.0,186005.0,173167.0,171087.0,163269.0,160725.0,156887.0,157948.0,162892.0,171448.0,177907.0,180461.0,176335.0,173044.0,171491.0,170760.0,167627.0,164250.0,163959.0,168633.0,175151.0,178351.0,180210.0,177607.0,170982.0,162023.0,158122.0,160502.0,162144.0,159771.0,157052.0,156944.0,160896.0,166203.0,167434.0,163845.0,154578.0,146301.0,142391.0,141440.0,138406.0,136253.0,138086.0,146144.0,155891.0,161108.0,165675.0,164187.0,161629.0,157931.0,156946.0,163925.0,163285.0,165898.0,168489.0,180992.0,193320.0,201832.0,208470.0,207189.0,200157.0,192681.0,189047.0,190196.0,188157.0,186674.0,189132.0,197209.0,210586.0,219936.0,226263.0,223600.0,217492.0,210173.0,206859.0,207349.0,207486.0,207287.0,210583.0,218489.0,231050.0,238987.0,243527.0,237790.0,229671.0,222293.0,221130.0,222703.0,222463.0,219976.0,221392.0,226340.0,237766.0,243761.0,248600.0,244822.0,238679.0,232346.0,231255.0,232457.0,233059.0,230135.0,233703.0,240300.0,251215.0,257958.0,261069.0,258153.0,252473.0,247751.0,245554.0,247278.0,245918.0,247305.0,250479.0,259670.0,269809.0,276188.0,278034.0,271233.0,265866.0,258955.0,260298.0,258121.0,257601.0,256164.0,260289.0,269601.0,280712.0,288947.0,291718.0,286363.0,278924.0,272183.0,270945.0,273919.0,274517.0,278322.0,283801.0,295359.0,298522.0,301355.0,306462.0,316967.0,322617.0,322876.0,320945.0,319203.0,318894.0,321447.0,329285.0,342480.0,358414.0,371693.0,377682.0,375404.0,372593.0,374201.0,379324.0,382178.0,376856.0,377720.0,383158.0,400934.0,417727.0,430349.0,430418.0,420553.0,410264.0,402241.0,398656.0,392866.0,384651.0,383164.0,389770.0,407589.0,426023.0,441345.0,447022.0,444800.0,436031.0,430328.0,426041.0,423376.0,415743.0,417119.0,425297.0,441775.0,454380.0,468528.0
394404,10,"Boston, MA",msa,MA,402133.0,414408.0,422299.0,426779.0,425742.0,410620.0,389964.0,369126.0,363658.0,358283.0,354109.0,338801.0,337031.0,344307.0,368739.0,387141.0,394773.0,384099.0,368439.0,356794.0,362702.0,370895.0,375455.0,365376.0,364558.0,368516.0,391857.0,414635.0,427679.0,418248.0,397144.0,389873.0,391807.0,398110.0,389049.0,381441.0,376384.0,389279.0,410076.0,427442.0,432650.0,414860.0,390534.0,376081.0,373616.0,376271.0,366142.0,361504.0,367202.0,385915.0,414888.0,428485.0,432370.0,409917.0,394860.0,389286.0,400382.0,402437.0,395666.0,383234.0,391930.0,408289.0,435411.0,448350.0,454830.0,444236.0,432051.0,420697.0,419122.0,426850.0,421571.0,420777.0,418665.0,441954.0,463140.0,477917.0,477828.0,461893.0,447438.0,436080.0,440440.0,450628.0,454187.0,446265.0,440810.0,449651.0,473770.0,488881.0,495337.0,475903.0,455927.0,448192.0,454051.0,460598.0,450897.0,447782.0,451046.0,465308.0,487623.0,502365.0,508597.0,493478.0,473334.0,468866.0,468675.0,484228.0,473046.0,476990.0,479404.0,496093.0,515656.0,524360.0,534327.0,520152.0,511571.0,501582.0,504751.0,509906.0,507065.0,508663.0,519149.0,540074.0,563179.0,571103.0,572388.0,550596.0,534969.0,526210.0,525353.0,528806.0,521162.0,523175.0,526601.0,549501.0,572999.0,587378.0,583137.0,565577.0,545660.0,539021.0,545017.0,556821.0,560650.0,566817.0,578624.0,589082.0,601556.0,608422.0,624629.0,628061.0,627161.0,616542.0,616874.0,612745.0,616861.0,626550.0,652324.0,681037.0,711708.0,729620.0,734348.0,716367.0,700854.0,692656.0,693156.0,693595.0,694693.0,708663.0,737271.0,774797.0,818617.0,826312.0,814460.0,769548.0,741466.0,727791.0,722126.0,719648.0,707999.0,719454.0,745030.0,777219.0,809805.0,829552.0,836011.0,807291.0,777567.0,756833.0,756126.0,773886.0,778752.0,800706.0,812411.0,841695.0,870117.0
394976,11,"Phoenix, AZ",msa,AZ,283382.0,276352.0,267811.0,255246.0,244282.0,229231.0,220274.0,211104.0,201150.0,188920.0,175263.0,165391.0,160676.0,158848.0,163277.0,166686.0,169951.0,170747.0,170109.0,170388.0,170456.0,172839.0,174010.0,175303.0,174302.0,175382.0,177952.0,178210.0,173985.0,167446.0,164022.0,161797.0,160472.0,158751.0,158458.0,158608.0,160022.0,160446.0,161009.0,158887.0,156983.0,153505.0,152809.0,154916.0,159410.0,162260.0,164414.0,169659.0,178389.0,190439.0,197133.0,198743.0,194952.0,191953.0,194577.0,199110.0,206430.0,207977.0,211844.0,213256.0,219829.0,227335.0,233594.0,237398.0,234619.0,232630.0,232956.0,234623.0,239955.0,240110.0,240971.0,241133.0,244202.0,246748.0,246305.0,244543.0,243594.0,241123.0,241966.0,241330.0,247371.0,249905.0,251196.0,250807.0,254273.0,261932.0,266049.0,264880.0,260293.0,255933.0,254275.0,255592.0,259295.0,263540.0,266864.0,266753.0,267662.0,270630.0,273917.0,272499.0,271275.0,271045.0,273449.0,274100.0,276312.0,277378.0,278115.0,280291.0,285370.0,293784.0,297306.0,296684.0,293215.0,290329.0,289774.0,292094.0,295147.0,301412.0,303242.0,307471.0,311538.0,317703.0,323259.0,321448.0,318980.0,313439.0,313691.0,314387.0,317115.0,320036.0,321744.0,324653.0,327878.0,333075.0,337762.0,336369.0,333227.0,328232.0,330683.0,336643.0,345273.0,351949.0,358727.0,364234.0,365508.0,360442.0,358710.0,368906.0,381947.0,394518.0,401327.0,408499.0,415451.0,423294.0,435564.0,447166.0,462999.0,475190.0,486322.0,487281.0,485171.0,481283.0,485103.0,492081.0,506273.0,515874.0,531913.0,545911.0,565102.0,575007.0,579297.0,567916.0,558182.0,541150.0,534877.0,526719.0,525436.0,522066.0,523504.0,533684.0,545827.0,560683.0,569305.0,568682.0,562954.0,557004.0,565840.0,571267.0,576751.0,568452.0,574962.0,579864.0,600185.0,604652.0,605206.0
