ds,yhat,yhat_lower,yhat_upper
2017-05-31,251631.85997784574,243820.38518996863,259378.1591811738
2017-06-30,261541.90348268382,253801.73807818178,269373.02666705986
2017-07-31,265084.5865471898,257233.2647109961,273032.5880288345
2017-08-31,265361.5111462178,257480.25125997106,273567.97998254054
2017-09-30,257559.26425808805,249517.9817196566,265406.9445891002
2017-10-31,251530.7139815898,243778.37887275824,259567.43720043352
2017-11-30,246925.22470630807,238869.44125495377,254517.2286783696
2017-12-31,245541.38408042325,237990.3631459794,253619.1837491409
2018-01-31,243221.79463996246,235657.55914376723,251461.50930107266
2018-02-28,241624.4632659508,233957.09396708783,249825.27167771015
2018-03-31,245152.29694877772,237159.14899026832,253096.95161943982
2018-04-30,253513.33432799118,245614.5054222222,260910.83596251995
2018-05-31,266018.7607134295,258216.6462534414,274149.032525719
2018-06-30,276346.0436663703,268785.09900423844,284442.07229566213
2018-07-31,280569.92947673734,272476.413633864,288602.80110157724
2018-08-31,280302.99155969784,272785.11677044904,288763.7226975244
2018-09-30,273027.65602722636,265104.656073953,281116.18927188293
2018-10-31,267485.11722704524,259309.25926566162,275822.22150412743
2018-11-30,262400.7893217956,254259.34401424363,270150.73846166267
2018-12-31,259839.0413493692,252064.27382173148,268097.85543603444
2019-01-31,256946.07374561782,248658.88129381646,264301.62254759774
2019-02-28,260173.12762516752,252586.60927926836,268507.8530968607
2019-03-31,262389.4784524226,255592.8153593649,270828.7620494411
2019-04-30,268905.1618788832,260588.498131409,276582.39068442956
2019-05-31,283232.87750138436,274966.7996995899,290777.1026424071
2019-06-30,294663.4653441057,286546.4307778721,303174.3037671529
2019-07-31,300259.1423255885,292492.6202160414,308089.9118443989
2019-08-31,300142.9547408335,291475.2045086039,307810.2117261509
2019-09-30,294748.1338061843,286242.94791775726,302208.4674067297
2019-10-31,291068.433660595,282422.12541580404,299347.15132001234
2019-11-30,286833.75553178554,278843.78385807335,294724.87372559955
2019-12-31,284504.0836854494,277064.7804108126,292129.14438153553
2020-01-31,282503.5207149674,274864.30389360583,290380.8023031627
2020-02-29,280606.10199187836,272651.7619147581,288818.4810473764
2020-03-31,289553.67021823267,281057.9340588205,297186.25018483313
2020-04-30,305296.3010277329,296747.8646004021,312250.2721145552
2020-05-31,318023.7949036034,309713.4546244517,325745.8484736134
2020-06-30,329779.752323413,322148.8372506385,337819.41014700674
2020-07-31,334961.26076973544,327300.79680036765,343135.09156656195
2020-08-31,338104.9983258244,330251.2441909322,346052.5713213931
2020-09-30,332154.41096310463,324238.30197919026,340692.9277748905
2020-10-31,328075.7027408797,320505.45811801846,336388.0837012749
2020-11-30,326300.986680054,318232.7304626135,334032.08569307736
2020-12-31,328561.9674629194,320269.3725511741,336772.85920965846
2021-01-31,329340.1171285997,321418.4136187653,337616.2105674548
2021-02-28,325110.3301559664,316993.61570967984,332864.81410325714
2021-03-31,332897.9184989599,325024.6762360181,340965.4898287847
2021-04-30,346018.6471136393,338299.3450387805,353750.55403168045
2021-05-31,359729.48752253735,351561.7446921858,367344.514245183
2021-06-30,371847.84564129234,363719.95653325453,379434.7477996302
2021-07-31,377672.4538068308,369352.3654915294,385757.6846448349
2021-08-31,380231.3035068951,371951.5244342691,388261.26488372206
2021-09-30,374636.6973505726,366430.27494911366,382682.1577266412
2021-10-31,370889.37583028234,362829.5028802836,378674.045387685
2021-11-30,368491.5272868036,360526.97885145154,376686.46798151976
2021-12-31,369388.9154171263,361062.65144317964,377297.0258419025
2022-01-31,369350.5547328596,361663.5927849679,377351.3063250972
2022-02-28,369813.68804189685,362102.0887333464,377835.8622141517
2022-03-31,375622.7458682212,367408.17163210455,383298.2436356732
2022-04-30,386191.41951534286,378048.3864678339,394280.435901915
2022-05-31,400978.07004430937,392928.712776226,408958.04898907256
2022-06-30,413512.98926516046,405554.71616067516,421310.87763633113
2022-07-31,420018.09921906475,411431.8400039752,427752.42554848
2022-08-31,422032.3854455536,414025.2922586242,430146.0171769009
2022-09-30,416844.2981175083,408580.39209175855,424628.67226045515
2022-10-31,413458.5824619091,405099.80127026513,421256.00475894473
2022-11-30,410461.50276109774,402548.2207576071,418850.85971505614
2022-12-31,410056.5779332652,402266.26402478846,417366.89645294106
2023-01-31,409320.43347410584,400976.46953739296,417063.49999810033
2023-02-28,414495.5856777911,406852.02356208465,422927.3565677439
2023-03-31,418290.62022564915,410972.66747773736,425430.16991264763
2023-04-30,426334.0620913654,418919.4827567349,433996.22156365996
2023-05-31,442240.46143446956,433531.3338337797,450173.43662011327
2023-06-30,455198.80771647405,446657.90817581414,463836.6702410374
2023-07-31,462373.1684185522,454726.11780362984,470672.8549651188
2023-08-31,463835.6645543863,456085.3491629049,471884.31124630634
2023-09-30,459057.85901940253,451255.8803633648,467310.39056819916
2023-10-31,456015.7414534721,448474.0253302515,463919.1208571356
2023-11-30,452398.07872432866,444154.3268549329,460399.54863858444
2023-12-31,450705.9894576397,442344.4779367222,458842.096759757
2024-01-31,449343.00906683184,441882.4045069466,457164.6820475205
2024-02-29,448042.0385634215,440128.1495238718,456073.0351114173
2024-03-31,457627.18936943077,449321.9208862215,466030.8781626626
2024-04-30,473323.4629114984,464583.26679429476,481327.8526079754
2024-05-31,486003.05427771504,478937.2588907733,493672.45649965
2024-06-30,497712.65443009936,489844.67328955623,505005.43620796374
2024-07-31,502846.2603667655,495187.47274782736,511270.60059740086
