RegionID,CityName,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06
394465,CHILLICOTHE,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,30.0,29.0,32.0
395077,SEARCY,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,24.0,28.0,32.0,29.0,35.0,29.0,25.0,29.0,27.0,21.0,27.0,31.0,26.0,25.0,30.0,28.0,27.0
394994,PORT ANGELES,WA,46.0,38.0,36.0,35.0,39.0,39.0,37.0,38.0,38.0,37.0,35.0,38.0,41.0,39.0,26.0,27.0,35.0,41.0,36.0,39.0,37.0,38.0,38.0,41.0,44.0,39.0,37.0,38.0,43.0,42.0,41.0,40.0,42.0,42.0,41.0,40.0,41.0,35.0,35.0,33.0,31.0,32.0,35.0,33.0,34.0,33.0,34.0,33.0,39.0,34.0,30.0,30.0,31.0,29.0,29.0,31.0,31.0,30.0,32.0,36.0,37.0,33.0,31.0,32.0,33.0,33.0,36.0,32.0,32.0,30.0,33.0,36.0,27.0,33.0,32.0,30.0,32.0,34.0
394350,AUBURN,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,64.0,65.0
394738,KEENE,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,43.0,37.0,39.0
394674,HEBER,UT,35.0,33.0,34.0,37.0,36.0,36.0,35.0,35.0,34.0,33.0,35.0,33.0,39.0,35.0,30.0,36.0,36.0,34.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,33.0,35.0,41.0,34.0,33.0,33.0,32.0,33.0,37.0,35.0,36.0,24.0,27.0,32.0,32.0,32.0,33.0,31.0,30.0,32.0,32.0,33.0,32.0,36.0,29.0,31.0,32.0,31.0,32.0,30.0,28.0,30.0,30.0,33.0,32.0,29.0,28.0,31.0,33.0,31.0,37.0,29.0,28.0,29.0,32.0,29.0,33.0,33.0,31.0,32.0,32.0,31.0,34.0
395010,QUINCY,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,30.0,39.0,41.0,43.0,41.0,41.0,34.0,43.0,40.0,37.0,38.0,37.0,35.0,35.0,32.0,38.0,34.0,32.0,40.0,34.0,40.0,40.0,34.0,36.0,34.0,31.0,35.0,36.0,31.0,34.0,32.0,35.0,37.0
395062,SANDUSKY,OH,42.0,41.0,31.0,36.0,34.0,35.0,35.0,33.0,38.0,39.0,33.0,36.0,31.0,34.0,38.0,36.0,36.0,38.0,36.0,37.0,33.0,33.0,32.0,35.0,39.0,37.0,34.0,35.0,45.0,37.0,39.0,40.0,38.0,40.0,44.0,43.0,43.0,38.0,38.0,38.0,42.0,40.0,41.0,39.0,41.0,38.0,38.0,35.0,40.0,34.0,39.0,34.0,30.0,37.0,36.0,35.0,39.0,35.0,34.0,34.0,31.0,37.0,32.0,34.0,32.0,35.0,34.0,35.0,32.0,28.0,34.0,39.0,41.0,29.0,31.0,34.0,34.0,30.0
394593,FINDLAY,OH,33.0,29.0,36.0,35.0,35.0,37.0,34.0,32.0,37.0,36.0,31.0,32.0,35.0,34.0,34.0,38.0,31.0,38.0,36.0,35.0,35.0,36.0,30.0,30.0,39.0,32.0,40.0,38.0,35.0,34.0,38.0,36.0,39.0,37.0,39.0,39.0,41.0,36.0,35.0,36.0,36.0,40.0,38.0,38.0,37.0,37.0,37.0,34.0,39.0,38.0,30.0,36.0,35.0,34.0,33.0,35.0,30.0,33.0,32.0,34.0,32.0,30.0,34.0,36.0,30.0,35.0,33.0,30.0,32.0,29.0,30.0,32.0,30.0,31.0,37.0,37.0,36.0,33.0
394614,FRANKFORT,KY,40.0,34.0,34.0,35.0,37.0,40.0,42.0,36.0,39.0,37.0,38.0,41.0,37.0,39.0,39.0,35.0,39.0,38.0,36.0,38.0,38.0,39.0,42.0,41.0,40.0,34.0,37.0,41.0,41.0,45.0,46.0,42.0,46.0,47.0,39.0,47.0,41.0,41.0,43.0,43.0,45.0,43.0,36.0,38.0,39.0,41.0,41.0,43.0,43.0,38.0,34.0,37.0,37.0,38.0,34.0,35.0,37.0,36.0,33.0,39.0,32.0,30.0,37.0,35.0,38.0,34.0,37.0,33.0,34.0,36.0,32.0,34.0,36.0,33.0,37.0,35.0,36.0,37.0
394516,DANVILLE,IL,,,,,,,,,,,,,,,,,,,,,,,,29.0,32.0,36.0,30.0,36.0,37.0,34.0,34.0,35.0,37.0,31.0,30.0,29.0,36.0,35.0,36.0,45.0,37.0,43.0,47.0,41.0,44.0,40.0,40.0,43.0,43.0,36.0,37.0,40.0,40.0,38.0,40.0,41.0,40.0,35.0,37.0,33.0,38.0,39.0,39.0,38.0,37.0,37.0,40.0,34.0,34.0,36.0,35.0,40.0,41.0,40.0,31.0,31.0,36.0,37.0
394298,ABERDEEN,WA,44.0,36.0,37.0,39.0,36.0,40.0,32.0,39.0,36.0,38.0,39.0,37.0,40.0,39.0,34.0,33.0,35.0,35.0,38.0,39.0,40.0,42.0,42.0,40.0,43.0,39.0,39.0,40.0,41.0,39.0,40.0,40.0,40.0,42.0,39.0,43.0,41.0,40.0,35.0,38.0,36.0,34.0,38.0,35.0,36.0,39.0,38.0,42.0,42.0,31.0,34.0,32.0,31.0,31.0,32.0,32.0,33.0,30.0,31.0,30.0,35.0,31.0,30.0,34.0,32.0,33.0,33.0,32.0,30.0,35.0,30.0,32.0,34.0,28.0,32.0,35.0,32.0,33.0
395106,SOMERSET,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,40.0,46.0,43.0,44.0,40.0,48.0,47.0,41.0,41.0,43.0,37.0,42.0,43.0,43.0,39.0,44.0,40.0,37.0,47.0,40.0,43.0,39.0,40.0,38.0,38.0,38.0,38.0,37.0,37.0,39.0,34.0,37.0,34.0,38.0,39.0,39.0,39.0,38.0,38.0,38.0,37.0,37.0,43.0,39.0,40.0,34.0,38.0,35.0
753893,JEFFERSON,GA,39.0,31.0,30.0,31.0,32.0,39.0,26.0,29.0,32.0,31.0,31.0,33.0,33.0,30.0,30.0,33.0,32.0,34.0,35.0,32.0,33.0,37.0,30.0,34.0,33.0,30.0,32.0,32.0,32.0,30.0,35.0,33.0,32.0,35.0,31.0,34.0,34.0,35.0,31.0,32.0,32.0,31.0,32.0,28.0,30.0,31.0,32.0,31.0,33.0,29.0,27.0,32.0,27.0,28.0,27.0,29.0,24.0,29.0,27.0,30.0,32.0,33.0,28.0,30.0,29.0,29.0,30.0,26.0,26.0,29.0,28.0,30.0,27.0,26.0,28.0,26.0,25.0,29.0
394736,KAPAA,HI,58.0,47.0,53.0,55.0,49.0,54.0,51.0,53.0,57.0,47.0,50.0,50.0,53.0,44.0,43.0,49.0,57.0,54.0,51.0,59.0,60.0,55.0,52.0,51.0,55.0,51.0,55.0,60.0,65.0,52.0,53.0,52.0,56.0,51.0,52.0,53.0,47.0,50.0,51.0,53.0,50.0,54.0,45.0,58.0,54.0,51.0,49.0,54.0,59.0,53.0,47.0,48.0,49.0,50.0,51.0,42.0,45.0,49.0,40.0,42.0,48.0,46.0,41.0,45.0,47.0,44.0,42.0,46.0,44.0,44.0,43.0,46.0,43.0,44.0,42.0,48.0,44.0,48.0
394955,PALATKA,FL,38.0,28.0,23.0,26.0,32.0,33.0,29.0,32.0,33.0,33.0,30.0,24.0,31.0,25.0,27.0,27.0,28.0,34.0,36.0,36.0,34.0,41.0,33.0,37.0,37.0,36.0,30.0,33.0,36.0,42.0,47.0,42.0,37.0,42.0,41.0,48.0,42.0,38.0,36.0,34.0,41.0,41.0,44.0,40.0,43.0,38.0,40.0,43.0,39.0,42.0,38.0,39.0,38.0,39.0,36.0,37.0,37.0,30.0,32.0,30.0,30.0,26.0,25.0,31.0,32.0,28.0,30.0,24.0,29.0,23.0,28.0,26.0,33.0,32.0,28.0,25.0,30.0,35.0
394683,HOBBS,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,35.0,41.0
395088,SHAWNEE,OK,,,,,30.0,39.0,36.0,34.0,40.0,34.0,37.0,36.0,47.0,25.0,31.0,38.0,35.0,39.0,36.0,36.0,39.0,41.0,45.0,40.0,40.0,37.0,34.0,37.0,42.0,44.0,42.0,39.0,45.0,44.0,43.0,48.0,49.0,40.0,41.0,40.0,43.0,45.0,48.0,44.0,41.0,43.0,42.0,45.0,46.0,44.0,43.0,41.0,39.0,39.0,35.0,39.0,35.0,38.0,33.0,37.0,36.0,32.0,39.0,38.0,37.0,37.0,39.0,37.0,37.0,37.0,36.0,32.0,35.0,37.0,31.0,37.0,37.0,35.0
786258,FORT PAYNE,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,35.0,35.0,31.0,35.0,37.0,32.0,37.0
394884,MOUNT AIRY,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,35.0,39.0,32.0,35.0,39.0,36.0
394647,GREENEVILLE,TN,40.0,51.0,35.0,35.0,41.0,49.0,32.0,40.0,44.0,46.0,41.0,38.0,42.0,45.0,44.0,38.0,38.0,39.0,37.0,43.0,39.0,44.0,39.0,42.0,34.0,42.0,37.0,41.0,39.0,46.0,43.0,44.0,42.0,42.0,43.0,45.0,45.0,43.0,44.0,43.0,43.0,40.0,48.0,47.0,38.0,43.0,41.0,40.0,50.0,40.0,39.0,36.0,41.0,36.0,34.0,39.0,40.0,38.0,38.0,35.0,47.0,33.0,38.0,32.0,33.0,37.0,40.0,35.0,35.0,35.0,31.0,29.0,42.0,35.0,39.0,35.0,34.0,37.0
394655,GREENWOOD,SC,,,,,,,,,,,,,,,39.0,37.0,45.0,42.0,43.0,40.0,43.0,37.0,45.0,44.0,49.0,41.0,37.0,41.0,44.0,41.0,43.0,43.0,44.0,41.0,49.0,44.0,48.0,47.0,46.0,41.0,43.0,47.0,44.0,45.0,44.0,45.0,45.0,45.0,47.0,42.0,46.0,40.0,40.0,44.0,46.0,42.0,40.0,39.0,36.0,40.0,40.0,40.0,37.0,41.0,39.0,42.0,40.0,37.0,44.0,37.0,37.0,36.0,46.0,41.0,34.0,38.0,39.0,40.0
394764,LAKE CITY,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,41.0,37.0,42.0
394752,KLAMATH FALLS,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,39.0,42.0,47.0,45.0,52.0,50.0,47.0,53.0,50.0,52.0,51.0,50.0,57.0,53.0,54.0,56.0,51.0,51.0,49.0,53.0,51.0,43.0,38.0,44.0,43.0,43.0,42.0,38.0,42.0,43.0,39.0,40.0,36.0,38.0,35.0,35.0,37.0,42.0,37.0,37.0,36.0,37.0,37.0,38.0,42.0,38.0,37.0,33.0,39.0
394877,MOREHEAD CITY,NC,43.0,41.0,39.0,36.0,38.0,42.0,44.0,42.0,46.0,48.0,50.0,45.0,45.0,37.0,39.0,37.0,39.0,42.0,42.0,38.0,41.0,40.0,39.0,41.0,47.0,37.0,34.0,45.0,42.0,38.0,42.0,43.0,44.0,45.0,48.0,48.0,44.0,44.0,40.0,45.0,41.0,43.0,44.0,39.0,41.0,40.0,39.0,42.0,45.0,42.0,42.0,39.0,37.0,39.0,37.0,39.0,37.0,37.0,39.0,33.0,39.0,32.0,33.0,34.0,35.0,35.0,37.0,37.0,35.0,38.0,35.0,35.0,39.0,33.0,32.0,35.0,37.0,35.0
394472,CLEARLAKE,CA,42.0,33.0,35.0,37.0,36.0,32.0,36.0,41.0,37.0,37.0,33.0,37.0,38.0,34.0,33.0,29.0,37.0,34.0,39.0,40.0,37.0,38.0,44.0,40.0,40.0,36.0,40.0,45.0,44.0,38.0,38.0,39.0,47.0,52.0,45.0,46.0,48.0,42.0,38.0,45.0,43.0,48.0,43.0,49.0,40.0,38.0,43.0,40.0,40.0,42.0,35.0,38.0,36.0,36.0,33.0,30.0,34.0,34.0,32.0,32.0,36.0,34.0,28.0,34.0,35.0,30.0,33.0,32.0,35.0,34.0,40.0,33.0,35.0,31.0,28.0,33.0,33.0,34.0
394587,FARMINGTON,MO,41.0,37.0,35.0,33.0,38.0,37.0,36.0,36.0,37.0,33.0,36.0,33.0,33.0,38.0,32.0,32.0,33.0,38.0,33.0,32.0,33.0,36.0,37.0,39.0,33.0,34.0,33.0,36.0,34.0,34.0,40.0,34.0,38.0,38.0,34.0,38.0,40.0,31.0,34.0,36.0,37.0,37.0,38.0,40.0,39.0,38.0,37.0,35.0,37.0,41.0,37.0,35.0,36.0,35.0,35.0,39.0,37.0,37.0,33.0,31.0,34.0,32.0,33.0,38.0,38.0,37.0,35.0,33.0,33.0,30.0,35.0,33.0,39.0,32.0,31.0,32.0,33.0,34.0
394897,MUSKOGEE,OK,,,,,,,,,,,,,,37.0,31.0,33.0,36.0,34.0,32.0,31.0,38.0,38.0,33.0,35.0,47.0,35.0,31.0,38.0,34.0,35.0,42.0,40.0,44.0,40.0,41.0,44.0,43.0,44.0,29.0,40.0,38.0,43.0,42.0,41.0,46.0,43.0,44.0,46.0,40.0,42.0,45.0,39.0,37.0,43.0,39.0,39.0,34.0,37.0,35.0,34.0,36.0,36.0,36.0,34.0,35.0,44.0,37.0,35.0,38.0,36.0,38.0,30.0,38.0,33.0,33.0,33.0,37.0,35.0
394826,MARION,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,31.0,35.0,36.0,38.0,33.0,34.0,36.0,37.0,33.0,34.0,31.0,32.0,32.0,33.0,28.0,28.0,31.0,32.0,30.0,28.0,27.0,28.0,31.0,26.0,29.0,28.0,32.0,30.0,27.0,30.0,24.0,24.0,24.0,17.0,19.0,20.0,20.0,20.0,25.0,22.0,24.0
394586,FARIBAULT,MN,,,,,,,25.0,32.0,34.0,35.0,29.0,28.0,30.0,28.0,33.0,32.0,31.0,35.0,34.0,32.0,30.0,32.0,32.0,31.0,35.0,34.0,31.0,33.0,38.0,34.0,32.0,34.0,40.0,33.0,31.0,33.0,37.0,37.0,38.0,36.0,35.0,40.0,38.0,36.0,40.0,32.0,32.0,36.0,36.0,38.0,32.0,32.0,36.0,33.0,35.0,31.0,34.0,31.0,28.0,27.0,29.0,32.0,34.0,36.0,34.0,36.0,34.0,31.0,30.0,32.0,29.0,23.0,30.0,27.0,28.0,30.0,34.0,31.0
394829,MARQUETTE,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,28.0
394922,NORTH WILKESBORO,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,30.0,40.0,39.0,39.0,36.0,34.0,37.0,35.0,36.0,49.0,36.0,37.0,35.0,39.0,37.0
394885,MOUNT PLEASANT,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,21.0,33.0,43.0,39.0,36.0,20.0,32.0,32.0,34.0,33.0,34.0,34.0,37.0,34.0,31.0,33.0,39.0,32.0,38.0,31.0,31.0,32.0,30.0,30.0,31.0,27.0,28.0,34.0,27.0,29.0,31.0,28.0,31.0,30.0,35.0,25.0,33.0,32.0,29.0,32.0,32.0,27.0,28.0,28.0,37.0,35.0
394827,MARION,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,39.0,35.0,35.0,32.0,34.0,38.0,38.0,36.0,38.0,33.0,42.0,39.0,33.0,36.0,32.0,30.0,33.0,36.0,32.0,33.0,31.0,32.0,33.0,27.0,30.0,37.0,33.0,36.0,33.0,30.0,30.0,31.0,35.0,29.0,33.0,36.0,32.0,36.0,32.0,32.0
395016,RED BLUFF,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,31.0,38.0,36.0,38.0,37.0
394825,MARINETTE,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,18.0,24.0
395040,ROSWELL,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,31.0,30.0
395092,SHELTON,WA,45.0,41.0,39.0,37.0,37.0,41.0,37.0,39.0,35.0,36.0,36.0,35.0,43.0,41.0,39.0,35.0,37.0,35.0,38.0,37.0,43.0,38.0,38.0,45.0,49.0,43.0,39.0,40.0,34.0,40.0,36.0,39.0,41.0,41.0,41.0,39.0,37.0,35.0,35.0,31.0,34.0,33.0,36.0,34.0,35.0,37.0,36.0,34.0,39.0,31.0,28.0,31.0,30.0,34.0,29.0,32.0,29.0,35.0,31.0,35.0,28.0,31.0,34.0,33.0,31.0,30.0,31.0,33.0,32.0,28.0,36.0,30.0,37.0,38.0,29.0,28.0,31.0,33.0
395105,SOMERSET,KY,,,,,,,,27.0,31.0,39.0,31.0,31.0,26.0,36.0,33.0,37.0,35.0,35.0,39.0,38.0,36.0,37.0,41.0,38.0,39.0,31.0,35.0,41.0,39.0,43.0,46.0,42.0,42.0,42.0,47.0,41.0,48.0,38.0,36.0,40.0,46.0,41.0,40.0,37.0,46.0,38.0,37.0,40.0,44.0,39.0,36.0,36.0,38.0,39.0,37.0,31.0,33.0,36.0,37.0,34.0,32.0,30.0,34.0,32.0,34.0,36.0,40.0,35.0,34.0,38.0,32.0,30.0,42.0,29.0,35.0,38.0,36.0,35.0
394496,COOS BAY,OR,46.0,40.0,37.0,35.0,38.0,44.0,42.0,40.0,37.0,40.0,41.0,40.0,43.0,36.0,37.0,41.0,38.0,41.0,44.0,38.0,44.0,45.0,42.0,45.0,45.0,40.0,43.0,43.0,43.0,43.0,42.0,44.0,46.0,48.0,47.0,49.0,49.0,48.0,45.0,41.0,48.0,50.0,49.0,50.0,50.0,44.0,49.0,46.0,48.0,45.0,41.0,43.0,38.0,37.0,41.0,36.0,37.0,34.0,36.0,38.0,32.0,40.0,37.0,36.0,36.0,35.0,37.0,35.0,30.0,32.0,37.0,34.0,36.0,30.0,33.0,38.0,34.0,37.0
395020,REXBURG,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,28.0,27.0,28.0,25.0
394787,LEWISTON,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,33.0,44.0,50.0,43.0,41.0,41.0,42.0,40.0,43.0,46.0,36.0,40.0,37.0,39.0,41.0,36.0,38.0,33.0,32.0,35.0,30.0,29.0,34.0,30.0,36.0,33.0,38.0,33.0,37.0,28.0,30.0,26.0,31.0,33.0,39.0,30.0,35.0,36.0,34.0
394759,LACONIA,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,37.0,48.0,50.0,47.0,45.0,43.0,44.0,45.0,41.0,42.0,53.0,44.0,48.0,45.0,44.0,47.0,43.0,39.0,39.0,42.0,39.0,40.0,43.0,40.0,43.0,43.0,41.0,41.0,35.0,40.0,38.0,43.0,41.0,41.0,40.0,41.0,40.0,40.0,38.0,43.0,42.0,39.0,40.0,39.0,39.0
394629,GEORGETOWN,SC,45.0,40.0,42.0,40.0,44.0,43.0,44.0,39.0,43.0,44.0,39.0,37.0,46.0,38.0,40.0,40.0,39.0,40.0,41.0,38.0,43.0,41.0,42.0,31.0,39.0,36.0,34.0,,37.0,39.0,43.0,42.0,46.0,46.0,47.0,42.0,49.0,43.0,43.0,44.0,46.0,46.0,44.0,44.0,45.0,45.0,43.0,44.0,46.0,43.0,42.0,43.0,38.0,44.0,42.0,39.0,39.0,43.0,44.0,38.0,44.0,41.0,37.0,39.0,36.0,40.0,40.0,38.0,38.0,37.0,37.0,40.0,41.0,36.0,37.0,38.0,41.0,37.0
395063,SANFORD,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,34.0,38.0,37.0
394570,ENID,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,38.0,36.0,36.0,37.0,36.0,35.0,36.0,33.0,34.0,31.0,39.0,35.0,36.0,33.0,36.0,35.0,29.0,33.0,39.0,35.0,33.0,36.0,37.0,35.0,37.0,36.0,33.0,34.0,32.0,30.0,35.0,30.0,35.0,35.0,39.0,41.0
394889,MOUNT VERNON,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,28.0
395199,WALLA WALLA,WA,45.0,42.0,34.0,39.0,40.0,41.0,48.0,41.0,39.0,39.0,39.0,40.0,36.0,38.0,37.0,39.0,37.0,39.0,37.0,38.0,38.0,47.0,42.0,38.0,43.0,39.0,36.0,36.0,42.0,40.0,40.0,41.0,38.0,43.0,40.0,41.0,39.0,33.0,41.0,40.0,38.0,37.0,42.0,39.0,37.0,36.0,37.0,43.0,45.0,40.0,36.0,34.0,34.0,33.0,32.0,35.0,33.0,36.0,36.0,32.0,31.0,35.0,32.0,31.0,39.0,30.0,36.0,35.0,31.0,34.0,31.0,29.0,41.0,32.0,29.0,32.0,30.0,32.0
394693,HUDSON,NY,55.0,39.0,47.0,43.0,46.0,45.0,42.0,53.0,52.0,50.0,49.0,47.0,46.0,48.0,47.0,43.0,53.0,46.0,50.0,44.0,45.0,52.0,52.0,52.0,48.0,47.0,45.0,52.0,50.0,43.0,45.0,51.0,55.0,63.0,64.0,67.0,62.0,65.0,63.0,56.0,53.0,59.0,61.0,60.0,56.0,57.0,59.0,56.0,56.0,59.0,49.0,57.0,53.0,53.0,49.0,54.0,53.0,56.0,49.0,47.0,58.0,46.0,44.0,45.0,48.0,45.0,52.0,48.0,49.0,49.0,51.0,48.0,48.0,56.0,48.0,42.0,48.0,51.0
394443,CARLSBAD,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,34.0,37.0,41.0,37.0,38.0,40.0,40.0,39.0,39.0,39.0,35.0,39.0,38.0,34.0,38.0,41.0
395136,STURGIS,MI,45.0,42.0,32.0,36.0,41.0,38.0,38.0,38.0,37.0,39.0,37.0,42.0,40.0,44.0,35.0,40.0,35.0,40.0,37.0,37.0,44.0,36.0,37.0,40.0,37.0,39.0,38.0,34.0,47.0,42.0,37.0,42.0,47.0,42.0,45.0,45.0,53.0,34.0,39.0,36.0,33.0,42.0,41.0,38.0,39.0,36.0,37.0,36.0,36.0,37.0,31.0,32.0,31.0,34.0,32.0,32.0,38.0,32.0,35.0,34.0,34.0,31.0,33.0,32.0,37.0,32.0,36.0,33.0,32.0,38.0,36.0,41.0,37.0,32.0,34.0,37.0,32.0,40.0
395044,RUTLAND,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,50.0,60.0,50.0
394509,CROSSVILLE,TN,44.0,33.0,36.0,34.0,38.0,39.0,37.0,37.0,45.0,40.0,42.0,36.0,43.0,36.0,38.0,38.0,36.0,38.0,36.0,39.0,42.0,41.0,38.0,37.0,48.0,39.0,40.0,40.0,36.0,39.0,38.0,41.0,42.0,44.0,43.0,45.0,43.0,39.0,43.0,43.0,39.0,41.0,40.0,40.0,38.0,42.0,40.0,41.0,45.0,36.0,39.0,40.0,40.0,39.0,36.0,38.0,39.0,39.0,34.0,39.0,36.0,35.0,34.0,35.0,34.0,38.0,37.0,35.0,36.0,39.0,37.0,36.0,42.0,31.0,30.0,38.0,36.0,36.0
845162,GRANBURY,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,31.0,32.0,30.0,31.0,32.0,30.0,30.0,31.0,31.0,28.0,33.0,28.0,31.0,33.0,30.0
395071,SAYRE,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,46.0,38.0,47.0,54.0,49.0
395049,SALINA,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,32.0,31.0,31.0,33.0,33.0,32.0,38.0,36.0,36.0,35.0,31.0,36.0,31.0,32.0,36.0,30.0,34.0,35.0,37.0,37.0,37.0,33.0,34.0,37.0,30.0,29.0,38.0,32.0,35.0,33.0,35.0,36.0
753903,MARIETTA,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,34.0
394591,FERGUS FALLS,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,40.0,35.0,32.0,35.0
394362,BARRE,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.0,57.0,53.0
394618,FREMONT,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,36.0,35.0,34.0,32.0,30.0,31.0,35.0,33.0,36.0,34.0,38.0,33.0,36.0,43.0,36.0,34.0
394939,ONEONTA,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,64.0,68.0,72.0,73.0,79.0,72.0,63.0,67.0,68.0,63.0,68.0,71.0,72.0,72.0,69.0,66.0,69.0,70.0,68.0,61.0,66.0,69.0,66.0,66.0,62.0,62.0,62.0,66.0,65.0,58.0,58.0,63.0,60.0,57.0,63.0,65.0,66.0,63.0,64.0,60.0,70.0,61.0,57.0,51.0,60.0,57.0
394923,NORWALK,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,32.0,34.0
