RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
102001,0,United States,country,,237.30752085695246,233.8479365008473,238.42775186732473,237.13420787083754,223.06189903846155,229.86145729478233,205.72146450562514,202.02091261546158,199.69195412624265,209.83858570330514,217.0705438879914,246.19446153846152,251.96850393700788,263.03558460421203,269.58801498127343,281.14054723092727,255.6390977443609,251.29804915381504,249.05849910863213,232.490030646531,248.33814513324853,247.71756508661278,261.85714285714283,279.10339840925525,278.7186967178176,269.46437034164836,269.40837308263633,260.0,241.11115031189934,247.89173339464728,255.3788522730026,249.0272373540856,253.71206946689298,252.82277859597448,260.76726433429417,294.3888888888889,265.7814814814815,262.9151291512915,277.6101388050694,292.11931948221934,290.925,284.59375,282.1011673151751,295.30685920577616,311.723588957114,296.75971051407436,292.326431181486,340.0,311.0599078341014,335.98536036036035,324.59001330555066,336.9113258361539,320.9983155530601,320.52843227299945,311.17344744987173,297.87369519832987,332.7241208519069,316.9493718471779,320.7347093325848,328.9000812559789,388.2352941176471,314.6187496618745,317.14503186820036,337.54430379746833,333.3143153526971,342.36804564907277,346.9000500442355,362.6950905668234,385.9857482185273,409.4905094905095,407.28476821192055,409.293747188484,375.1660026560425,361.09303838646713,385.0465524307157,358.1848290598291,346.34760147601475,366.43054823405373
394913,1,"New York, NY",msa,NY,675.3192030893453,580.168776371308,684.0166008705335,665.4676258992806,551.9886363636364,611.6722603590109,935.7502774694783,917.2781854569713,456.98924731182797,375.0,599.7836510349666,443.63347457627117,502.5126182895649,470.0,674.3172413793104,715.5119558553035,671.0727856581195,678.0185758513932,724.4028190845852,707.7024358130349,681.8181818181819,516.6666666666666,823.3174791914388,1015.0044130626654,744.7019147084421,581.8543953042958,678.2059864701298,429.4820654384042,718.4653325039992,666.3724624889674,498.85757806549884,839.9940886451677,302.46916987321015,741.7605633802816,744.2081949058693,926.4978381717109,957.9037800687286,1038.4615384615386,706.114558545211,919.3977318447814,1048.4520387415992,933.9351812262549,924.9471458773785,904.727000633728,972.9393039049237,927.716168434587,732.5222961204362,858.8957055214723,905.0064184852375,836.2470346316719,942.1463606607731,930.0595238095239,917.8358843537414,914.2857142857143,700.2978454314637,625.8681535855449,494.2857142857143,784.3137254901961,861.393779440751,852.0146158404109,780.332981361884,571.8942412169504,901.5421115065243,1011.5606936416185,871.4669378389654,763.4964781244194,681.4580031695721,525.7246520874752,499.1394148020654,489.7285399853265,660.8,434.6026490066225,600.7052352048559,719.8753462603878,743.3928571428571,690.8494349252643,647.6190476190476,550.2484615384616
394404,10,"Boston, MA",msa,MA,301.76381359485913,357.14285714285717,334.7953216374269,307.34962561999987,278.2058287795993,277.6515151515151,312.85714285714283,322.27606699081576,456.57142857142856,400.85515766969536,403.1720430107527,363.12357142857144,297.13281977600946,307.7212691385353,336.8509419639777,368.27757352941177,430.9656823623304,297.6646234676007,323.2758620689655,308.56543432357654,377.35972428854814,374.31990772385507,338.0388349514563,323.34881632628776,343.04354964930627,439.5516413130504,376.1396821440557,362.3898139079334,315.39235412474846,343.2618025751073,377.9429987608426,346.2332928311057,353.90363636363634,338.0952380952381,369.2514266532393,363.57668067226894,386.8778280542986,423.9724509767717,447.9166666666667,490.0181488203267,546.1173091792775,423.24155331285647,441.5584415584416,505.60670242202707,502.27194957226476,443.00766283524905,467.4464371073477,475.8620689655172,422.4725763415357,432.7580900928838,420.92967365525385,545.239263803681,545.9317585301837,513.0071599045347,442.89441076858327,520.069465229971,426.01908541194257,486.91418137553256,636.8118323746919,467.0321864594895,726.2317834836919,496.1139896373057,494.1015045554891,561.389337641357,777.6882978723404,546.3286713286714,656.8487047477054,522.3123732251521,628.2758620689655,479.44663876522395,494.77616163737775,533.2075464709392,581.0949137148048,553.6412537549766,603.3220338983051,575.4714728752306,525.4995348837209,565.6870860927153
395078,15,"Seattle, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7936507936508,689.1663285263103,869.4306885494957,754.3698252069918,724.0437158469946,633.6458333333334
395238,58,"Worcester, MA",msa,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.24242424242425
394997,105,"Portland, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.56708163012513,645.9143968871596
